,Goal,Target,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
531,'17,'17.2,1,World,29.0,2017.4,14.8,1.0,0.0,,,194
532,'17,'17.2,53,Australia and New Zealand,2.0,2017.4,14.8,1.0,0.0,,,2
533,'17,'17.2,62,Central and Southern Asia,0.0,,,,,,,14
534,'17,'17.2,202,Sub-Saharan Africa,0.0,,,,,,,48
535,'17,'17.2,419,Latin America and the Caribbean,0.0,,,,,,,33
536,'17,'17.2,513,Europe and Northern America,25.0,2017.4,14.8,1.0,0.0,,,45
537,'17,'17.2,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
538,'17,'17.2,747,Northern Africa and Western Asia,0.0,,,,,,,24
539,'17,'17.2,753,Eastern and South-Eastern Asia,2.0,2017.4,14.8,1.0,0.0,,,16
540,'17,'17.3,1,World,182.0,2018.0,29.0,1.0,0.0,,,194
541,'17,'17.3,53,Australia and New Zealand,2.0,2018.0,29.0,1.0,0.0,,,2
542,'17,'17.3,62,Central and Southern Asia,14.0,2018.0,25.5,1.0,0.0,,,14
543,'17,'17.3,202,Sub-Saharan Africa,47.0,2018.0,29.0,1.0,0.0,,,48
544,'17,'17.3,419,Latin America and the Caribbean,31.0,2018.0,29.0,1.0,0.0,,,33
545,'17,'17.3,513,Europe and Northern America,41.0,2018.0,27.0,1.0,0.0,,,45
546,'17,'17.3,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,0.0,,,12
547,'17,'17.3,747,Northern Africa and Western Asia,22.0,2018.0,26.5,1.0,0.0,,,24
548,'17,'17.3,753,Eastern and South-Eastern Asia,13.0,2018.0,29.0,1.0,0.0,,,16
549,'17,'17.4,1,World,120.0,2018.0,28.0,1.0,0.0,,,194
550,'17,'17.4,53,Australia and New Zealand,0.0,,,,,,,2
551,'17,'17.4,62,Central and Southern Asia,14.0,2018.0,27.0,1.0,0.0,,,14
552,'17,'17.4,202,Sub-Saharan Africa,43.0,2017.0,28.0,1.0,0.0,,,48
553,'17,'17.4,419,Latin America and the Caribbean,23.0,2018.0,29.0,1.0,0.0,,,33
554,'17,'17.4,513,Europe and Northern America,11.0,2018.0,25.0,1.0,0.0,,,45
555,'17,'17.4,543,Oceania (excluding Australia and New Zealand),6.0,2018.0,28.0,1.0,0.0,,,12
556,'17,'17.4,747,Northern Africa and Western Asia,13.0,2018.0,27.0,1.0,0.0,,,24
557,'17,'17.4,753,Eastern and South-Eastern Asia,10.0,2018.0,29.0,1.0,0.0,,,16
558,'17,'17.6,1,World,191.0,2018.0,17.0,4.0,1.0,4.0,0.0,194
559,'17,'17.6,53,Australia and New Zealand,2.0,2018.0,18.0,4.0,1.0,4.0,0.0,2
560,'17,'17.6,62,Central and Southern Asia,14.0,2018.0,15.0,4.0,1.0,4.0,0.0,14
561,'17,'17.6,202,Sub-Saharan Africa,47.0,2018.0,14.0,4.0,1.0,4.0,0.0,48
562,'17,'17.6,419,Latin America and the Caribbean,33.0,2018.0,17.0,4.0,1.0,4.0,0.0,33
563,'17,'17.6,513,Europe and Northern America,45.0,2018.0,19.0,4.0,1.0,4.0,0.0,45
564,'17,'17.6,543,Oceania (excluding Australia and New Zealand),11.0,2017.0,14.0,1.0,1.0,1.0,0.0,12
565,'17,'17.6,747,Northern Africa and Western Asia,24.0,2018.0,17.0,4.0,1.0,4.0,0.0,24
566,'17,'17.6,753,Eastern and South-Eastern Asia,15.0,2018.0,18.0,4.0,1.0,4.0,0.0,16
567,'17,'17.8,1,World,193.0,2017.0,18.0,1.0,0.0,,,194
568,'17,'17.8,53,Australia and New Zealand,2.0,2017.0,16.5,1.0,0.0,,,2
569,'17,'17.8,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
570,'17,'17.8,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
571,'17,'17.8,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
572,'17,'17.8,513,Europe and Northern America,45.0,2018.0,19.0,1.0,0.0,,,45
573,'17,'17.8,543,Oceania (excluding Australia and New Zealand),11.0,2017.0,18.0,1.0,0.0,,,12
574,'17,'17.8,747,Northern Africa and Western Asia,24.0,2018.0,19.0,1.0,0.0,,,24
575,'17,'17.8,753,Eastern and South-Eastern Asia,16.0,2018.0,18.5,1.0,0.0,,,16
576,'17,'17.9,1,World,148.0,2017.0,18.0,1.0,0.0,,,194
577,'17,'17.9,53,Australia and New Zealand,0.0,,,,,,,2
578,'17,'17.9,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
579,'17,'17.9,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
580,'17,'17.9,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
581,'17,'17.9,513,Europe and Northern America,11.0,2017.0,16.0,1.0,0.0,,,45
582,'17,'17.9,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
583,'17,'17.9,747,Northern Africa and Western Asia,19.0,2017.0,18.0,1.0,0.0,,,24
584,'17,'17.9,753,Eastern and South-Eastern Asia,12.0,2017.0,18.0,1.0,0.0,,,16
585,'2,'2.1,1,World,142.75,2017.0,10.5,2.0,1.5,1.4422495703074083,0.8088148410729055,194
586,'2,'2.1,53,Australia and New Zealand,2.0,2017.0,10.5,2.0,1.5,1.4422495703074083,1.0,2
587,'2,'2.1,62,Central and Southern Asia,10.125,2017.0,10.5,2.0,1.5,1.4422495703074083,0.9642857142857143,14
588,'2,'2.1,202,Sub-Saharan Africa,34.5,2017.0,10.5,2.0,1.5,1.4422495703074083,0.6666666666666666,48
589,'2,'2.1,419,Latin America and the Caribbean,22.125,2017.0,10.5,2.0,1.5,1.4422495703074083,0.7121212121212122,33
590,'2,'2.1,513,Europe and Northern America,41.5,2017.0,10.5,2.0,1.5,1.4422495703074083,0.9210526315789473,45
591,'2,'2.1,543,Oceania (excluding Australia and New Zealand),6.0,2017.0,18.0,1.0,0.0,,,12
592,'2,'2.1,747,Northern Africa and Western Asia,14.5,2017.0,10.5,2.0,1.5,1.4422495703074083,0.6,24
593,'2,'2.1,753,Eastern and South-Eastern Asia,12.0,2017.0,10.5,2.0,1.5,1.4422495703074083,0.75,16
594,'2,'2.2,1,World,145.25,2014.0,3.75,1.0,1.0,1.0,0.0,194
595,'2,'2.2,53,Australia and New Zealand,1.0,2009.5,1.5,1.0,1.0,1.0,0.0,2
596,'2,'2.2,62,Central and Southern Asia,13.75,2016.625,3.375,1.0,1.0,1.0,0.0,14
597,'2,'2.2,202,Sub-Saharan Africa,46.0,2016.0,4.75,1.0,1.0,1.0,0.0,48
598,'2,'2.2,419,Latin America and the Caribbean,26.75,2014.0,4.0,1.0,1.0,1.0,0.0,33
599,'2,'2.2,513,Europe and Northern America,13.75,2012.25,2.0,1.0,1.0,1.0,0.0,45
600,'2,'2.2,543,Oceania (excluding Australia and New Zealand),9.0,2012.0,1.0,1.0,1.0,1.0,0.0,12
601,'2,'2.2,747,Northern Africa and Western Asia,19.0,2014.0,3.75,1.0,1.0,1.0,0.0,24
602,'2,'2.2,753,Eastern and South-Eastern Asia,16.0,2016.0,4.75,1.0,1.0,1.0,0.0,16
603,'2,'2.3,1,World,194.0,2016.0,11.0,1.0,0.0,,,194
604,'2,'2.3,53,Australia and New Zealand,2.0,2016.0,11.0,1.0,0.0,,,2
605,'2,'2.3,62,Central and Southern Asia,14.0,2016.0,11.0,1.0,0.0,,,14
606,'2,'2.3,202,Sub-Saharan Africa,48.0,2016.0,11.0,1.0,0.0,,,48
607,'2,'2.3,419,Latin America and the Caribbean,33.0,2016.0,11.0,1.0,0.0,,,33
608,'2,'2.3,513,Europe and Northern America,45.0,2016.0,11.0,1.0,0.0,,,45
609,'2,'2.3,543,Oceania (excluding Australia and New Zealand),12.0,2016.0,11.0,1.0,0.0,,,12
610,'2,'2.3,747,Northern Africa and Western Asia,24.0,2016.0,11.0,1.0,0.0,,,24
611,'2,'2.3,753,Eastern and South-Eastern Asia,16.0,2016.0,11.0,1.0,0.0,,,16
612,'2,'2.5,1,World,170.25,2018.75,14.75,1.0,0.0,,,194
613,'2,'2.5,53,Australia and New Zealand,2.0,2018.75,14.75,1.0,0.0,,,2
614,'2,'2.5,62,Central and Southern Asia,12.25,2018.75,14.75,1.0,0.0,,,14
615,'2,'2.5,202,Sub-Saharan Africa,40.5,2018.75,14.75,1.0,0.0,,,48
616,'2,'2.5,419,Latin America and the Caribbean,28.25,2018.75,14.75,1.0,0.0,,,33
617,'2,'2.5,513,Europe and Northern America,43.25,2018.75,14.75,1.0,0.0,,,45
618,'2,'2.5,543,Oceania (excluding Australia and New Zealand),9.25,2018.75,14.75,1.0,0.0,,,12
619,'2,'2.5,747,Northern Africa and Western Asia,21.25,2018.75,14.75,1.0,0.0,,,24
620,'2,'2.5,753,Eastern and South-Eastern Asia,13.5,2018.75,14.75,1.0,0.0,,,16
621,'2,'2.a,1,World,146.5,2017.5,15.666666666666668,1.0,0.5,1.0,0.0,194
622,'2,'2.a,53,Australia and New Zealand,1.0,2011.5,10.0,1.0,1.0,1.0,0.0,2
623,'2,'2.a,62,Central and Southern Asia,13.0,2017.5,17.25,1.1666666666666665,0.5,1.3333333333333333,0.0,14
624,'2,'2.a,202,Sub-Saharan Africa,41.0,2016.25,13.583333333333332,1.0,0.5,1.0,0.0,48
625,'2,'2.a,419,Latin America and the Caribbean,27.0,2017.5,14.75,1.0,0.5,1.0,0.0,33
626,'2,'2.a,513,Europe and Northern America,23.5,2017.5,16.416666666666664,1.3333333333333335,0.5,1.6666666666666667,0.0,45
627,'2,'2.a,543,Oceania (excluding Australia and New Zealand),10.0,2017.5,13.25,1.0,0.5,1.0,0.0,12
628,'2,'2.a,747,Northern Africa and Western Asia,19.5,2017.5,14.166666666666668,1.0,0.5,1.0,0.0,24
629,'2,'2.a,753,Eastern and South-Eastern Asia,11.5,2017.5,14.666666666666668,1.0,0.5,1.0,0.0,16
630,'2,'2.b,1,World,33.0,2015.0,21.0,1.0,0.0,,,194
631,'2,'2.b,53,Australia and New Zealand,2.0,2008.0,14.0,1.0,0.0,,,2
632,'2,'2.b,62,Central and Southern Asia,3.0,2012.0,18.0,1.0,0.0,,,14
633,'2,'2.b,202,Sub-Saharan Africa,2.0,2016.5,14.0,1.0,0.0,,,48
634,'2,'2.b,419,Latin America and the Caribbean,7.0,2016.0,22.0,1.0,0.0,,,33
635,'2,'2.b,513,Europe and Northern America,11.0,2006.0,12.0,1.0,0.0,,,45
636,'2,'2.b,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
637,'2,'2.b,747,Northern Africa and Western Asia,5.0,2014.0,20.0,1.0,0.0,,,24
638,'2,'2.b,753,Eastern and South-Eastern Asia,3.0,2018.0,24.0,1.0,0.0,,,16
639,'2,'2.c,1,World,118.5,2017.0,2.0,1.5,0.5,2.0,0.0,194
640,'2,'2.c,53,Australia and New Zealand,0.0,,,,,,,2
641,'2,'2.c,62,Central and Southern Asia,9.0,2017.0,2.0,1.25,0.5,1.5,0.0,14
642,'2,'2.c,202,Sub-Saharan Africa,37.5,2017.0,2.0,2.0,0.5,3.0,0.0,48
643,'2,'2.c,419,Latin America and the Caribbean,22.0,2017.0,2.0,2.0,0.5,3.0,0.0,33
644,'2,'2.c,513,Europe and Northern America,22.0,2017.0,2.0,1.75,0.5,2.5,0.0,45
645,'2,'2.c,543,Oceania (excluding Australia and New Zealand),2.5,2017.0,2.0,1.0,0.5,1.0,0.0,12
646,'2,'2.c,747,Northern Africa and Western Asia,14.0,2017.0,2.0,1.5,0.5,2.0,0.0,24
647,'2,'2.c,753,Eastern and South-Eastern Asia,11.5,2017.0,2.0,1.5,0.5,2.0,0.0,16
648,'3,'3.1,1,World,185.0,2017.0,14.0,1.0,0.0,,,194
649,'3,'3.1,53,Australia and New Zealand,2.0,2017.0,20.25,1.0,0.0,,,2
650,'3,'3.1,62,Central and Southern Asia,14.0,2017.25,14.75,1.0,0.0,,,14
651,'3,'3.1,202,Sub-Saharan Africa,48.0,2016.5,12.0,1.0,0.0,,,48
652,'3,'3.1,419,Latin America and the Caribbean,32.0,2017.0,17.0,1.0,0.0,,,33
653,'3,'3.1,513,Europe and Northern America,39.5,2017.25,21.25,1.0,0.0,,,45
654,'3,'3.1,543,Oceania (excluding Australia and New Zealand),10.0,2015.25,12.5,1.0,0.0,,,12
655,'3,'3.1,747,Northern Africa and Western Asia,23.5,2017.0,12.5,1.0,0.0,,,24
656,'3,'3.1,753,Eastern and South-Eastern Asia,16.0,2017.0,13.0,1.0,0.0,,,16
657,'3,'3.2,1,World,193.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,194
658,'3,'3.2,53,Australia and New Zealand,2.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,2
659,'3,'3.2,62,Central and Southern Asia,14.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,14
660,'3,'3.2,202,Sub-Saharan Africa,48.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,48
661,'3,'3.2,419,Latin America and the Caribbean,33.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,33
662,'3,'3.2,513,Europe and Northern America,44.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,45
663,'3,'3.2,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,12
664,'3,'3.2,747,Northern Africa and Western Asia,24.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,24
665,'3,'3.2,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,2.0,2.0,1.3660254037844386,0.5,16
666,'3,'3.3,1,World,164.0,2017.4,11.8,3.4,0.6,2.302775637731995,0.4963235294117647,194
667,'3,'3.3,53,Australia and New Zealand,1.6,2017.25,12.0,3.5,0.75,2.1513878188659974,0.5,2
668,'3,'3.3,62,Central and Southern Asia,13.2,2017.4,11.8,3.4,0.6,2.302775637731995,0.5,14
669,'3,'3.3,202,Sub-Saharan Africa,47.0,2017.4,11.8,3.4,0.6,2.302775637731995,0.5,48
670,'3,'3.3,419,Latin America and the Caribbean,28.4,2017.4,11.8,3.4,0.6,2.302775637731995,0.5,33
671,'3,'3.3,513,Europe and Northern America,31.8,2017.25,12.0,3.0,0.75,2.0,0.48148148148148145,45
672,'3,'3.3,543,Oceania (excluding Australia and New Zealand),8.0,2017.4,11.8,3.4,0.6,2.302775637731995,0.5,12
673,'3,'3.3,747,Northern Africa and Western Asia,19.8,2017.4,11.8,2.6,0.6,2.0,0.5,24
674,'3,'3.3,753,Eastern and South-Eastern Asia,14.2,2017.4,11.8,3.4,0.6,2.302775637731995,0.5,16
675,'3,'3.4,1,World,183.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,194
676,'3,'3.4,53,Australia and New Zealand,2.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,2
677,'3,'3.4,62,Central and Southern Asia,14.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,14
678,'3,'3.4,202,Sub-Saharan Africa,48.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,48
679,'3,'3.4,419,Latin America and the Caribbean,31.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,33
680,'3,'3.4,513,Europe and Northern America,41.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,45
681,'3,'3.4,543,Oceania (excluding Australia and New Zealand),8.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,12
682,'3,'3.4,747,Northern Africa and Western Asia,23.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,24
683,'3,'3.4,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,5.25,1.5,2.799038105676658,1.0,16
684,'3,'3.5,1,World,187.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,194
685,'3,'3.5,53,Australia and New Zealand,2.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,2
686,'3,'3.5,62,Central and Southern Asia,14.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,14
687,'3,'3.5,202,Sub-Saharan Africa,47.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,48
688,'3,'3.5,419,Latin America and the Caribbean,33.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,33
689,'3,'3.5,513,Europe and Northern America,42.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,45
690,'3,'3.5,543,Oceania (excluding Australia and New Zealand),10.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,12
691,'3,'3.5,747,Northern Africa and Western Asia,23.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,24
692,'3,'3.5,753,Eastern and South-Eastern Asia,16.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,16
693,'3,'3.6,1,World,193.0,2016.0,5.0,1.0,0.0,,,194
694,'3,'3.6,53,Australia and New Zealand,2.0,2016.0,5.0,1.0,0.0,,,2
695,'3,'3.6,62,Central and Southern Asia,14.0,2016.0,5.0,1.0,0.0,,,14
696,'3,'3.6,202,Sub-Saharan Africa,48.0,2016.0,5.0,1.0,0.0,,,48
697,'3,'3.6,419,Latin America and the Caribbean,33.0,2016.0,5.0,1.0,0.0,,,33
698,'3,'3.6,513,Europe and Northern America,44.0,2016.0,5.0,1.0,0.0,,,45
699,'3,'3.6,543,Oceania (excluding Australia and New Zealand),12.0,2016.0,5.0,1.0,0.0,,,12
700,'3,'3.6,747,Northern Africa and Western Asia,24.0,2016.0,5.0,1.0,0.0,,,24
701,'3,'3.6,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,1.0,0.0,,,16
702,'3,'3.7,1,World,161.5,2016.0,6.0,1.0,2.0,1.0,1.0,194
703,'3,'3.7,53,Australia and New Zealand,1.0,2017.5,18.5,1.0,2.0,1.0,1.0,2
704,'3,'3.7,62,Central and Southern Asia,13.5,2016.25,7.0,1.0,2.0,1.0,1.0,14
705,'3,'3.7,202,Sub-Saharan Africa,46.0,2015.5,4.5,1.0,2.0,1.0,1.0,48
706,'3,'3.7,419,Latin America and the Caribbean,28.0,2015.5,6.0,1.0,2.0,1.0,1.0,33
707,'3,'3.7,513,Europe and Northern America,28.5,2014.5,10.0,1.0,2.0,1.0,1.0,45
708,'3,'3.7,543,Oceania (excluding Australia and New Zealand),10.5,2012.5,2.5,1.0,2.0,1.0,1.0,12
709,'3,'3.7,747,Northern Africa and Western Asia,20.5,2015.5,6.5,1.0,2.0,1.0,1.0,24
710,'3,'3.7,753,Eastern and South-Eastern Asia,13.5,2016.5,8.25,1.0,2.0,1.0,1.0,16
711,'3,'3.8,1,World,165.0,2014.5,4.0,1.0,0.0,,,194
712,'3,'3.8,53,Australia and New Zealand,1.5,2013.5,3.0,1.0,0.0,,,2
713,'3,'3.8,62,Central and Southern Asia,13.5,2015.5,4.5,1.0,0.0,,,14
714,'3,'3.8,202,Sub-Saharan Africa,46.0,2014.0,3.5,1.0,0.0,,,48
715,'3,'3.8,419,Latin America and the Caribbean,27.0,2015.5,3.5,1.0,0.0,,,33
716,'3,'3.8,513,Europe and Northern America,38.5,2013.5,4.5,1.0,0.0,,,45
717,'3,'3.8,543,Oceania (excluding Australia and New Zealand),4.5,2012.5,3.5,1.0,0.0,,,12
718,'3,'3.8,747,Northern Africa and Western Asia,19.0,2014.5,3.5,1.0,0.0,,,24
719,'3,'3.8,753,Eastern and South-Eastern Asia,15.0,2015.75,4.5,1.0,0.0,,,16
720,'3,'3.9,1,World,182.33333333333334,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,194
721,'3,'3.9,53,Australia and New Zealand,1.7777777777777777,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,2
722,'3,'3.9,62,Central and Southern Asia,14.0,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,14
723,'3,'3.9,202,Sub-Saharan Africa,48.0,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,48
724,'3,'3.9,419,Latin America and the Caribbean,31.555555555555554,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,33
725,'3,'3.9,513,Europe and Northern America,39.44444444444445,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,45
726,'3,'3.9,543,Oceania (excluding Australia and New Zealand),9.333333333333334,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,12
727,'3,'3.9,747,Northern Africa and Western Asia,22.555555555555557,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,24
728,'3,'3.9,753,Eastern and South-Eastern Asia,15.666666666666666,2016.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.0,1.0,16
729,'3,'3.a,1,World,157.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,194
730,'3,'3.a,53,Australia and New Zealand,2.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,2
731,'3,'3.a,62,Central and Southern Asia,10.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,14
732,'3,'3.a,202,Sub-Saharan Africa,38.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,48
733,'3,'3.a,419,Latin America and the Caribbean,21.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,33
734,'3,'3.a,513,Europe and Northern America,41.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,45
735,'3,'3.a,543,Oceania (excluding Australia and New Zealand),10.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,12
736,'3,'3.a,747,Northern Africa and Western Asia,19.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,24
737,'3,'3.a,753,Eastern and South-Eastern Asia,16.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,16
738,'3,'3.b,1,World,144.125,2017.5,12.375,1.0,0.0,,,194
739,'3,'3.b,53,Australia and New Zealand,1.0,2018.0,12.25,1.0,0.0,,,2
740,'3,'3.b,62,Central and Southern Asia,11.875,2017.5,11.6875,1.0,0.0,,,14
741,'3,'3.b,202,Sub-Saharan Africa,39.25,2017.5,10.6875,1.0,0.0,,,48
742,'3,'3.b,419,Latin America and the Caribbean,29.5,2017.5,12.25,1.0,0.0,,,33
743,'3,'3.b,513,Europe and Northern America,22.625,2017.5,13.25,1.0,0.0,,,45
744,'3,'3.b,543,Oceania (excluding Australia and New Zealand),10.125,2017.5,11.875,1.0,0.0,,,12
745,'3,'3.b,747,Northern Africa and Western Asia,17.75,2017.5,12.25,1.0,0.0,,,24
746,'3,'3.b,753,Eastern and South-Eastern Asia,12.0,2017.5,11.75,1.0,0.0,,,16
747,'3,'3.c,1,World,173.5,2018.0,7.5,4.0,1.5,3.0,0.5,194
748,'3,'3.c,53,Australia and New Zealand,2.0,2017.5,13.75,4.0,1.5,3.0,0.5,2
749,'3,'3.c,62,Central and Southern Asia,13.0,2017.75,8.75,4.0,1.5,3.0,0.5,14
750,'3,'3.c,202,Sub-Saharan Africa,40.5,2018.0,5.25,3.0,1.5,2.7071067811865475,0.5,48
751,'3,'3.c,419,Latin America and the Caribbean,29.0,2018.0,6.5,3.0,1.5,2.7071067811865475,0.5,33
752,'3,'3.c,513,Europe and Northern America,42.5,2017.0,17.5,4.0,1.5,3.0,0.5,45
753,'3,'3.c,543,Oceania (excluding Australia and New Zealand),11.5,2018.5,3.5,3.0,1.5,2.7071067811865475,0.5,12
754,'3,'3.c,747,Northern Africa and Western Asia,20.0,2018.0,8.0,4.0,1.5,3.0,0.5,24
755,'3,'3.c,753,Eastern and South-Eastern Asia,15.0,2018.0,8.5,3.5,1.5,2.853553390593274,0.5,16
756,'3,'3.d,1,World,193.0,2019.0,6.0,25.0,1.0,25.0,0.0,194
757,'3,'3.d,53,Australia and New Zealand,2.0,2019.0,8.0,25.0,1.0,25.0,0.0,2
758,'3,'3.d,62,Central and Southern Asia,14.0,2019.0,6.5,25.0,1.0,25.0,0.0,14
759,'3,'3.d,202,Sub-Saharan Africa,48.0,2019.0,5.0,25.0,1.0,25.0,0.0,48
760,'3,'3.d,419,Latin America and the Caribbean,33.0,2019.0,7.0,25.0,1.0,25.0,0.0,33
761,'3,'3.d,513,Europe and Northern America,45.0,2019.0,6.0,25.0,1.0,25.0,0.0,45
762,'3,'3.d,543,Oceania (excluding Australia and New Zealand),12.0,2019.0,5.0,25.0,1.0,25.0,0.0,12
763,'3,'3.d,747,Northern Africa and Western Asia,23.0,2019.0,7.0,25.0,1.0,25.0,0.0,24
764,'3,'3.d,753,Eastern and South-Eastern Asia,16.0,2019.0,8.0,25.0,1.0,25.0,0.0,16
765,'4,'4.1,1,World,139.0,2018.0,3.0,10.0,3.0,2.154434690031884,0.935251798561151,194
766,'4,'4.1,53,Australia and New Zealand,2.0,2018.0,7.0,13.5,3.0,2.377820279718567,1.0,2
767,'4,'4.1,62,Central and Southern Asia,8.0,2016.5,1.5,8.5,3.0,2.040041911525952,0.75,14
768,'4,'4.1,202,Sub-Saharan Africa,32.0,2014.0,1.0,8.5,3.0,2.040041911525952,0.875,48
769,'4,'4.1,419,Latin America and the Caribbean,20.0,2018.0,2.0,18.0,3.0,2.6207413942088964,1.0,33
770,'4,'4.1,513,Europe and Northern America,42.0,2018.0,7.0,12.0,3.0,2.2894284851066637,0.9761904761904762,45
771,'4,'4.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
772,'4,'4.1,747,Northern Africa and Western Asia,21.0,2018.0,4.0,9.0,3.0,2.080083823051904,1.0,24
773,'4,'4.1,753,Eastern and South-Eastern Asia,14.0,2018.0,1.5,8.5,3.0,2.040041911525952,0.8571428571428571,16
774,'4,'4.2,1,World,119.0,2016.0,5.0,2.0,1.0,2.0,0.5,194
775,'4,'4.2,53,Australia and New Zealand,1.0,2016.5,9.0,3.0,1.0,3.0,1.0,2
776,'4,'4.2,62,Central and Southern Asia,8.5,2017.0,4.0,2.0,1.0,2.0,0.5,14
777,'4,'4.2,202,Sub-Saharan Africa,32.0,2016.25,2.75,2.0,1.0,2.0,0.5,48
778,'4,'4.2,419,Latin America and the Caribbean,25.0,2015.25,6.75,2.0,1.0,2.0,0.5,33
779,'4,'4.2,513,Europe and Northern America,23.0,2014.5,8.5,2.0,1.0,2.0,0.5,45
780,'4,'4.2,543,Oceania (excluding Australia and New Zealand),5.0,2016.5,1.5,2.0,1.0,2.0,0.5,12
781,'4,'4.2,747,Northern Africa and Western Asia,15.0,2016.5,7.0,2.0,1.0,2.0,0.5,24
782,'4,'4.2,753,Eastern and South-Eastern Asia,9.5,2017.25,4.5,2.0,1.0,2.0,0.5,16
783,'4,'4.3,1,World,106.0,2016.0,3.0,3.0,1.0,3.0,0.9150943396226415,194
784,'4,'4.3,53,Australia and New Zealand,2.0,2013.5,1.0,3.0,1.0,3.0,1.0,2
785,'4,'4.3,62,Central and Southern Asia,4.0,2016.0,1.0,3.0,1.0,3.0,1.0,14
786,'4,'4.3,202,Sub-Saharan Africa,20.0,2014.5,1.0,3.0,1.0,3.0,0.8,48
787,'4,'4.3,419,Latin America and the Caribbean,17.0,2017.0,8.0,3.0,1.0,3.0,0.9411764705882353,33
788,'4,'4.3,513,Europe and Northern America,36.0,2016.0,3.0,3.0,1.0,3.0,1.0,45
789,'4,'4.3,543,Oceania (excluding Australia and New Zealand),6.0,2011.0,1.0,2.0,1.0,2.0,0.5,12
790,'4,'4.3,747,Northern Africa and Western Asia,10.0,2015.5,1.5,3.0,1.0,3.0,1.0,24
