goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),688,Serbia,4,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,F,Female,"[2008, 2009, 2013, 2014, 2015, 2016, 2017]",2008,2017,7,PT,Percentage,G,Global,,,,,,,,,36.6,39.4,,,,32.7,31.5,31.5,30.9,30.3,30.3,,,"[2008,2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2009,2013,2015-2017]: Repository: ILO-STATISTICS - Micro data processing;",ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),690,Seychelles,5,14,Eastern Africa,Country,55.46561591,-4.678053059,SYC,1,1,F,Female,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,,,,,,,,,,,,,44.9,49.0,43.8,44.5,44.5,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),70,Bosnia and Herzegovina,4,39,Southern Europe,Country,17.78584332,44.16845548,BIH,1,1,F,Female,"[2006, 2007, 2008, 2009, 2011, 2012, 2014]",2006,2014,7,PT,Percentage,G,Global,,,,,,,23.7,20.3,33.4,27.7,,22.6,23.0,,24.2,,,,24.2,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,32.5,34.4,33.1,34.1,30.6,30.0,27.4,31.8,29.2,31.7,35.6,27.7,30.4,30.3,28.2,27.8,34.3,30.3,30.3,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,F,Female,[2007],2007,2007,1,PT,Percentage,G,Global,,,,,,,,16.3,,,,,,,,,,,16.3,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,34.6,36.4,35.8,41.9,40.2,42.0,42.0,37.6,43.3,44.7,43.3,38.9,40.3,38.6,36.5,37.0,41.8,41.9,41.9,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,22.6,22.6,25.5,27.7,26.8,30.5,31.4,32.0,31.5,33.2,32.1,33.7,34.8,33.1,34.3,33.9,35.7,35.5,35.5,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Quarterly Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,F,Female,[2009],2009,2009,1,PT,Percentage,G,Global,,,,,,,,,,29.6,,,,,,,,,29.6,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - HS - Botswana Core Welfare Indicators (Poverty) Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,15.7,17.5,18.1,15.8,19.0,21.5,23.2,23.8,23.8,24.7,27.1,28.1,28.8,29.3,29.4,30.4,30.3,30.9,30.9,,,"[2000,2002-2004,2006-2008,2010,2012-2017]: Repository: Eurostat special tabulation; // [2001,2005,2009,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,54.6,,54.6,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,27.4,31.2,32.1,30.5,31.6,31.9,31.7,31.0,30.8,31.1,31.3,33.5,34.5,35.5,37.5,39.8,39.5,39.5,39.5,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,F,Female,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PT,Percentage,G,Global,,,,,,,,,,,,31.1,30.9,31.2,31.2,32.9,33.8,30.5,30.5,,,[2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised // [2012-2017]: Repository: Eurostat special tabulation;,ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,F,Female,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,15,PT,Percentage,G,Global,,,35.0,34.2,35.7,38.1,36.3,37.7,35.8,35.2,,36.6,36.4,37.0,37.4,38.0,38.2,38.4,38.4,,,Repository: ILO-STATISTICS - Micro data processing;,"[2002-2009,2011]: ILOSTAT - LFS - Annual Labour Force Survey // [2012-2017]: ILOSTAT - LFS - Quarterly Labour Force Survey",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,F,Female,"[2010, 2013, 2014, 2015, 2016]",2010,2016,5,PT,Percentage,G,Global,,,,,,,,,,,24.4,,,27.1,29.4,29.8,29.5,,29.5,,,[2010]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2013-2016]: Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,F,Female,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,12.2,12.2,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,F,Female,"[2009, 2010]",2009,2010,2,PT,Percentage,G,Global,,,,,,,,,,18.3,19.3,,,,,,,,19.3,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter;,ILOSTAT - LFS - National Population and Employment Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,F,Female,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,PT,Percentage,G,Global,,,,,,,17.3,18.0,19.4,20.1,18.8,13.0,14.3,16.6,15.5,14.4,16.7,17.3,17.3,,,"[2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,F,Female,"[2007, 2008, 2009, 2010, 2012, 2013]",2007,2013,6,PT,Percentage,G,Global,,,,,,,,22.8,24.4,22.0,16.3,,14.7,29.3,,,,,29.3,,,"[2007]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2008-2010,2012-2013]: Repository: ILO-STATISTICS - Micro data processing;",ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,F,Female,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,PT,Percentage,G,Global,,,,,,,23.6,30.8,30.2,36.9,30.7,26.3,23.3,24.7,26.0,23.0,27.3,22.5,22.5,,,"[2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,F,Female,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,9.0,,,,,,,,,,9.0,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force sample survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,34.7,29.6,31.4,31.5,32.5,33.6,34.3,34.4,34.8,35.4,36.0,32.1,32.4,32.3,32.9,32.4,33.8,34.4,34.4,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,F,Female,"[2001, 2014]",2001,2014,2,PT,Percentage,G,Global,,11.7,,,,,,,,,,,,,17.3,,,,17.3,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),84,Belize,5,13,Central America,Country,-88.70199554,17.19965901,BLZ,1,1,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,39.1,,,39.1,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,35.5,35.9,36.4,37.3,37.3,37.5,36.9,38.1,37.9,38.1,38.6,38.6,39.2,38.8,38.7,39.3,39.7,40.4,40.4,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;,ILOSTAT - LFS - Current Population Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),858,Uruguay,5,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,F,Female,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,14,PT,Percentage,G,Global,,,,,11.4,17.3,23.4,22.1,17.9,22.5,23.7,31.2,36.5,34.2,31.8,34.0,33.7,35.1,35.1,,,[2004]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2005-2017]: Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Continous Household Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),882,Samoa,4,61,Polynesia,Country,-172.4430749,-13.61541469,WSM,1,1,F,Female,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,41.6,,,,,,41.6,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),96,Brunei Darussalam,4,35,South-Eastern Asia,Country,114.6288563,4.49736984,BRN,1,1,F,Female,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,32.5,,,,32.5,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised,ILOSTAT - LFS - Labour force survey,,C: Country data
