goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfOccupation_code	typeOfOccupation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	ISCO08_2262	Pharmacists	[2012, 2014]	2012	2014	2	PER_10000_POP	Per 10,000 population	G	Global													1.853		1.94					1.94				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	419	Latin America and the Caribbean	3	19	Americas	Region						ISCO08_221	Medical doctors	[2017]	2017	2017	1	PER_10000_POP	Per 10,000 population	G	Global																		21.68819		21.68819				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	419	Latin America and the Caribbean	3	19	Americas	Region						ISCO08_222	Nursing personnel	[2017]	2017	2017	1	PER_10000_POP	Per 10,000 population	G	Global																		47.23179		47.23179				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	419	Latin America and the Caribbean	3	19	Americas	Region						ISCO08_222_322	Nursing and midwifery personnel	[2017]	2017	2017	1	PER_10000_POP	Per 10,000 population	G	Global																		47.23179		47.23179				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCO08_221	Medical doctors	[2001, 2006, 2007, 2010, 2011, 2013, 2014, 2015, 2016, 2017]	2001	2017	10	PER_10000_POP	Per 10,000 population	G	Global		34.242					28.984	27.373			26.707	29.705		25.2	23.168	23.478	22.485	22.71		22.71				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCO08_222	Nursing personnel	[2001, 2005, 2007, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017]	2001	2017	11	PER_10000_POP	Per 10,000 population	G	Global		12.372				11.839		16.961		19.81	20.269	25.248		26.15	24.935	24.438	24.774	26.448		26.448				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2001, 2005, 2007, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017]	2001	2017	11	PER_10000_POP	Per 10,000 population	G	Global		12.372				11.839		16.961		19.81	20.269	25.248		26.15	24.935	24.438	24.774	26.448		26.448				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCO08_2262	Pharmacists	[2001, 2004, 2005, 2007, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017]	2001	2017	12	PER_10000_POP	Per 10,000 population	G	Global		9.997			7.765	10.296		11.421		10.886	12.7	14.574		13.267	13.196	12.971	13.184	13.758		13.758				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCO08_2261	Dentists	[2001, 2006, 2007, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017]	2001	2017	11	PER_10000_POP	Per 10,000 population	G	Global		12.747					10.001	10.278		11.867	12.439	13.645		9.988	9.76	9.445	10.979	11.06		11.06				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	ISCO08_2262	Pharmacists	[2003]	2003	2003	1	PER_10000_POP	Per 10,000 population	G	Global				0.016																0.016				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	ISCO08_221	Medical doctors	[2003, 2010]	2003	2010	2	PER_10000_POP	Per 10,000 population	G	Global				0.464							0.676									0.676				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	ISCO08_2261	Dentists	[2003]	2003	2003	1	PER_10000_POP	Per 10,000 population	G	Global				0.016																0.016				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	ISCO08_222	Nursing personnel	[2003, 2010]	2003	2010	2	PER_10000_POP	Per 10,000 population	G	Global				5.855							6.508									6.508				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2003, 2010]	2003	2010	2	PER_10000_POP	Per 10,000 population	G	Global				5.855							6.508									6.508				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PER_10000_POP	Per 10,000 population	G	Global	34.118	32.832	33.959	34.188	35.486	36.443	37.484	36.452	38.846	37.123	30.758	30.853	30.952	31.473	31.804	31.736	31.946			31.946				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCO08_2261	Dentists	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PER_10000_POP	Per 10,000 population	G	Global	5.361	5.278	5.436	5.582	6.099	6.439	7.015	7.059	6.787	6.796	7.023	6.958	6.993	7.149	6.944	7.121	7.161			7.161				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCO08_222	Nursing personnel	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PER_10000_POP	Per 10,000 population	G	Global	43.895	43.164	43.087	44.245	45.355	45.959	45.308	45.818	47.848	43.49	51.548	50.71	49.763	50.108	49.65	48.482	48.155			48.155				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PER_10000_POP	Per 10,000 population	G	Global	43.895	43.164	43.087	44.245	45.355	45.959	45.308	45.818	47.848	43.49	51.548	50.71	49.763	50.108	49.65	48.482	48.155			48.155				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCO08_2262	Pharmacists	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	PER_10000_POP	Per 10,000 population	G	Global											6.763	6.49	6.785	7.899	7.678	7.899	8.338			8.338				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCO08_2262	Pharmacists	[2004, 2008, 2010]	2004	2010	3	PER_10000_POP	Per 10,000 population	G	Global					0.091				0.025		0.117									0.117				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCO08_222	Nursing personnel	[2004, 2008, 2010, 2015]	2004	2015	4	PER_10000_POP	Per 10,000 population	G	Global					3.258				2.67		4.572					1.007				1.007				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2004, 2008, 2010, 2015]	2004	2015	4	PER_10000_POP	Per 10,000 population	G	Global					3.258				2.67		4.572					1.007				1.007				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCO08_2261	Dentists	[2004, 2008, 2010]	2004	2010	3	PER_10000_POP	Per 10,000 population	G	Global					0.009				0.011		0.058									0.058				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCO08_221	Medical doctors	[2004, 2008, 2010, 2015]	2004	2015	4	PER_10000_POP	Per 10,000 population	G	Global					0.324				0.139		0.228					0.373				0.373				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ISCO08_2261	Dentists	[2004, 2008, 2009, 2014, 2015, 2017]	2004	2017	6	PER_10000_POP	Per 10,000 population	G	Global					1.49				3.38	6.195					7.387	7.999		9.061		9.061				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ISCO08_2262	Pharmacists	[2004, 2008, 2009, 2014, 2015, 2017]	2004	2017	6	PER_10000_POP	Per 10,000 population	G	Global					1.981				3.687	3.717					6.331	4.999		6.206		6.206				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ISCO08_222	Nursing personnel	[2004, 2008, 2009, 2013, 2014, 2017]	2004	2017	6	PER_10000_POP	Per 10,000 population	G	Global					47.609				55.327	70.219				70.999	69.657			67.416		67.416				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2004, 2008, 2009, 2013, 2014, 2017]	2004	2017	6	PER_10000_POP	Per 10,000 population	G	Global					47.609				55.327	70.219				70.999	69.657			67.416		67.416				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ISCO08_221	Medical doctors	[2004, 2008, 2009, 2014, 2015, 2017]	2004	2017	6	PER_10000_POP	Per 10,000 population	G	Global					12.393				18.442	19.619					21.107	19.5		21.581		21.581				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ISCO08_221	Medical doctors	[2008, 2011, 2017]	2008	2017	3	PER_10000_POP	Per 10,000 population	G	Global									27.158			22.64						19.373		19.373				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ISCO08_222	Nursing personnel	[2008, 2011, 2017]	2008	2017	3	PER_10000_POP	Per 10,000 population	G	Global									39.891			39.771						31.386		31.386				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2008, 2011, 2017]	2008	2017	3	PER_10000_POP	Per 10,000 population	G	Global									39.891			39.771						31.386		31.386				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ISCO08_2261	Dentists	[2008, 2011, 2017]	2008	2017	3	PER_10000_POP	Per 10,000 population	G	Global									2.266			2.291						2.58		2.58				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
