goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,,,,,,,,1.0,5.0,,,,,,,5.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,,,,,,,,1.0,8.0,,,,,,,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2008,2016,8,NUMBER,Number,G,Global,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,31.0,,31.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2011, 2012, 2016]",2010,2016,4,NUMBER,Number,G,Global,,,,,,,,0.0,0.0,0.0,,,,13.0,,13.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2011, 2012, 2016]",2010,2016,4,NUMBER,Number,G,Global,,,,,,,,0.0,0.0,0.0,,,,18.0,,18.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,Y_GE18,18 years old and over,M,Male,"[2015, 2016]",2015,2016,2,NUMBER,Number,G,Global,,,,,,,,,,,,,1.0,18.0,,18.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,Y_GE18,18 years old and over,F,Female,[2016],2016,2016,1,NUMBER,Number,G,Global,,,,,,,,,,,,,,13.0,,13.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",478,Mauritania,5,11,Western Africa,Country,-10.33187259,20.26089546,MRT,1,1,_T,All age ranges or no breaks by age,M,Male,[2011],2011,2011,1,NUMBER,Number,G,Global,,,,,,,,,3.0,,,,,,,3.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",478,Mauritania,5,11,Western Africa,Country,-10.33187259,20.26089546,MRT,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,[2011],2011,2011,1,NUMBER,Number,G,Global,,,,,,,,,5.0,,,,,,,5.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,Y_GE18,18 years old and over,F,Female,"[2010, 2015, 2016, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,12.0,,,,,2.0,4.0,6.0,6.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,Y_GE18,18 years old and over,M,Male,"[2010, 2015, 2016, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,11.0,,,,,5.0,0.0,0.0,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,Y0T17,under 18 years old,F,Female,"[2010, 2015, 2016, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,Y0T17,under 18 years old,M,Male,"[2010, 2015, 2016, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,,,,,,,,12.0,5.0,9.0,6.0,9.0,2.0,4.0,6.0,6.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,7,NUMBER,Number,G,Global,,,,,,,,11.0,,0.0,119.0,60.0,5.0,0.0,0.0,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,,,,,,,,23.0,5.0,8.0,125.0,69.0,7.0,4.0,6.0,6.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,11,NUMBER,Number,G,Global,,,,4.0,,35.0,13.0,153.0,38.0,34.0,50.0,121.0,554.0,102.0,164.0,164.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,,,,,,,,42.0,11.0,33.0,49.0,108.0,140.0,29.0,54.0,54.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,,,,,,,,111.0,27.0,1.0,1.0,13.0,307.0,66.0,98.0,98.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,Y0T17,under 18 years old,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,,48.0,12.0,40.0,40.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,Y0T17,under 18 years old,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,,92.0,13.0,44.0,44.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,Y_GE18,18 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,,215.0,53.0,54.0,54.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,Y_GE18,18 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,,123.0,17.0,14.0,14.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2003, 2006, 2007, 2009]",2003,2009,4,NUMBER,Number,G,Global,1.0,,,2.0,41.0,,48.0,,,,,,,,,48.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,10,NUMBER,Number,G,Global,,,,115.0,58.0,38.0,29.0,,,135.0,105.0,91.0,136.0,85.0,88.0,88.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,_T,All age ranges or no breaks by age,F,Female,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,NUMBER,Number,G,Global,,,,,,,,,,41.0,28.0,27.0,41.0,16.0,19.0,19.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,_T,All age ranges or no breaks by age,M,Male,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,NUMBER,Number,G,Global,,,,,,,,,,94.0,77.0,65.0,76.0,69.0,69.0,69.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,Y0T17,under 18 years old,M,Male,"[2014, 2016, 2017]",2014,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,1.0,,2.0,9.0,9.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,Y0T17,under 18 years old,F,Female,"[2014, 2016, 2017]",2014,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,3.0,,2.0,2.0,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,Y_GE18,18 years old and over,M,Male,"[2014, 2015, 2016, 2017]",2014,2017,4,NUMBER,Number,G,Global,,,,,,,,,,,,64.0,76.0,67.0,60.0,60.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,Y_GE18,18 years old and over,F,Female,"[2014, 2015, 2016, 2017]",2014,2017,4,NUMBER,Number,G,Global,,,,,,,,,,,,23.0,41.0,14.0,17.0,17.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2011, 2013, 2014, 2016]",2011,2016,4,NUMBER,Number,G,Global,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,_T,All age ranges or no breaks by age,F,Female,"[2011, 2013, 2014, 2016]",2011,2016,4,NUMBER,Number,G,Global,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
