goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,50.3,,,50.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,72.4,,,72.4,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",5,South America,4,419,Latin America and the Caribbean,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,58.7,,,58.7,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,28.4,,,28.4,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,10.9,,,10.9,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,47.3,,,47.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",513,Europe and Northern America,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,85.7,,,85.7,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,97.5,,,97.5,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",53,Australia and New Zealand,3,9,Oceania,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,79.6,,,79.6,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",54,Melanesia,3,9,Oceania,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,49.4,,,49.4,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,49.1,,,49.1,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,66.6,,,66.6,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,20.6,,,20.6,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",566,Nigeria,5,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,4.4,,,4.4,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,95.8,,,95.8,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,47.1,,,47.1,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",61,Polynesia,3,9,Oceania,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,37.9,,,37.9,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,84.9,,,84.9,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",62,Central and Southern Asia,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,15.8,,,15.8,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",620,Portugal,4,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,90.2,,,90.2,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,95.0,,,95.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",643,Russian Federation,4,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,_T,Both sexes,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,90.4,90.1,,90.1,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,40.8,,,40.8,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,92.1,,,92.1,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,37.9,,,37.9,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,48.0,,,48.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,15.4,,,15.4,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",722,Small island developing States (SIDS),1,,,Group,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,56.9,,,56.9,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,80.9,,,80.9,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",747,Northern Africa and Western Asia,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,46.9,,,46.9,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
