goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1991,lowerbound_1991,upperbound_1991,value_2000,lowerbound_2000,upperbound_2000,value_2001,lowerbound_2001,upperbound_2001,value_2002,lowerbound_2002,upperbound_2002,value_2003,lowerbound_2003,upperbound_2003,value_2004,lowerbound_2004,upperbound_2004,value_2005,lowerbound_2005,upperbound_2005,value_2006,lowerbound_2006,upperbound_2006,value_2007,lowerbound_2007,upperbound_2007,value_2008,lowerbound_2008,upperbound_2008,value_2009,lowerbound_2009,upperbound_2009,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,Y0T4,under 5 years old,"[2000, 2001, 2006, 2009]",2000,2009,4,PT,% of children aged 0-59 months,G,Global,,,,4.9,,,10.3,,,,,,,,,,,,,,,10.27,,,,,,,,,11.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52,,,,,[2000]: Converted estimates,"[2000]: [Multiple Indicator Cluster Survey II (MICS II) concerning Child Health and Welfare. Main report.] Damascus, Syrian Arab Republic: UNICEF, 2002 (and additional analysis). // [2001]: The family health survey in the Syrian Arab Republic. Principal Report. Cairo: The League of Arab States, 2002 (and additional analysis). // [2006]: Syrian Arab Republic multiple indicator cluster survey 2006. February 2008 (and additional analysis). // [2009]: Family health survey of the Arab Republic of Syria 2009: Principal report (PAPFAM). Cairo: The League of Arab States, 2011 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,Y0T4,under 5 years old,"[2000, 2001, 2002, 2003, 2005, 2007, 2009, 2012, 2017]",2000,2017,9,PT,% of children aged 0-59 months,G,Global,,,,9.4,,,19.4,,,6.1,,,5.9,,,,,,8.69,,,,,,7.54,,,,,,4.3,,,,,,,,,9.9,,,,,,,,,,,,,,,5.57,,,,,,5.57,,,,,[2000-2003]: Converted estimates,"[2000]: National nutrition survey of Tajikistan (September/October 2000). London, UK: Action Against Hunger UK, 2001 (and additional analysis). // [2001]: Representative national nutrition survey Tajikistan (Sughd, RRS, Kouliab and Kurgan Teppe regions), October/November 2001. London, UK: Action Against Hunger UK, 2002 (and additional analysis). // [2002]: National nutrition survey Tajikistan, May/June 2002. Action against Hunger and European Community Humanitarian Office, 2002 (and additional analysis). // [2003]: National nutrition and water & sanitation survey, Tajikistan, October 2003. Dushanbe, Tajikistan: Action Against Hunger (lead agency nutrition) and Mercy Corps (lead agency wat/san), 2004 (and additional analysis). // [2005]: Tajikistan multiple indicator cluster survey 2005, Final Report. Dushanbe, Tajikistan: State Committee on Statistics of the Republic of Tajikistan, 2007 (and additional analysis). // [2007]: Tajikistan living standards measurement survey 2007 (TLSS): Indicators at a glance. Dushanbe, Republic of Tajikistan: State Committee on Statistics and UNICEF, 2009 (and additional analysis) // [2009]: Micronutrient status survey in Tajikistan, 2009. Dushanbe, Republic of Tajikistan: Ministry of Health and UNICEF, 2010 (and additional analysis). // [2012]: Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe, Tajikistan, and Calverton, Maryland, USA: SA, MOH, and ICF International, 2013 (and additional analysis). // [2017]: Tajikistan Demographic and Health Survey 2017: Key Indicators. Rockville, Maryland, USA: Statistical Agency under the President of the Republic of Tajikistan(SA), Ministry of Health and Social Protection of Population of the Republic of Tajikistan and ICF (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,Y0T4,under 5 years old,"[2006, 2012, 2016]",2006,2016,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,4.73,,,,,,,,,,,,,,,,,,6.71,,,,,,,,,,,,5.39,,,,,,,,,5.39,,,,,,"[2006]: Thailand multiple indicator cluster survey December 2005 - February 2006, Final report. Bangkok, Thailand: National Statistical Office, 2006 (and additional analysis). // [2012]: International Health Policy Program (IHPP). Thailand multiple indicator cluster survey 2012. MICS. Bangkok, Thailand: NSO, UNICEF, MOPH, NHSO, THPF, IHPP, 2013 (and additional analysis) // [2016]: Thailand Multiple Indicator Cluster Survey 2015- 2016, Final Report, NSO and UNICEF, Bangkok, 2016 (and additional analysis0",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,Y0T4,under 5 years old,"[2006, 2008, 2010, 2014]",2006,2014,4,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,16.52,,,,,,6.0,,,,,,5.1,,,,,,,,,,,,6.64,,,,,,,,,,,,,,,6.64,,,,,,"[2006]: Résultats de l'enquęte nationale ŕ indicateurs multiples, Togo 2006. Rapport final, aôut 2007 (and additional analysis). // [2008]: Rapport d'enquęte nationale nutrition et survie des enfants de 0 ŕ 59 mois, pratique d'alimentation de nourrisson et du jeune enfants. SMART. Togo, décembre 2008 // [2010]: Enquęte par grappes ŕ indicateurs multiples MICS Togo, 2010: Rapport final. Lomé, Togo: DGSCN, 2010 (and additional analysis). // [2014]: Enquęte démographique et de santé au Togo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPDAT, MS et ICF International, 2015 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,Y0T4,under 5 years old,[2012],2012,2012,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,"Tonga demographic and health survey 2012. Noumea, New Caledonia: Secretariat of the Pacific Community, 2013.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,Y0T4,under 5 years old,"[2000, 2011]",2000,2011,2,PT,% of children aged 0-59 months,G,Global,,,,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,"[2000]: 2000 Multiple indicator cluster survey Trinidad and Tobago: Full report. UNICEF website (and additional analysis). // [2011]: Trinidad and Tobago Multiple Indicator Cluster Survey 2011, Key Findings & Tables. Port of Spain, Trinidad and Tobago: Ministry of Social Development and Familyvices, Central Statistical Office and UNICEF. 2017 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,Y0T4,under 5 years old,"[2000, 2006, 2012]",2000,2012,3,PT,% of children aged 0-59 months,G,Global,,,,2.9,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,3.28,,,,,[2000]: Converted estimates,"[2000]: Tunisia multiple indicator cluster survey II 2000 (MICS II). Tunis, Tunisia: 2000 (and additional analysis). // [2006]: Enquęte sur la santé et le bien ętre de la mčre et l'enfant: MICS 3. Tunis, Tunisia, 2008 (and additional analysis conducted by PAPFAM). // [2012]: Suivi de la situation des enfants et des femmes en Tunisie- Enquęte par grappes ŕ indicateurs multiples 2011-2012: Rapport Final. MICS. Tunis, Tunisie: MDCI, INS, UNICEF, 2013 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,Y0T4,under 5 years old,"[2004, 2008, 2013]",2004,2013,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,1.85,,,,,,"[2004]: Demographic and health survey, 2003. Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004 (and additional analysis) // [2008]: Turkey Demographic and Health Survey 2008. Ankara, Turkey: Institute of Population Studies, Hacettepe University (and additional analysis) // [2013]: 2013 Turkey demographic and health survey. Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TÜBYTAK, 2014 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,Y0T4,under 5 years old,"[2000, 2006, 2015]",2000,2015,3,PT,% of children aged 0-59 months,G,Global,,,,7.1,,,,,,,,,,,,,,,,,,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,,,,,,,,,,,,4.16,,,,,[2000]: Converted estimates,"[2000]: Turkmenistan demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland, USA: GECRCMCH and ORC Macro, 2001(and additional analysis). // [2006]: Turkmenistan multiple indicator cluster survey 2006, Final Report. Ashgabat, Turkmenistan: Turkmenmillihasabat, 2006 (and additional analysis). // [2015]: 2015-2016 Turkmenistan Multiple Indicator Cluster Survey, Final Report (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,Y0T4,under 5 years old,[2007],2007,2007,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,"Tuvalu demographic and health survey. DHS. Noumea, New Caledonia: TCSD, SPC and Macro International Inc, 2007 (accessed 22/12/09 http://www.spc.int/sdp/index.php?option=com_docman&task=cat_view&gid=53&Itemid=42).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,Y0T4,under 5 years old,"[2000, 2005, 2009, 2017]",2000,2017,4,PT,% of children aged 0-59 months,G,Global,,,,12.24,,,,,,,,,,,,,,,7.32,,,,,,,,,,,,9.58,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,1.58,,,,,,"[2000]: Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000 (and additional analysis). // [2005]: Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008 (and additional analysis). // [2009]: Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010 (and additional analysis). // [2017]: Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,Y0T4,under 5 years old,"[2000, 2006, 2011, 2012, 2016]",2000,2016,5,PT,% of children aged 0-59 months,G,Global,,,,4.98,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,4.65,,,4.75,,,,,,,,,,,,3.47,,,,,,,,,3.47,,,,,[2000]: (41 out of 45 districts),"[2000]: Uganda demographic and health survey 2000-2001. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and ORC Macro, 2001 (and additional analysis). // [2006]: Uganda demographic and health survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and Macro International Inc., 2007 (and additional analysis). // [2011]: Uganda demographic and health survey 2011. Demographic and Health Surveys. Kampala, Uganda: UBOS and Calverton, Maryland: ICF International Inc., 2012 (and additional analysis). // [2012]: Uganda National Panel Survey (UNPS) - Wave III. Kampala, Uganda: UBOS, 2013 (and additional analysis). // [2016]: Uganda Demographic and Health Survey 2016. Kampala, Uganda and Rockville, Maryland, USA: UBOS and ICF. 2018 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,Y0T4,under 5 years old,[2000],2000,2000,1,PT,% of children aged 0-59 months,G,Global,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,2000 Multiple indicator cluster survey (full report). MICS. (and additional analysis).,,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,Y0T4,under 5 years old,"[2005, 2011]",2005,2011,2,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,3.38,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,"[2005]: Republic of Macedonia - multiple indicator cluster survey 2005-06. Final report. Skopje: State Statistcial Office of the Republic of Macedonia, 2007 (and additional analysis). // [2011]: Multiple indicator cluster survey 2011 (MICS). Skopje, the former Yugoslav Republic of Macedonia: Ministry of Health, Ministry of Education and Science, Ministry of Labour and Social Policy, 2012 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,Y0T4,under 5 years old,"[2003, 2005, 2008, 2014]",2003,2014,4,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,5.24,,,,,,5.33,,,,,,,,,7.94,,,,,,,,,,,,,,,,,,9.49,,,,,,,,,,,,,,,9.49,,,,,,"[2003]: 2003 Egypt interim demographic and health survey. Demographic and Health Survey. Cairo, Egypt: Ministry of Health and Population [Egypt], National Population Council, El-Zanaty and Asociates, and ORC Macro, 2004 (and additional analysis). // [2005]: Egypt demographic and health survey 2005. Demographic and Health Surveys. Caire, Egypt: Ministry of Health and Population, National Population Council, El-Zanaty and Associates, and ORC Macro, 2006 (and additional analysis). // [2008]: Egypt demographic and health survey 2008. Demographic and Health Surveys. Cairo, Egypt: Ministry of Health, 2009 (and additional analysis). // [2014]: Egypt demographic and health survey 2014. Demographic and Health Surveys. Cairo, Egypt and Rockville, Maryland, USA: Ministry of Health and Population and ICF International, 2015 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,Y0T4,under 5 years old,"[2004, 2009, 2010, 2011, 2013, 2014, 2015]",2004,2015,7,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,3.55,,,,,,,,,,,,,,,2.88,,,4.88,,,6.3,,,,,,4.54,,,3.8,,,4.5,,,,,,,,,,,,4.5,,,,,[2014]: (pending reanalysis),"[2004]: Tanzania demographic and health survey 2004-05. Demographic and Health Surveys. Dar es Salaam, Tanzania: National Bureau of Statistics and ORC Macro, 2005 (and additional analysis). // [2009]: Tanzania National Panel Survey Report (NPS) Round 1, 2008 - 2009. Dar es Salaam, Tanzania: NBS, 2009 (and additional analysis) // [2010]: Tanzania demographic and health survey 2010. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF Macro, 2011 (and additional analysis). // [2011]: Tanzania National Panel Survey Report (NPS) - Wave 2, 2010 - 2011. Dar es Salaam, Tanzania: NBS, 2012 (and additional analysis) // [2013]: Tanzania National Panel Survey Report (NPS) - Wave 3, 2012 - 2013. Dar es Salaam, Tanzania: NBS, 2014 (and additional analysis). // [2014]: Tanzania national nutrition survey 2014: Final report. United Republic of Tanzania, December 2014. // [2015]: Tanzania demographic and health survey 2015-16. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF International, 2016 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),84,Belize,5,13,Central America,Country,-88.70199554,17.19965901,BLZ,1,1,Y0T4,under 5 years old,"[2006, 2011, 2015]",2006,2015,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,1.77,,,,,,,,,,,,1.77,,,,,,"[2006]: Multiple indicator cluster survey Belize, 2006. UNICEF (and additional analysis). // [2011]: Belize multiple indicator cluster survey 2011 (MICS). Belize city, Belize: SIB and UNICEF, 2012 (and additional analysis). // [2015]: Belize Multiple Indicator Cluster Survey, 2015-2016, Final Report. Belmopan, Belize: Statistical Institute of Belize and UNICEF Belize (and additional analysis)",,CA: Country adjusted data
