goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2007	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	26.4	44.4					46.1	46.1				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	7.9	8.0					7.5	7.5				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	6.9	8.0					6.4	6.4				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	7.4	8.0					7.0	7.0				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global			22.40027					22.40027				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global			15.97133					15.97133				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global			19.37653					19.37653				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	_T	Both sexes	[2011, 2016]	2011	2016	2	PT	Percentage	G	Global		16.5					19.8	19.8				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	F	Female	[2011, 2016]	2011	2016	2	PT	Percentage	G	Global		16.1					21.4	21.4				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	M	Male	[2011, 2016]	2011	2016	2	PT	Percentage	G	Global		16.8					18.0	18.0				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global							8.7	8.7				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global							8.9	8.9				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global							8.5	8.5				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global						60.38041		60.38041				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global						52.92454		52.92454				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global						56.6159		56.6159				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	42.8	41.9					45.3	45.3				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	44.0	41.6					46.1	46.1				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	45.3	41.4					46.8	46.8				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	40.6	36.2					46.1	46.1				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	38.1	34.5					44.1	44.1				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	43.1	37.9					48.3	48.3				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	31.0	36.6					42.9	42.9				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	30.8	38.8					44.0	44.0				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	30.9	37.7					43.4	43.4				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	70.8	69.2					59.5	59.5				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	76.1	74.4					68.2	68.2				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	73.4	71.8					63.8	63.8				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	48.7	65.5					69.1	69.1				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	51.2	65.0					70.4	70.4				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	46.3	66.0					67.7	67.7				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	14.1	17.8					20.9	20.9				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	10.5	15.1					17.0	17.0				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	17.7	20.6					24.8	24.8				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global							8.8	8.8				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global							9.2	9.2				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global							9.5	9.5				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global							12.7	12.7				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global							11.9	11.9				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global							13.5	13.5				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	51.3	37.9					53.9	53.9				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	49.3	35.8					52.1	52.1				Adult Education Survey (AES)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university	C040301	4.3.1	II	UNESCO-UIS	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex	2019.Q4.G.01	['education', 'youth']	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3	PT	Percentage	G	Global	47.2	33.6					50.2	50.2				Adult Education Survey (AES)		C: Country data
