goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				11.59376				32.88417						32.88417				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2009, 2014]	2009	2014	2	PT	Percentage	G	Global				13.71665					24.20506					24.20506				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2015]	2015	2015	1	PT	Percentage	G	Global										28.21425				28.21425				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2007, 2010, 2016]	2007	2016	3	PT	Percentage	G	Global		33.2688			27.33325						33.69049			33.69049				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	[2006, 2014]	2006	2014	2	PT	Percentage	G	Global	52.86963								28.85261					28.85261				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global				3.89853										3.89853				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2006, 2010]	2006	2010	2	PT	Percentage	G	Global	14.0654				17.6014									17.6014				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						[2018]	2018	2018	1	PT	Percentage	G	Global													27.9695	27.9695				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				30.46356				33.41536						33.41536				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				17.79402				30.95391						30.95391				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				3.29754				18.78214						18.78214				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	5	South America	4	419	Latin America and the Caribbean	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													10.27076	10.27076				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2007, 2013]	2007	2013	2	PT	Percentage	G	Global		60.34611						47.70227						47.70227				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2013]	2013	2013	1	PT	Percentage	G	Global								37.24671						37.24671				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2007, 2018]	2007	2018	2	PT	Percentage	G	Global		12.35198											21.05791	21.05791				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				15.50228				7.06728						7.06728				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	513	Europe and Northern America	2	1	World	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													11.2207	11.2207				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	514	Developed Regions	1			Group						[2018]	2018	2018	1	PT	Percentage	G	Global													10.96154	10.96154				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2006, 2014]	2006	2014	2	PT	Percentage	G	Global	1.21091								9.11755					9.11755				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	518	Eastern Asia (excluding Japan)	1			Group						[2018]	2018	2018	1	PT	Percentage	G	Global													25.15713	25.15713				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global					1.20092									1.20092				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				15.08182				14.44999						14.44999				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	54	Melanesia	3	9	Oceania	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													23.15081	23.15081				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													21.79531	21.79531				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global				11.90457										11.90457				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	[2006, 2010, 2016]	2006	2016	3	PT	Percentage	G	Global	7.67767				8.64245						6.48177			6.48177				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2009, 2017]	2009	2017	2	PT	Percentage	G	Global				18.5163								7.80406		7.80406				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2007, 2014]	2007	2014	2	PT	Percentage	G	Global		39.98493							28.85352					28.85352				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	57	Micronesia	3	9	Oceania	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													4.5469	4.5469				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global				4.5469										4.5469				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	[2007, 2013]	2007	2013	2	PT	Percentage	G	Global		60.19877						30.84321						30.84321				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2006, 2010]	2006	2010	2	PT	Percentage	G	Global	7.87211				7.06179									7.06179				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	[2015]	2015	2015	1	PT	Percentage	G	Global										26.4236				26.4236				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	[2006, 2010, 2017]	2006	2017	3	PT	Percentage	G	Global	26.34589				31.52421							13.82004		13.82004				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2006, 2010, 2017]	2006	2017	3	PT	Percentage	G	Global	15.88291				15.87536							17.58679		17.58679				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2009, 2015]	2009	2015	2	PT	Percentage	G	Global				25.62364						17.2241				17.2241				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	61	Polynesia	3	9	Oceania	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													27.70852	27.70852				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				8.17893				1.85478						1.85478				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	62	Central and Southern Asia	2	1	World	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													32.52724	32.52724				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1	[2006]	2006	2006	1	PT	Percentage	G	Global	27.62975													27.62975				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	[2009, 2015]	2009	2015	2	PT	Percentage	G	Global				16.05039						44.19723				44.19723				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	[2009, 2015]	2009	2015	2	PT	Percentage	G	Global				6.3489						0.88421				0.88421				WDI		E: Estimated data
