goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,quantile_code,quantile_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1998,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),430,Liberia,5,11,Western Africa,Country,-9.311879038,6.448381009,LBR,1,1,Q1,Quintile 1 (poorest),"[2007, 2014, 2016]",2007,2016,3,PT,Percentage,G,Global,,,,,,,,,60.8482,,,,,,,7.17762,,21.00364,21.00364,,,[2007]: Core Welfare Indicators Questionnaire 2007 // [2014]: Household Income and Expenditure Survey 2014-2015 // [2016]: Household Income and Expenditure Survey 2016,"[2007]: Liberia Institute of Statistics and Geo_Information Services - Government of Liberia // [2014,2016]: Liberia Institute for Statistics and Geo-Information Services - Government of Liberia",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),432,Landlocked developing countries (LLDCs),1,,,Group,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,24.74182,24.74182,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),432,Landlocked developing countries (LLDCs),1,,,Group,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,30.31946,30.31946,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,_T,Total (national average) or no breakdown,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,,58.67134,,,,,,,,,58.67134,,,Household Budget Survey,Statistics Lithuania,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,Q1,Quintile 1 (poorest),[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,,68.09415,,,,,,,,,68.09415,,,Household Budget Survey,Statistics Lithuania,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),454,Malawi,5,14,Eastern Africa,Country,33.4884625,-13.40819859,MWI,1,1,Q1,Quintile 1 (poorest),"[2004, 2010, 2013, 2016]",2004,2016,4,PT,Percentage,G,Global,,,,,,60.51184,,,,,,19.08421,,,42.45315,,,49.50322,49.50322,,,[2004]: Second Integrated Household Survey // [2010]: Third Integrated Household Survey 2010-2011 // [2013]: Third Integrated Household Survey 2013 // [2016]: Fourth Integrated Household Panel Survey 2016-17,[2004]: National Statistical Office // [2010]: National Statistical Office (NSO) - Ministry of Economic Planning and Development (MoEPD) // [2013]: National Statistical Office - Government of Malawi // [2016]: National Statistical Office (NSO) - Ministry of Economic Planning andÂ Development (MoEPD),,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),454,Malawi,5,14,Eastern Africa,Country,33.4884625,-13.40819859,MWI,1,1,_T,Total (national average) or no breakdown,"[2004, 2010, 2013, 2016]",2004,2016,4,PT,Percentage,G,Global,,,,,,50.76538,,,,,,19.80089,,,41.74016,,,41.21917,41.21917,,,[2004]: Second Integrated Household Survey // [2010]: Third Integrated Household Survey 2010-2011 // [2013]: Third Integrated Household Survey 2013 // [2016]: Fourth Integrated Household Panel Survey 2016-17,[2004]: National Statistical Office // [2010]: National Statistical Office (NSO) - Ministry of Economic Planning and Development (MoEPD) // [2013]: National Statistical Office - Government of Malawi // [2016]: National Statistical Office (NSO) - Ministry of Economic Planning andÂ Development (MoEPD),,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,Q1,Quintile 1 (poorest),[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,,93.8492,,,,,,,,,93.8492,,,Household Income Survey,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,_T,Total (national average) or no breakdown,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,,82.81369,,,,,,,,,82.81369,,,Household Income Survey,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,_T,Total (national average) or no breakdown,"[2004, 2009]",2004,2009,2,PT,Percentage,G,Global,,,,,,1.92237,,,,,13.49094,,,,,,,,13.49094,,,[2004]: Vulnerability and Poverty Assessment Survey II 2004 // [2009]: Household Income and Expenditure Survey 2009-2010,[2004]: Minister of Planning and National Development // [2009]: Department of National Planning - Ministry of Finance and Treasury,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,Q1,Quintile 1 (poorest),"[2004, 2009]",2004,2009,2,PT,Percentage,G,Global,,,,,,1.88755,,,,,14.01159,,,,,,,,14.01159,,,[2004]: Vulnerability and Poverty Assessment Survey II 2004 // [2009]: Household Income and Expenditure Survey 2009-2010,[2004]: Minister of Planning and National Development // [2009]: Department of National Planning - Ministry of Finance and Treasury,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),478,Mauritania,5,11,Western Africa,Country,-10.33187259,20.26089546,MRT,1,1,Q1,Quintile 1 (poorest),"[2008, 2014]",2008,2014,2,PT,Percentage,G,Global,,,,,,,,,,30.34634,,,,,,47.46081,,,47.46081,,,[2008]: EnquĂŞte Permanente sur les Conditions de Vie des mĂŠnages // [2014]: EnquĂŞte Permanente sur les Conditions de Vie des mĂŠnages 2014,[2008]: Office National de la Statistique - Ministere des Affaires Economiques et du Developpement // [2014]: Office National de la Statistique - MinistĂ¨re des Affaires Economiques et du DĂŠveloppement,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),478,Mauritania,5,11,Western Africa,Country,-10.33187259,20.26089546,MRT,1,1,_T,Total (national average) or no breakdown,"[2008, 2014]",2008,2014,2,PT,Percentage,G,Global,,,,,,,,,,33.52566,,,,,,45.21555,,,45.21555,,,[2008]: EnquĂŞte Permanente sur les Conditions de Vie des mĂŠnages // [2014]: EnquĂŞte Permanente sur les Conditions de Vie des mĂŠnages 2014,[2008]: Office National de la Statistique - Ministere des Affaires Economiques et du Developpement // [2014]: Office National de la Statistique - MinistĂ¨re des Affaires Economiques et du DĂŠveloppement,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,Q1,Quintile 1 (poorest),"[2006, 2012]",2006,2012,2,PT,Percentage,G,Global,,,,,,,,44.68585,,,,,,51.80374,,,,,51.80374,,,[2006]: Household Budget Survey 2006-2007 // [2012]: Household Budget Survey,[2006]: Statistics Mauritius - Ministry of Finance and Economic Empowerment // [2012]: Central Statistics Office,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,_T,Total (national average) or no breakdown,"[2006, 2012]",2006,2012,2,PT,Percentage,G,Global,,,,,,,,40.56691,,,,,,44.85371,,,,,44.85371,,,[2006]: Household Budget Survey 2006-2007 // [2012]: Household Budget Survey,[2006]: Statistics Mauritius - Ministry of Finance and Economic Empowerment // [2012]: Central Statistics Office,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,_T,Total (national average) or no breakdown,"[2008, 2010, 2012, 2014]",2008,2014,4,PT,Percentage,G,Global,,,,,,,,,,15.626,,31.99193,,37.04732,,32.52565,,,32.52565,,,Encuesta Nacional de Ingresos y Gastos de los Hogares,"Instituto Nacional de Estadistica y Geografia (INEGI), Direccion General de Estadisticas Sociodemograficas(DGES), Direccion General Adjunta de Encuestas Sociodemograficasy Registros Adm",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,Q1,Quintile 1 (poorest),"[2008, 2010, 2012, 2014]",2008,2014,4,PT,Percentage,G,Global,,,,,,,,,,26.65463,,54.88069,,68.88569,,53.83163,,,53.83163,,,Encuesta Nacional de Ingresos y Gastos de los Hogares,"Instituto Nacional de Estadistica y Geografia (INEGI), Direccion General de Estadisticas Sociodemograficas(DGES), Direccion General Adjunta de Encuestas Sociodemograficasy Registros Adm",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",1,,,Group,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,37.44137,37.44137,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",1,,,Group,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,62.37673,62.37673,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,Q1,Quintile 1 (poorest),"[2007, 2009, 2010, 2011, 2012]",2007,2012,5,PT,Percentage,G,Global,,,,,,,,,91.74425,,93.18038,97.26871,99.85868,99.78409,,,,,99.78409,,,[2007]: Household Socio-Economic Survey 2007-2008 // [2009]: Household Socio-Economic Survey 2008-2009 // [2010]: Household Socio-Economic Survey 2010 // [2011]: Household Socio-Economic Survey 2011 // [2012]: Household Socio-Economic Survey 2012,[2007]: National Statistical Office (NSO) - Government of Mongolia // [2009-2012]: National Statistical Office of Mongolia - NSO,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,_T,Total (national average) or no breakdown,"[2007, 2009, 2010, 2011, 2012]",2007,2012,5,PT,Percentage,G,Global,,,,,,,,,83.23924,,83.86138,94.70282,99.68379,99.83053,,,,,99.83053,,,[2007]: Household Socio-Economic Survey 2007-2008 // [2009]: Household Socio-Economic Survey 2008-2009 // [2010]: Household Socio-Economic Survey 2010 // [2011]: Household Socio-Economic Survey 2011 // [2012]: Household Socio-Economic Survey 2012,[2007]: National Statistical Office (NSO) - Government of Mongolia // [2009-2012]: National Statistical Office of Mongolia - NSO,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,Q1,Quintile 1 (poorest),"[2010, 2012, 2013]",2010,2013,3,PT,Percentage,G,Global,,,,,,,,,,,,41.71106,,38.8092,29.629,,,,29.629,,,Household Budget Survey,"[2010,2013]: National Bureau of Statistics of the Republic of Moldova // [2012]: National Bureau of Statistics of the Republic of Moldova",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,_T,Total (national average) or no breakdown,"[2010, 2012, 2013]",2010,2013,3,PT,Percentage,G,Global,,,,,,,,,,,,33.76309,,29.34293,23.79203,,,,23.79203,,,Household Budget Survey,"[2010,2013]: National Bureau of Statistics of the Republic of Moldova // [2012]: National Bureau of Statistics of the Republic of Moldova",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,Q1,Quintile 1 (poorest),"[2011, 2012, 2013, 2014]",2011,2014,4,PT,Percentage,G,Global,,,,,,,,,,,,,14.99426,23.06891,27.13369,22.6477,,,22.6477,,,Household Budget Survey,Statistical Office of Montenegro,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,_T,Total (national average) or no breakdown,"[2011, 2012, 2013, 2014]",2011,2014,4,PT,Percentage,G,Global,,,,,,,,,,,,,5.08993,8.56685,10.41047,8.07594,,,8.07594,,,Household Budget Survey,Statistical Office of Montenegro,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),5,South America,4,419,Latin America and the Caribbean,Region,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,66.55676,66.55676,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),5,South America,4,419,Latin America and the Caribbean,Region,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,36.77961,36.77961,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,Q1,Quintile 1 (poorest),"[2005, 2010]",2005,2010,2,PT,Percentage,G,Global,,,,,,,22.49777,,,,,22.33348,,,,,,,22.33348,,,[2005]: Household Income and Expenditure Survey // [2010]: Household Income and Expenditure Survey,[2005]: Bangladesh Bureau of Statistics // [2010]: Bangladesh Bureau of Statistics - Ministry of Planning,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,_T,Total (national average) or no breakdown,"[2005, 2010]",2005,2010,2,PT,Percentage,G,Global,,,,,,,12.39732,,,,,13.09173,,,,,,,13.09173,,,[2005]: Household Income and Expenditure Survey // [2010]: Household Income and Expenditure Survey,[2005]: Bangladesh Bureau of Statistics // [2010]: Bangladesh Bureau of Statistics - Ministry of Planning,,CA: Country adjusted data
