goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,M,Male,"[2012, 2013, 2014, 2015, 2017]",2012,2017,5,NUMBER,Number,G,Global,,,33.0,26.0,27.0,37.0,,40.0,40.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2012-2013,2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2014-2015]: Sustainable Development Goals / SDG Pre-Pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,F,Female,"[2012, 2013, 2014, 2015, 2017]",2012,2017,5,NUMBER,Number,G,Global,,,37.0,24.0,36.0,29.0,,39.0,39.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2012-2013,2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2014-2015]: Sustainable Development Goals / SDG Pre-Pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",430,Liberia,5,11,Western Africa,Country,-9.311879038,6.448381009,LBR,1,1,_T,Both sexes,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,129.0,161.0,,,,,,,161.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,United Nations Mission in Liberia,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",438,Liechtenstein,4,155,Western Europe,Country,9.552985019,47.14167005,LIE,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",438,Liechtenstein,4,155,Western Europe,Country,9.552985019,47.14167005,LIE,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",438,Liechtenstein,4,155,Western Europe,Country,9.552985019,47.14167005,LIE,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",44,Bahamas,5,29,Caribbean,Country,-78.05111663,24.69546597,BHS,1,1,F,Female,"[2010, 2011, 2012, 2014, 2015, 2016, 2017]",2010,2017,7,NUMBER,Number,G,Global,14.0,16.0,10.0,,11.0,16.0,7.0,6.0,6.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",44,Bahamas,5,29,Caribbean,Country,-78.05111663,24.69546597,BHS,1,1,M,Male,"[2010, 2011, 2012, 2014, 2015, 2016, 2017]",2010,2017,7,NUMBER,Number,G,Global,80.0,111.0,101.0,,113.0,130.0,104.0,116.0,116.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",44,Bahamas,5,29,Caribbean,Country,-78.05111663,24.69546597,BHS,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,94.0,127.0,111.0,119.0,124.0,146.0,111.0,122.0,122.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2012,2014,2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2013,2015-2016]: National Police",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,219.0,211.0,202.0,198.0,159.0,172.0,153.0,129.0,129.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,144.0,145.0,149.0,138.0,106.0,123.0,107.0,81.0,81.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,75.0,66.0,53.0,60.0,53.0,49.0,46.0,48.0,48.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",442,Luxembourg,4,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,10.0,4.0,0.0,1.0,4.0,,,,4.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",442,Luxembourg,4,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,M,Male,"[2010, 2011, 2012, 2014]",2010,2014,4,NUMBER,Number,G,Global,5.0,4.0,0.0,,2.0,,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",442,Luxembourg,4,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,F,Female,"[2010, 2011, 2012, 2014]",2010,2014,4,NUMBER,Number,G,Global,5.0,0.0,0.0,,2.0,,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",446,"China, Macao Special Administrative Region",4,30,Eastern Asia,Country,113.5665388,22.1237259,MAC,0,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,2.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",446,"China, Macao Special Administrative Region",4,30,Eastern Asia,Country,113.5665388,22.1237259,MAC,0,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",446,"China, Macao Special Administrative Region",4,30,Eastern Asia,Country,113.5665388,22.1237259,MAC,0,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",454,Malawi,5,14,Eastern Africa,Country,33.4884625,-13.40819859,MWI,1,1,_T,Both sexes,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,520.0,343.0,,,,,,,343.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Police,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,_T,Both sexes,"[2011, 2012, 2013]",2011,2013,3,NUMBER,Number,G,Global,,530.0,602.0,627.0,,,,,627.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Police,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,_T,Both sexes,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,6.0,3.0,10.0,,,,,,10.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,4.0,3.0,12.0,7.0,6.0,4.0,,,4.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,3.0,0.0,9.0,7.0,5.0,2.0,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,1.0,3.0,3.0,0.0,1.0,2.0,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",48,Bahrain,4,145,Western Asia,Country,50.5490754,26.04407747,BHR,1,1,_T,Both sexes,"[2010, 2012, 2013, 2014]",2010,2014,4,NUMBER,Number,G,Global,11.0,,4.0,5.0,7.0,,,,7.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010]: National Police // [2012-2014]: World Health Organization Mortality Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,33.0,34.0,29.0,35.0,19.0,21.0,23.0,,23.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2011]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2012-2016]: National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,8.0,8.0,10.0,11.0,8.0,6.0,10.0,,10.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2011]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2012-2016]: National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,25.0,26.0,19.0,24.0,11.0,15.0,13.0,,13.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2011]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2012-2016]: National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,25757.0,27213.0,25967.0,23063.0,20010.0,20762.0,24559.0,32079.0,32079.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2016]: National Statistical Organization // [2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,23285.0,24257.0,22986.0,20280.0,17503.0,18293.0,21673.0,28522.0,28522.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2016]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub // [2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,2418.0,2693.0,2764.0,2648.0,2408.0,2383.0,2813.0,3430.0,3430.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2016]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub // [2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",492,Monaco,4,155,Western Europe,Country,7.424214814,43.73532918,MCO,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2015]",2010,2015,5,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
