goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y35T39	35 to 39 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global				31.2											31.2				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y45T49	45 to 49 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global				23.1											23.1				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y15T19	15 to 19 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global				37.3											37.3				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y15T49	15 to 49 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global				35.0											35.0				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y40T44	40 to 44 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global				25.7											25.7				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y25T29	25 to 29 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global				42.2											42.2				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	432	Landlocked developing countries (LLDCs)	1			Group						Y15T49	15 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														21.8	21.8			Based on 22 countries with a population coverage of 80 per cent	DHS, MICS, other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									6.0						6.0			Women aged 18-74; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									3.0						3.0			Women aged 18-74; observations based on fewer than 30 responses; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y45T49	45 to 49 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													15.2		15.2				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y40T44	40 to 44 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													23.1		23.1				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y15T49	15 to 49 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													24.3		24.3				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y20T24	20 to 24 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													25.3		25.3				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y30T34	30 to 34 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													23.0		23.0				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y15T19	15 to 19 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													28.1		28.1				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y25T29	25 to 29 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													30.2		30.2				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y35T39	35 to 39 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													19.9		19.9				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y30T34	30 to 34 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			4.2												4.2				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y15T49	15 to 49 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			6.4												6.4			Based on definition used in the WHO multi-country study on womenâs health and domestic violence	Study on Womenâs Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y35T39	35 to 39 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			5.6												5.6				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y20T24	20 to 24 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			6.6												6.6				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y15T19	15 to 19 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			6.6												6.6				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y40T44	40 to 44 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			5.9												5.9				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y25T29	25 to 29 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			9.7												9.7				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y45T49	45 to 49 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			4.9												4.9				Study on Women's Health and Life Experiences		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y15T49	15 to 49 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			21.5												21.5				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y40T44	40 to 44 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			20.7												20.7				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y15T19	15 to 19 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			22.6												22.6				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y45T49	45 to 49 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			15.8												15.8				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y20T24	20 to 24 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			23.5												23.5				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y30T34	30 to 34 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			19.8												19.8				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y25T29	25 to 29 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			22.8												22.8				DHS		C: Country data
