goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	13.2	7.3	19.2	13.4	7.4	19.3	13.4					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	2587.0	2472.1	2701.9	2587.0	2472.1	2701.9	2587.0					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	432	Landlocked developing countries (LLDCs)	1			Group						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	88502.7	86259.5	90745.9	99233.5	97009.6	101457.5	99233.5					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	15.5	6.8	24.2	14.6	14.6	14.6	14.6		<14.6	<14.6	<14.6	[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	6.6	4.0	9.2	5.9	3.3	8.4	5.9					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	9477.2	9137.9	9816.5	9477.2	9137.9	9816.5	9477.2					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	National Entity		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	65.4	54.4	76.5	74.5	62.4	86.5	74.5					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	11288.0	9397.0	13178.9	11292.8	9604.7	12980.9	11292.8					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	22897.2	21332.7	24461.7	24726.7	23198.3	26255.2	24726.7					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	55.3	39.4	71.3	55.3	39.4	71.3	55.3					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	104.1	74.4	133.8	104.1	74.4	133.8	104.1					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	14.0	10.4	17.7	14.3	10.4	18.2	14.3					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	5	South America	4	419	Latin America and the Caribbean	Region						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	24333.7	22604.9	26062.5	28987.6	27408.6	30566.6	28987.6					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	97.0	72.7	121.3	110.4	86.0	134.8	110.4					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	513	Europe and Northern America	2	1	World	Region						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	15320.4	14232.9	16408.0	14978.1	13969.4	15986.9	14978.1					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	514	Developed Regions	1			Group						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	16754.3	15576.1	17932.6	16591.2	15485.0	17697.3	16591.2					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	515	Developing Regions	1			Group						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	627813.0	604561.7	651064.3	668692.7	648601.8	688783.6	668692.7					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	1004.9	947.9	1061.9	1004.9	947.9	1061.9	1004.9					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	518	Eastern Asia (excluding Japan)	1			Group						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	9347.4	4569.1	14125.6	12319.6	7113.8	17525.3	12319.6					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	2516.0	2137.6	2894.4	2516.0	2137.6	2894.4	2516.0					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	53	Australia and New Zealand	3	9	Oceania	Region						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	765.4	587.2	943.5	929.9	725.1	1134.8	929.9					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	124.4	86.2	162.5	124.4	86.2	162.5	124.4					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	5593.2	5086.3	6100.1	5593.2	5086.3	6100.1	5593.2					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	40660.4	36104.6	45216.3	46084.7	41741.6	50427.8	46084.7					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	56.8	29.7	83.9	60.9	31.1	90.7	60.9					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	11380.6	9411.9	13349.3	11380.6	9411.9	13349.3	11380.6					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	651.0	433.3	868.7	651.0	433.3	868.7	651.0					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	62	Central and Southern Asia	2	1	World	Region						_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	216953.3	196555.9	237350.7	203027.9	186126.2	219929.5	203027.9					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	436.6	344.4	528.9	380.6	297.0	464.3	380.6					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	943.3	757.4	1129.2	943.3	757.4	1129.2	943.3					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	II	FAO	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2019.Q4.G.01	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	_T	All age ranges or no breaks by age	[2015, 2016]	2015	2016	2	NUM_TH	Thousands	G	Global	8.0	6.1	9.9	8.0	6.1	9.9	8.0					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017.	National Entity		CA: Country adjusted data
