series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	cities_code	cities_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CARMEN_CAMPECHE	Carmen, Campeche				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CARDENAST_TABASCO	"Cardenas, Tabasco
"				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CANCUN	Cancun, Benito Juarez, Quintana Roo				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CAMPECHE_CAMPECHE	Campeche, Campeche				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	APATZINGAN_MICHOACAN	Apatzingan, Michoacan				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ALTAMIRA_TAMAULIPAS	Altamira, Tamaulipas				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	AGUASCALIENTES	Aguascalientes, Aguascalientes				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CHALCOMEX	"Chalco, Mexico
"				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ACUNACOAHUILA	"Acuna, Coahuila
"				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	HIDALGODELPARRAL_CHIHUAHUA	Hidalgo del Parral, Chihuahua				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	VILLAHERMOSA_CENTRO_TABASCO	Villahermosa, Centro, Tabasco				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	XALAPA_VERACRUZ	Xalapa, Veracruz				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	IRAPUATO_GUANAJUATO	Irapuato, Guanajuato				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	IGUALA_GUERRERO	Iguala, Guerrero				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZACATECAS_ZACATECAS	Zacatecas,  Zacatecas				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	VICTORIA_TAMAULIPAS	Victoria, Tamaulipas				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZAMORA_MICHOACAN	Zamora, Michoacan				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZAPOPAN_JALISCO	Zapopan, Jalisco				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2001.0	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZITACUARO_MICHOACAN	"Zitacuaro, Michoacan
"				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2012.0	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	GUADALAJARA_JALISCO	Guadalajara,  Jalisco				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2015.0	81.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MEXICOCITY	Mexico City				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2015.0	83.26539					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CORREGIDORA	Corregidora				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2015.0	81.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CIUDADOBREGON	Ciudad Obregon				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	2015.0	82.35383					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	GUADALAJARA	Guadalajara				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	492	Monaco	2012.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	496	Mongolia	2015.0	58.49993					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ULAANBAATAR	Ulaanbaatar				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	499	Montenegro	2012.0	75.92					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	50	Bangladesh	2012.0	55.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global						4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	508	Mozambique	2011.0	82.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MAPUTO	"Maputo
"				5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	51	Armenia	2012.0	75.9					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	513	Europe and Northern America	2017.0	89.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				2	1	World	Region					
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	524	Nepal	2003.0	94.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	KATHMANDU	Kathmandu				4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	524	Nepal	2009.0	83.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	GHORAI	"Ghorai
"				4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	528	Netherlands	2011.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ROTTERDAM	"Rotterdam
"				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	528	Netherlands	2015.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	AMSTERDAM-UTRECHT	Amsterdam-Utrecht				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	53	Australia and New Zealand	2017.0	94.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				3	9	Oceania	Region					
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	554	New Zealand	2015.0	99.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CHRISTCHURCH	Christchurch				4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	554	New Zealand	2015.0	99.3					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DUNEDIN	Dunedin				4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	554	New Zealand	2015.0	98.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	WELLINGTON	Wellington				4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	558	Nicaragua	2001.0	66.8914					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MANAGUA	Managua				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	558	Nicaragua	2012.0	68.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MANAGUA	Managua				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	56	Belgium	2015.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BRUSSELS	Brussels				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	562	Niger	2006.0	47.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZINDER	Zinder				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	562	Niger	2012.0	29.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	NIAMEY	Niamey				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	566	Nigeria	2015.0	30.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LAGOS	Lagos				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	578	Norway	2015.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	OSLO	Oslo				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	584	Marshall Islands	2007.0	60.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MARSHALLISLANDS	Marshall islands				4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	586	Pakistan	2009.0	77.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LAHORE	"Lahore
"				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	591	Panama	2015.0	70.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	PANAMACITY	Panama City				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	60	Bermuda	2012.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BERMUDA	Bermuda				4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	47.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_SANJUANDELURIGANCHO	Lima, San Juan de Lurigancho				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	89.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_CHORRILLOS	Lima, Chorrillos				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	89.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_ATE	Lima, Ate				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	75.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CALLAO_CALLAOCERCADO	Callao, Callao Cercado				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	63.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_SANBORJA	Lima, San Borja				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	78.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_CARABAYLLO	Lima, Carabayllo				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_VILLAMARIADELTRIUNFO	Lima, Villa Maria del Triunfo				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	66.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	JUNIN_ELTAMBO	Junin, El Tambo				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	65.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_LURIGANCHO	Lima, Lurigancho				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	87.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_LOSOLIVOS	Lima, Los Olivos				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	73.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_PUENTEPIEDRA	Lima, Puente Piedra				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	77.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	PIURA_CASTILLA	Piura, Castilla				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	70.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	UCAYALI_CALLERIA	Ucayali, Calleria				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	604	Peru	2001.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LIMA_COMAS	Lima, Comas				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	608	Philippines	2009.0	70.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MANILA	Manila				4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	608	Philippines	2009.0	77.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LAHORE	"Lahore
"				4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	616	Poland	2015.0	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	WARSAW	Warsaw				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	62	Central and Southern Asia	2017.0	66.7					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				2	1	World	Region					
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	620	Portugal	2015.0	90.10876					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LISBON	Lisbon				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	634	Qatar	2015.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DOHA	Doha				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	64	Bhutan	2012.0	72.31268					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	THIMPHU	Thimphu				4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1
