series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	migratoryStatus_code	migratoryStatus_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	218.21					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	18.78					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	289.97					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	142.86					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	201.74					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	152.6					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	428	Latvia	2015.0	4.35					ILOSTAT - ADM-LIR - Stata Labour Inspectorate report on activities	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2000.0	268.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2000.0	407.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2000.0	145.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2001.0	134.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2001.0	374.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2001.0	248.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2002.0	245.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2002.0	377.5					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2002.0	125.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2003.0	136.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2003.0	375.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2003.0	250.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2004.0	249.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2004.0	383.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2004.0	129.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2005.0	159.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2005.0	456.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2005.0	300.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2006.0	310.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2006.0	460.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2006.0	173.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2007.0	180.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2007.0	307.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2007.0	448.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2008.0	278.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2008.0	386.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2008.0	176.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	109.17					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	109.06					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	229.69					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	175.91					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	175.21					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	255.81					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2009.0	257.26					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	247.8					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	247.5					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	122.02					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	182.34					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	182.42					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	103.37					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2010.0	121.99					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	137.34					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	136.93					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	208.92					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	266.09					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	208.41					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	285.31					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2011.0	285.68					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2012.0	325.97					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2012.0	314.68					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2012.0	376.91					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	440	Lithuania	2012.0	233.0					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
