series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_RSK_LSTI	Red List Index	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.99199	0.99153	0.99208	0.99195	0.99151	0.99207	0.99187	0.99145	0.99209	0.99179	0.99137	0.99209	0.99165	0.99128	0.99198	0.9915	0.99116	0.99187	0.99144	0.99113	0.99177	0.99134	0.99108	0.99163	0.99131	0.99103	0.99155	0.99128	0.99104	0.99141	0.99126	0.99103	0.99141	0.99126	0.99103	0.99138	0.99128	0.99102	0.99135	0.99129	0.99099	0.99134	0.99132	0.991	0.99149	0.99136	0.991	0.99166	0.99149	0.99112	0.99185	0.99166	0.99134	0.992	0.9918	0.99147	0.99208	0.99196	0.99152	0.99218	0.99201	0.99153	0.99221	0.99204	0.99154	0.9923	0.99206	0.99153	0.99236	0.99209	0.99151	0.99239	0.99211	0.99151	0.99244	0.99213	0.9915	0.99255	0.99215	0.99149	0.99253	0.99215						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.79319	0.75286	0.80199	0.79265	0.75314	0.80065	0.79196	0.756	0.79703	0.79121	0.75908	0.79364	0.78977	0.76164	0.79258	0.78741	0.7616	0.79205	0.78499	0.76169	0.79168	0.78175	0.76151	0.79147	0.78141	0.76134	0.79112	0.78046	0.76115	0.79084	0.78151	0.76092	0.79056	0.78282	0.76063	0.79028	0.78498	0.76014	0.79001	0.78588	0.75948	0.78984	0.78738	0.75878	0.78991	0.78747	0.75632	0.7915	0.78765	0.75509	0.79401	0.78764	0.75189	0.79592	0.78733	0.74982	0.79773	0.78703	0.74517	0.79977	0.78662	0.7427	0.80122	0.78634	0.73824	0.80594	0.78607	0.73323	0.80948	0.78552	0.73278	0.81117	0.78528	0.72656	0.81416	0.78504	0.72417	0.81754	0.78462	0.72239	0.81916	0.78462						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.87793	0.87407	0.88134	0.87779	0.87416	0.88085	0.87753	0.87393	0.88062	0.8772	0.87366	0.8803	0.87703	0.87339	0.87989	0.87668	0.87332	0.87958	0.87648	0.8728	0.8792	0.87615	0.87253	0.87891	0.87602	0.87239	0.87871	0.87562	0.87177	0.87842	0.87524	0.87115	0.87826	0.87499	0.87095	0.8781	0.87466	0.87035	0.87791	0.87434	0.86959	0.87772	0.87403	0.86908	0.87758	0.87356	0.86819	0.87763	0.87322	0.86778	0.87724	0.87248	0.86694	0.87666	0.87221	0.86594	0.87684	0.87162	0.86532	0.87652	0.87117	0.86457	0.87632	0.87091	0.86392	0.87645	0.87077	0.86326	0.87658	0.87049	0.86226	0.87671	0.87029	0.86206	0.87693	0.87018	0.86155	0.87695	0.86988	0.86083	0.8773	0.86988						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.96817	0.96334	0.9693	0.9678	0.96334	0.96884	0.96739	0.96251	0.96822	0.96581	0.96076	0.96777	0.96377	0.958	0.96725	0.96117	0.95516	0.96672	0.95872	0.95122	0.96405	0.95574	0.94926	0.9613	0.95299	0.94579	0.95918	0.94999	0.94302	0.95614	0.94766	0.9395	0.95375	0.94474	0.93598	0.95091	0.94141	0.93283	0.94874	0.93952	0.92999	0.94633	0.93629	0.92721	0.94419	0.93381	0.92297	0.94183	0.9313	0.91903	0.93937	0.92873	0.91214	0.93815	0.92615	0.91169	0.93702	0.92399	0.90751	0.93661	0.92108	0.90056	0.93606	0.91881	0.89731	0.93539	0.9157	0.89167	0.93613	0.9136	0.88645	0.93631	0.91078	0.88219	0.93621	0.90805	0.8768	0.93543	0.90593	0.87383	0.93586	0.90593						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.96005	0.95371	0.96351	0.95927	0.95299	0.9622	0.95852	0.95287	0.96134	0.95788	0.95252	0.95999	0.95697	0.95209	0.95902	0.9563	0.95172	0.95821	0.95554	0.95141	0.95747	0.955	0.95092	0.95679	0.95417	0.95059	0.95611	0.95359	0.95002	0.95539	0.95299	0.94889	0.95475	0.95233	0.94869	0.9541	0.95163	0.94794	0.95337	0.95094	0.94683	0.95268	0.95023	0.94532	0.95206	0.94975	0.94447	0.95127	0.94907	0.94357	0.95052	0.94845	0.94174	0.94991	0.94775	0.94095	0.94954	0.94704	0.93864	0.94956	0.94627	0.93727	0.94947	0.9456	0.93568	0.94947	0.94499	0.93481	0.94947	0.94433	0.93337	0.94954	0.94388	0.93202	0.94959	0.94316	0.93131	0.9496	0.94237	0.92994	0.94965	0.94237						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.95882	0.93902	0.96337	0.95863	0.93932	0.96174	0.95835	0.94018	0.96078	0.95777	0.9423	0.95995	0.95656	0.94241	0.95907	0.95557	0.94334	0.95871	0.95491	0.94389	0.9585	0.95445	0.94357	0.95834	0.95408	0.94409	0.95818	0.95389	0.94396	0.95791	0.95402	0.9435	0.95775	0.95402	0.94319	0.9577	0.95468	0.94242	0.95758	0.95535	0.94226	0.95763	0.95637	0.94003	0.9581	0.95711	0.9405	0.95902	0.95761	0.93888	0.95961	0.95771	0.93765	0.96083	0.9578	0.93607	0.96212	0.95786	0.93592	0.96326	0.95792	0.93392	0.96525	0.95796	0.93248	0.96618	0.95801	0.93177	0.96784	0.95806	0.93076	0.96923	0.9581	0.92837	0.96947	0.95816	0.92725	0.97073	0.95818	0.92718	0.97215	0.95818						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.72543	0.72265	0.72734	0.72527	0.7229	0.72715	0.72488	0.72087	0.72674	0.72408	0.71761	0.72643	0.72162	0.71438	0.72621	0.71802	0.71091	0.72564	0.71499	0.70766	0.72254	0.71245	0.70465	0.71949	0.70939	0.70124	0.71641	0.70685	0.69853	0.71397	0.70377	0.69609	0.71108	0.70075	0.69332	0.70785	0.69756	0.6898	0.70587	0.6953	0.68722	0.70272	0.69247	0.68367	0.70035	0.69058	0.68044	0.69807	0.68869	0.67625	0.69633	0.68815	0.67018	0.69507	0.68534	0.66887	0.69484	0.68253	0.66247	0.69522	0.67994	0.65436	0.69592	0.67769	0.65016	0.69609	0.67487	0.64364	0.69677	0.67062	0.63563	0.69647	0.66807	0.63152	0.69641	0.66409	0.62302	0.69729	0.66174	0.61944	0.69748	0.66174						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.91959	0.90919	0.92436	0.91911	0.9095	0.92372	0.91847	0.90881	0.92315	0.91789	0.90814	0.92277	0.91749	0.90813	0.92224	0.91709	0.90692	0.92183	0.91674	0.90643	0.92171	0.91642	0.90612	0.9214	0.91626	0.90531	0.92108	0.9162	0.90317	0.92077	0.91572	0.90373	0.92063	0.91545	0.90311	0.92048	0.91522	0.90218	0.92052	0.9149	0.90159	0.92039	0.9146	0.90055	0.92022	0.91432	0.90063	0.92023	0.91408	0.89992	0.92027	0.9138	0.89849	0.9204	0.91355	0.89752	0.92047	0.91308	0.89623	0.92047	0.91306	0.89561	0.92058	0.9126	0.89488	0.92068	0.91228	0.89449	0.921	0.91185	0.89364	0.92124	0.91159	0.89207	0.92153	0.91149	0.891	0.92206	0.91133	0.89007	0.92196	0.91133						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.90529	0.90321	0.90602	0.90503	0.90318	0.90577	0.90484	0.903	0.9055	0.90473	0.90293	0.90523	0.90461	0.90292	0.90494	0.90452	0.90305	0.9048	0.90448	0.90296	0.90473	0.90442	0.90328	0.90469	0.90437	0.90327	0.90466	0.90431	0.90324	0.90462	0.90429	0.90323	0.90457	0.90429	0.9032	0.90451	0.90433	0.90329	0.90445	0.90434	0.90332	0.90447	0.90439	0.90329	0.90452	0.90446	0.90328	0.90466	0.90449	0.90326	0.90472	0.90456	0.90315	0.9049	0.90461	0.90317	0.905	0.90466	0.90311	0.90525	0.90471	0.90302	0.90544	0.90475	0.90301	0.90555	0.90477	0.90289	0.90572	0.90483	0.90285	0.90595	0.90485	0.90277	0.90608	0.90489	0.9027	0.90618	0.90493	0.90266	0.90648	0.90493						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.94272	0.83487	0.96623	0.94177	0.84103	0.9559	0.93957	0.8433	0.9517	0.9355	0.85098	0.94544	0.9311	0.85044	0.9416	0.92537	0.853	0.93761	0.91974	0.85434	0.9335	0.91368	0.84612	0.93039	0.90507	0.84734	0.92719	0.90139	0.8434	0.92403	0.90162	0.8344	0.9208	0.89851	0.83178	0.9177	0.90103	0.82789	0.91434	0.8986	0.82207	0.91147	0.89645	0.81464	0.90842	0.89273	0.79941	0.90581	0.89193	0.78619	0.90685	0.88926	0.77974	0.90687	0.88551	0.76707	0.91097	0.88156	0.76245	0.92127	0.87822	0.74547	0.9203	0.87414	0.73729	0.92816	0.87229	0.72312	0.93295	0.8678	0.70526	0.93018	0.86376	0.70396	0.93746	0.86029	0.68806	0.94704	0.85699	0.67466	0.94899	0.85699						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.9635	0.96209	0.96378	0.96341	0.96201	0.96373	0.96326	0.96192	0.96376	0.96296	0.96182	0.96376	0.96273	0.96177	0.96348	0.96256	0.9615	0.96331	0.96228	0.9615	0.96308	0.96213	0.96121	0.96285	0.96204	0.96121	0.96262	0.96192	0.96115	0.96239	0.96186	0.96112	0.9623	0.96189	0.96109	0.96222	0.96192	0.96109	0.96213	0.96192	0.96103	0.9621	0.96204	0.96103	0.96221	0.96209	0.96099	0.96231	0.96217	0.96103	0.96248	0.96227	0.96102	0.96268	0.96235	0.961	0.9628	0.96244	0.96101	0.96306	0.96253	0.96097	0.96318	0.96259	0.96094	0.96337	0.96265	0.96092	0.96362	0.96272	0.96085	0.96384	0.96279	0.9608	0.96403	0.96283	0.96076	0.96404	0.96289	0.96072	0.96443	0.96289						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.83522	0.82156	0.84872	0.83349	0.82094	0.84641	0.83102	0.81991	0.84241	0.82819	0.81598	0.8389	0.82509	0.8141	0.83574	0.82115	0.80974	0.83231	0.81647	0.80665	0.82697	0.81221	0.80222	0.82234	0.8073	0.79901	0.81741	0.80327	0.7941	0.81318	0.79894	0.7896	0.8089	0.79494	0.78489	0.80464	0.79043	0.7797	0.80019	0.78582	0.77553	0.79547	0.78173	0.77068	0.79221	0.77755	0.76443	0.7869	0.77387	0.759	0.78397	0.77013	0.75429	0.78062	0.76525	0.74711	0.77842	0.76042	0.74088	0.77651	0.75607	0.73686	0.77436	0.75148	0.72704	0.77249	0.74689	0.72041	0.7703	0.74145	0.71325	0.76839	0.73669	0.70645	0.76786	0.73277	0.69866	0.76535	0.72799	0.69034	0.76328	0.72799						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.94189	0.91646	0.9476	0.94149	0.91868	0.94337	0.94109	0.91901	0.94202	0.94079	0.92036	0.94155	0.94048	0.9211	0.941	0.94019	0.92211	0.94071	0.93993	0.92304	0.94049	0.93979	0.92157	0.94025	0.93961	0.92405	0.9401	0.93942	0.92132	0.93993	0.93923	0.92368	0.93975	0.93909	0.9236	0.93958	0.93894	0.92241	0.93941	0.93885	0.92081	0.93928	0.93871	0.92027	0.93925	0.93861	0.91969	0.93941	0.93848	0.91858	0.93976	0.93837	0.91666	0.94229	0.93825	0.9147	0.94353	0.93811	0.91249	0.94454	0.93807	0.91005	0.94614	0.93791	0.9092	0.94791	0.93775	0.90737	0.95083	0.93757	0.9054	0.95149	0.93746	0.90323	0.95253	0.93723	0.90301	0.95442	0.93712	0.90168	0.95548	0.93712						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.96446	0.95352	0.9704	0.96407	0.95393	0.96935	0.96332	0.95393	0.96827	0.96157	0.95149	0.96722	0.95969	0.95111	0.9663	0.95668	0.94869	0.96484	0.95394	0.94514	0.96198	0.95098	0.94279	0.95867	0.94852	0.9404	0.95591	0.9447	0.93726	0.95187	0.94238	0.9347	0.95032	0.93912	0.93215	0.94695	0.93687	0.92895	0.94429	0.93397	0.92553	0.94205	0.93143	0.9221	0.93961	0.92853	0.91729	0.93656	0.92574	0.91278	0.93379	0.92293	0.90913	0.93277	0.92065	0.9047	0.93126	0.91707	0.89946	0.92981	0.91461	0.89238	0.92968	0.91216	0.88768	0.92915	0.90826	0.88334	0.92913	0.90552	0.8787	0.92875	0.90215	0.87277	0.92858	0.89994	0.86366	0.92893	0.89654	0.86201	0.92855	0.89654						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.83081	0.82637	0.83526	0.83012	0.82585	0.83439	0.82883	0.82479	0.83251	0.82715	0.82293	0.83185	0.82589	0.81966	0.83044	0.82338	0.81834	0.82852	0.82071	0.81461	0.82569	0.81813	0.81189	0.8231	0.81583	0.8095	0.82075	0.8129	0.80601	0.8184	0.8106	0.80376	0.81597	0.80789	0.80027	0.81335	0.80559	0.7967	0.81133	0.80321	0.79418	0.80863	0.80108	0.79114	0.80672	0.79799	0.78707	0.80415	0.79577	0.78402	0.80182	0.79347	0.77973	0.80003	0.79051	0.77735	0.79886	0.78796	0.77247	0.79725	0.78567	0.76627	0.79642	0.78316	0.76285	0.79496	0.78041	0.76013	0.7944	0.77784	0.75571	0.79308	0.77564	0.75025	0.79234	0.77191	0.74315	0.79101	0.77049	0.74189	0.79072	0.77049						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.79977	0.79711	0.80079	0.79951	0.79687	0.80034	0.79913	0.79663	0.79994	0.79866	0.79657	0.79952	0.79832	0.79618	0.79912	0.79769	0.79596	0.79874	0.79745	0.79548	0.79834	0.7969	0.79504	0.79797	0.79662	0.79484	0.79757	0.79611	0.79439	0.79718	0.79584	0.79364	0.79679	0.79543	0.79336	0.79641	0.79507	0.79275	0.79598	0.79466	0.79233	0.79559	0.79423	0.79167	0.79531	0.79372	0.79081	0.79518	0.79326	0.79002	0.79501	0.79283	0.78955	0.79494	0.79218	0.78881	0.79472	0.79175	0.78742	0.79466	0.79127	0.78708	0.79455	0.79081	0.78632	0.79444	0.79046	0.78521	0.79439	0.79009	0.78483	0.79433	0.78961	0.784	0.79432	0.78909	0.78312	0.79441	0.78888	0.78233	0.79425	0.78888						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.98086	0.9798	0.98106	0.9808	0.97971	0.98094	0.98076	0.97979	0.98088	0.98072	0.97981	0.98079	0.98068	0.97984	0.98075	0.98066	0.9797	0.98072	0.98061	0.97963	0.98068	0.98057	0.97971	0.98065	0.98051	0.97961	0.98061	0.98047	0.97963	0.98058	0.9804	0.97964	0.98052	0.98035	0.97955	0.98047	0.98018	0.97944	0.98041	0.98013	0.97932	0.98036	0.98003	0.97916	0.98025	0.97991	0.97876	0.98014	0.97966	0.97859	0.98004	0.97941	0.97821	0.97993	0.97916	0.97808	0.97968	0.97891	0.97789	0.97944	0.97888	0.97763	0.97921	0.97883	0.97735	0.97914	0.97879	0.97735	0.97911	0.97875	0.97724	0.97919	0.9787	0.97721	0.97922	0.97867	0.97716	0.97914	0.97863	0.97699	0.97913	0.97863						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	722	Small island developing States (SIDS)	1			Group						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.79003	0.78479	0.79714	0.78911	0.78457	0.79564	0.78759	0.78239	0.79398	0.78596	0.77994	0.79183	0.78327	0.77634	0.78954	0.78034	0.77306	0.78769	0.77686	0.7694	0.78363	0.77325	0.76634	0.78044	0.76958	0.76277	0.77657	0.76588	0.75945	0.77289	0.76283	0.75602	0.76921	0.75903	0.75285	0.7656	0.75571	0.74903	0.76256	0.75202	0.74554	0.75917	0.74901	0.74163	0.75611	0.74518	0.73722	0.75217	0.74277	0.73276	0.74902	0.73938	0.7273	0.74592	0.73657	0.7221	0.74412	0.73268	0.71693	0.74204	0.72862	0.71258	0.74079	0.72592	0.70598	0.73925	0.72142	0.69899	0.73845	0.71872	0.69326	0.73743	0.71447	0.6858	0.73579	0.71055	0.68062	0.73527	0.70708	0.67319	0.73454	0.70708						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
