series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2013	value_2015	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.01822	0.01623	0.01623				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.96267	1.86254	1.86254				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.7	2.63106	2.63106				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.06524	0.07266	0.07266				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.98951	0.91522	0.91522				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	18.20686	11.91266	11.91266				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	16.06381	10.45751	10.45751				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	4.43782	0.21478	0.21478				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	7.15475	7.1372	7.1372				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	9	Oceania	2	1	World	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.04576	0.0474	0.0474				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.71577	0.78757	0.78757				Environment Live / IMF NEWS		E: Estimated data
