series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	291.157	250.04	192.715	185.617	168.077	152.733	144.722	151.952	142.204	141.678	141.678				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	65.567	51.852	27.975	27.052	27.607	30.261	34.284	38.206	37.507	37.448	37.448				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	313.543	309.226	261.301	247.313	240.748	233.467	222.408	213.959	209.906	209.417	209.417			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	162.83	123.903	22.032	9.82	4.488	9.097	4.955	0.991	0.922	0.481	0.481				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	746	Northern Africa (exc. Sudan)	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.297	0.153	0.002	0.0	0.025	0.004	0.01	0.0	0.0	0.0	0.0			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	747	Northern Africa and Western Asia	2	1	World	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	49.09	38.909	34.176	27.736	28.602	27.575	36.334	35.98	31.915	35.588	35.588			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	2.651	0.901	0.796	1.6	1.608	2.702	1.961	0.425	0.931	1.891	1.891				WMR		[2000]: E: Estimated data // [2005,2010-2017]: C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	753	Eastern and South-Eastern Asia	2	1	World	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	5.162	4.516	5.366	4.295	4.743	2.997	2.32	1.978	1.658	1.798	1.798			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	21.228	17.185	9.628	6.976	6.279	4.726	3.538	3.802	3.169	5.129	5.129				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	9.182	1.009	0.043	0.025	0.007	0.001	0.001	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	6.576	2.399	2.547	1.943	2.53	2.575	2.921	1.338	1.029	0.843	0.843				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	432.503	463.26	363.981	351.91	349.853	352.71	363.284	377.653	376.386	370.862	370.862				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	2.781	0.472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	441.873	422.798	339.173	304.5	249.928	197.264	181.295	203.832	203.09	200.656	200.656				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	295.068	242.971	141.999	132.441	119.217	114.392	113.486	112.945	113.676	113.031	113.031				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	8.708	7.925	0.676	0.317	0.142	0.084	0.078	0.036	0.016	0.027	0.027				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	607.109	545.895	590.947	579.556	556.89	511.697	469.632	429.044	411.617	411.994	411.994				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.072	0.055	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	4.721	6.33	5.779	5.776	6.579	9.645	10.904	16.178	28.165	47.562	47.562				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	39.233	32.245	61.723	41.951	43.808	35.517	57.16	48.764	37.56	41.891	41.891				WMR		[2000]: E: Estimated data // [2005,2010-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	265.128	239.634	156.628	161.101	182.427	221.436	226.29	207.891	204.189	203.317	203.317				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	9	Oceania	2	1	World	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	292.183	266.164	171.249	139.246	179.403	206.66	228.824	126.31	174.077	175.897	175.897			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	623.241	613.824	174.97	117.325	95.64	96.238	53.692	68.631	142.31	170.98	170.98				WMR		CA: Country adjusted data
