series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SN_ITK_DEFCN	Number of undernourish people (millions)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.3	0.4	0.5	0.6	0.6	0.7		0.7		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3		0.3			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.1	1.2	1.2	1.3	1.3	1.3	1.3	1.3	1.4	1.4	1.4	1.5	1.6	1.6	1.7	1.7	1.8		1.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	432	Landlocked developing countries (LLDCs)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	104.3	105.1	104.0	102.3	98.7	97.4	96.5	96.6	95.9	94.4	93.3	93.2	97.5	98.7	101.2	104.7	111.5	113.8	113.8			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	5.4	5.8	6.2	6.5	6.6	6.4	6.3	6.3	6.4	6.6	6.7	7.0	7.4	8.2	9.1	10.0	10.7		10.7			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	3.1	3.1	3.2	3.4	3.5	3.4	3.3	3.2	3.2	3.2	3.3	3.4	3.5	3.7	4.0	4.3	4.8		4.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.7	0.8	0.9	0.9	1.0	1.0	1.1	1.1	1.1	1.1	1.1	1.0	1.0	1.0	0.9	0.9	0.9		0.9			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.6	1.6	1.6	1.5	1.5	1.4	1.3	1.2	1.1	1.1	1.0	1.0	1.0	1.0	1.0	1.0	1.1		1.1			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.3	0.3	0.3	0.4	0.4	0.4	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.5		0.5			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	4.5	4.5	5.0	5.8	6.2	6.0	5.5	5.3	5.3	5.4	5.4	5.5	5.5	5.4	5.2	5.0	4.8		4.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	15.8	15.8	16.8	17.5	18.2	18.3	18.6	19.3	19.6	19.7	19.3	21.5	22.4	23.9	25.9	27.5	28.5	29.6	29.6			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.8	0.8	0.8	0.8	0.8	0.8	0.7	0.7	0.6	0.6	0.6	0.5	0.5	0.5	0.5	0.5	0.6		0.6			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global							0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		[2000-2005]: N // [2006-2016]: <0.1	[2000-2005]: N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported. // [2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	5	South America	4	419	Latin America and the Caribbean	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	42.6	41.0	38.4	35.6	31.9	29.6	27.3	24.2	22.2	21.9	21.1	19.8	19.1	19.1	19.3	19.9	20.7	21.4	21.4			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	27.3	25.1	24.8	24.4	24.1	23.8	23.8	23.9	24.4	25.0	25.7	26.1	26.5	26.4	26.2	25.5	24.8		24.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	2.0	2.0	1.9	1.8	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.6	1.5	1.4	1.4	1.3	1.4		1.4			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	7.3	7.5	7.5	7.5	7.6	7.7	7.7	7.8	7.6	7.5	7.3	7.2	7.3	7.7	8.1	8.5	8.8		8.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.7	0.7	0.6	0.5	0.3	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1		0.1			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.3	0.3	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	513	Europe and Northern America	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	26.0	26.1	26.2	26.3	26.3	26.4	26.6	26.7	26.8	26.9	27.0	27.1	27.2	27.3	27.3	27.4	27.5	27.6	27.6		[2000]: <26 // [2001]: <26.1 // [2002]: <26.2 // [2003-2004]: <26.3 // [2005]: <26.4 // [2006]: <26.6 // [2007]: <26.7 // [2008]: <26.8 // [2009]: <26.9 // [2010]: <27 // [2011]: <27.1 // [2012]: <27.2 // [2013-2014]: <27.3 // [2015]: <27.4 // [2016]: <27.5 // [2017]: <27.6	[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	514	Developed Regions	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	29.9	30.0	30.1	30.2	30.3	30.5	30.6	30.7	30.8	31.0	31.1	31.2	31.3	31.4	31.5	31.6	31.6	31.7	31.7		[2000]: <29.9 // [2001]: <30 // [2002]: <30.1 // [2003]: <30.2 // [2004]: <30.3 // [2005]: <30.5 // [2006]: <30.6 // [2007]: <30.7 // [2008]: <30.8 // [2009]: <31 // [2010]: <31.1 // [2011]: <31.2 // [2012]: <31.3 // [2013]: <31.4 // [2014]: <31.5 // [2015-2016]: <31.6 // [2017]: <31.7	[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	515	Developing Regions	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	889.5	911.6	933.4	947.6	945.4	933.0	900.5	866.2	844.2	828.2	808.9	801.8	795.2	784.6	773.4	773.8	794.4	810.9	810.9			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.7	0.8	0.8	0.8	0.8	0.7	0.7	0.6	0.6		0.6			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	518	Eastern Asia (excluding Japan)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	220.5	217.0	219.1	219.4	218.4	217.2	212.8	204.7	195.5	184.4	175.0	166.2	157.6	148.6	139.9	135.4	136.9	137.1	137.1			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	5.2	5.2	5.0	4.7	4.4	4.1	3.9	3.7	3.3	3.0	2.7	2.6	2.5	2.6	2.7	2.7	2.8		2.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4		0.4		<0.4	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	53	Australia and New Zealand	3	9	Oceania	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7		[2000-2008]: <0.6 // [2009-2017]: <0.7	[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.6	1.5	1.4	1.4	1.4	1.3	1.3	1.2	1.2	1.2	1.2	1.2	1.1	1.1	1.0	1.0	1.0		1.0			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3		0.3		<0.3	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	2.5	2.3	2.3	2.2	2.1	2.1	2.0	2.0	1.9	1.9	1.8	1.9	1.9	1.9	2.0	2.4	3.0		3.0			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	11.4	11.3	11.5	11.0	10.1	9.1	8.7	8.7	9.0	9.5	9.9	10.5	11.2	12.2	13.8	16.4	21.5		21.5			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	32.5	35.1	37.3	37.6	36.9	35.9	35.3	34.9	34.9	35.3	35.9	36.7	37.4	38.4	39.3	39.5	39.5		39.5			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.8	0.8	0.8	0.7	0.8	0.8	0.7	0.6	0.6	0.5	0.5	0.4	0.4	0.4	0.4	0.4	0.4		0.4			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.7	0.7	0.6	0.6	0.6	0.7	0.7	0.8	0.8	0.8	0.8	0.7	0.8	0.8	0.8	0.8	0.8		0.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	5.7	5.7	5.9	6.1	5.9	5.4	4.9	4.5	4.1	3.7	3.3	3.0	2.9	2.8	2.9	2.8	2.8		2.8			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	15.9	15.7	15.6	15.3	14.7	14.1	13.3	12.6	12.1	12.0	12.4	13.1	13.7	14.0	14.2	14.2	14.2		14.2			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	61	Polynesia	3	9	Oceania	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		<0.1	[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
