series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2013	value_2014	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	M	Male	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-33 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	53	Australia and New Zealand	3	9	Oceania	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			96.9			96.9				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	54	Melanesia	3	9	Oceania	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			78.8			78.8			To interpret with caution: estimates based on reported data coverage below 40% of the population	ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			79.4			79.4			To interpret with caution: estimates based on reported data coverage below 40% of the population	ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			80.3			80.3			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	M	Male	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-29 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	F	Female	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	Both sexes	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global			0.1	0.1		0.1			ILO estimates based on country data	[2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3 // [2017]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	F	Female	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	M	Male	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-20 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			33.4			33.4			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			21.6			21.6			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			3.9			3.9			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	_T	Both sexes	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global			3.1	3.4		3.4			ILO estimates based on country data	[2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3 // [2017]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global				2.3		2.3			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global				4.5		4.5			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	61	Polynesia	3	9	Oceania	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			100.0			100.0			To interpret with caution: estimates based on reported data coverage below 40% of the population	ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	M	Male	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	F	Female	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	99.2	96.3	99.3			99.3			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-10 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	62	Central and Southern Asia	2	1	World	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			11.0			11.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	F	Female	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	58.2	55.4				55.4			ILO estimates based on country data; contributory pension only	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	M	Male	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	65.0	63.1				63.1			ILO estimates based on country data; contributory pension only	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	61.4	59.0	89.2			89.2			[2013-2014]: ILO estimates based on country data; contributory pension only // [2016]: ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-25 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			21.3			21.3			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			6.5			6.5			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			100.0			100.0			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	_T	Both sexes	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global			100.0	99.8		99.8			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global				0.4		0.4			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			32.1			32.1			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			2.1			2.1			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	M	Male	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	100.0	100.0				100.0			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-12 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	F	Female	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	100.0	100.0				100.0			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			9.7			9.7			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	100.0	100.0	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-26 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			64.3			64.3			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	722	Small island developing States (SIDS)	1			Group						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			45.1			45.1			To interpret with caution: estimates based on reported data coverage below 40% of the population	ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	F	Female	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	60.7	60.5				60.5			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	M	Male	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	100.0	100.0				100.0			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	81.2	81.0	83.5			83.5			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-27 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global				0.1		0.1			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	747	Northern Africa and Western Asia	2	1	World	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			12.8			12.8			To interpret with caution: estimates based on reported data coverage below 40% of the population	ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			100.0			100.0			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			9.2			9.2			To interpret with caution: estimates based on reported data coverage below 40% of the population	ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	M	Male	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	99.5	97.9	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	92.3	90.7	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-34 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	F	Female	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	85.2	83.7	100.0			100.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			100.0			100.0			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global			35.7			35.7			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	_T	Both sexes	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global			5.1	5.2		5.2			ILO estimates based on country data	[2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3 // [2017]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global				2.6		2.6			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global				7.9		7.9			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3	PT	Percentage	G	Global	5.1	5.4	5.0			5.0			ILO estimates based on country data	[2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-6 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3		E: Estimated data
SI_COV_DISAB	[ILO] Proportion of population with severe disabilities receiving disability cash benefit, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	F	Female	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global	1.3	1.4				1.4			ILO estimates based on country data	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-38		E: Estimated data
