series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	quantile_code	quantile_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1998	value_1999	value_2000	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	_T	Total (national average) or no breakdown	[2007, 2016]	2007	2016	2	PT	Percentage	G	Global									0.75161									0.49643	0.49643			[2007]: Core Welfare Indicators Questionnaire 2007 // [2016]: Household Income and Expenditure Survey 2016	[2007]: Liberia Institute of Statistics and Geo_Information Services - Government of Liberia // [2016]: Liberia Institute for Statistics and Geo-Information Services - Government of Liberia		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Q1	Quintile 1 (poorest)	[2007, 2016]	2007	2016	2	PT	Percentage	G	Global									0.08775									0.5887	0.5887			[2007]: Core Welfare Indicators Questionnaire 2007 // [2016]: Household Income and Expenditure Survey 2016	[2007]: Liberia Institute of Statistics and Geo_Information Services - Government of Liberia // [2016]: Liberia Institute for Statistics and Geo-Information Services - Government of Liberia		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	432	Landlocked developing countries (LLDCs)	1			Group						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		8.70251	8.70251				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	432	Landlocked developing countries (LLDCs)	1			Group						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		9.83704	9.83704				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	_T	Total (national average) or no breakdown	[2008]	2008	2008	1	PT	Percentage	G	Global										45.03508									45.03508			Household Budget Survey	Statistics Lithuania		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Q1	Quintile 1 (poorest)	[2008]	2008	2008	1	PT	Percentage	G	Global										52.56267									52.56267			Household Budget Survey	Statistics Lithuania		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	_T	Total (national average) or no breakdown	[2004, 2010, 2013, 2016]	2004	2016	4	PT	Percentage	G	Global						0.97398						0.66199			1.01943			0.56605	0.56605			[2004]: Second Integrated Household Survey // [2010]: Third Integrated Household Survey 2010-2011 // [2013]: Third Integrated Household Survey 2013 // [2016]: Fourth Integrated Household Panel Survey 2016-17	[2004]: National Statistical Office // [2010]: National Statistical Office (NSO) - Ministry of Economic Planning and Development (MoEPD) // [2013]: National Statistical Office - Government of Malawi // [2016]: National Statistical Office (NSO) - Ministry of Economic Planning and Development (MoEPD)		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Q1	Quintile 1 (poorest)	[2004, 2010, 2013, 2016]	2004	2016	4	PT	Percentage	G	Global						0.39696						0.12295			0.51298			0.17777	0.17777			[2004]: Second Integrated Household Survey // [2010]: Third Integrated Household Survey 2010-2011 // [2013]: Third Integrated Household Survey 2013 // [2016]: Fourth Integrated Household Panel Survey 2016-17	[2004]: National Statistical Office // [2010]: National Statistical Office (NSO) - Ministry of Economic Planning and Development (MoEPD) // [2013]: National Statistical Office - Government of Malawi // [2016]: National Statistical Office (NSO) - Ministry of Economic Planning and Development (MoEPD)		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	Q1	Quintile 1 (poorest)	[2008]	2008	2008	1	PT	Percentage	G	Global										3.65407									3.65407			Household Income Survey	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	_T	Total (national average) or no breakdown	[2008]	2008	2008	1	PT	Percentage	G	Global										6.76903									6.76903			Household Income Survey	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Q1	Quintile 1 (poorest)	[2004, 2009]	2004	2009	2	PT	Percentage	G	Global						1.57194					0.94395								0.94395			[2004]: Vulnerability and Poverty Assessment Survey II 2004 // [2009]: Household Income and Expenditure Survey 2009-2010	[2004]: Minister of Planning and National Development // [2009]: Department of National Planning - Ministry of Finance and Treasury		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	_T	Total (national average) or no breakdown	[2004, 2009]	2004	2009	2	PT	Percentage	G	Global						4.76229					2.27975								2.27975			[2004]: Vulnerability and Poverty Assessment Survey II 2004 // [2009]: Household Income and Expenditure Survey 2009-2010	[2004]: Minister of Planning and National Development // [2009]: Department of National Planning - Ministry of Finance and Treasury		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Q1	Quintile 1 (poorest)	[2009]	2009	2009	1	PT	Percentage	G	Global											0.5587								0.5587			Enquete en Grappe ŕ Indicateurs Multiples et de Depenses des Menages - MICS 2009	Institut National de la Statistique - Ministere de l'economie et des finances		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	_T	Total (national average) or no breakdown	[2009]	2009	2009	1	PT	Percentage	G	Global											1.3058								1.3058			Enquete en Grappe ŕ Indicateurs Multiples et de Depenses des Menages - MICS 2009	Institut National de la Statistique - Ministere de l'economie et des finances		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	_T	Total (national average) or no breakdown	[2008]	2008	2008	1	PT	Percentage	G	Global										9.22704									9.22704			Enquęte Permanente sur les Conditions de Vie des ménages 	Office National de la Statistique - Ministere des Affaires Economiques et du Developpement		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	Q1	Quintile 1 (poorest)	[2008]	2008	2008	1	PT	Percentage	G	Global										10.44699									10.44699			Enquęte Permanente sur les Conditions de Vie des ménages 	Office National de la Statistique - Ministere des Affaires Economiques et du Developpement		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	_T	Total (national average) or no breakdown	[2006, 2012]	2006	2012	2	PT	Percentage	G	Global								3.28675						18.79151					18.79151			[2006]: Household Budget Survey 2006-2007 // [2012]: Household Budget Survey	[2006]: Statistics Mauritius - Ministry of Finance and Economic Empowerment // [2012]: Central Statistics Office		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	Q1	Quintile 1 (poorest)	[2006, 2012]	2006	2012	2	PT	Percentage	G	Global								2.05127						13.63797					13.63797			[2006]: Household Budget Survey 2006-2007 // [2012]: Household Budget Survey	[2006]: Statistics Mauritius - Ministry of Finance and Economic Empowerment // [2012]: Central Statistics Office		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Q1	Quintile 1 (poorest)	[2008, 2010, 2012, 2014]	2008	2014	4	PT	Percentage	G	Global										18.39764		20.37995		16.00755		14.80199			14.80199			Encuesta Nacional de Ingresos y Gastos de los Hogares	Instituto Nacional de Estadistica y Geografia (INEGI), Direccion General de Estadisticas Sociodemograficas(DGES), Direccion General Adjunta de Encuestas Sociodemograficasy Registros Adm		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	Total (national average) or no breakdown	[2008, 2010, 2012, 2014]	2008	2014	4	PT	Percentage	G	Global										50.4692		50.51169		46.95763		41.88906			41.88906			Encuesta Nacional de Ingresos y Gastos de los Hogares	Instituto Nacional de Estadistica y Geografia (INEGI), Direccion General de Estadisticas Sociodemograficas(DGES), Direccion General Adjunta de Encuestas Sociodemograficasy Registros Adm		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		23.51384	23.51384				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		32.64579	32.64579				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	_T	Total (national average) or no breakdown	[2007, 2009, 2010, 2011, 2012]	2007	2012	5	PT	Percentage	G	Global									40.53577		41.86687	42.92851	38.44766	43.27928					43.27928			[2007]: Household Socio-Economic Survey 2007-2008 // [2009]: Household Socio-Economic Survey 2008-2009 // [2010]: Household Socio-Economic Survey 2010 // [2011]: Household Socio-Economic Survey 2011 // [2012]: Household Socio-Economic Survey 2012	[2007]: National Statistical Office (NSO) - Government of Mongolia // [2009-2012]: National Statistical Office of Mongolia - NSO		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Q1	Quintile 1 (poorest)	[2007, 2009, 2010, 2011, 2012]	2007	2012	5	PT	Percentage	G	Global									41.41258		43.35264	44.47445	38.68062	44.98031					44.98031			[2007]: Household Socio-Economic Survey 2007-2008 // [2009]: Household Socio-Economic Survey 2008-2009 // [2010]: Household Socio-Economic Survey 2010 // [2011]: Household Socio-Economic Survey 2011 // [2012]: Household Socio-Economic Survey 2012	[2007]: National Statistical Office (NSO) - Government of Mongolia // [2009-2012]: National Statistical Office of Mongolia - NSO		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Q1	Quintile 1 (poorest)	[2010, 2012, 2013]	2010	2013	3	PT	Percentage	G	Global												41.76811		47.27366	43.69588				43.69588			Household Budget Survey	[2010,2013]: National Bureau of Statistics of the Republic of Moldova // [2012]: National Bureau of Statistics of the Republic of Moldova 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	_T	Total (national average) or no breakdown	[2010, 2012, 2013]	2010	2013	3	PT	Percentage	G	Global												40.90168		43.21226	43.89808				43.89808			Household Budget Survey	[2010,2013]: National Bureau of Statistics of the Republic of Moldova // [2012]: National Bureau of Statistics of the Republic of Moldova 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Q1	Quintile 1 (poorest)	[2011, 2012, 2013, 2014]	2011	2014	4	PT	Percentage	G	Global													41.20343	43.56684	38.93858	51.86142			51.86142			Household Budget Survey	Statistical Office of Montenegro		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	Total (national average) or no breakdown	[2011, 2012, 2013, 2014]	2011	2014	4	PT	Percentage	G	Global													52.94489	46.60047	45.53042	47.93254			47.93254			Household Budget Survey	Statistical Office of Montenegro		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	5	South America	4	419	Latin America and the Caribbean	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		10.78175	10.78175				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	5	South America	4	419	Latin America and the Caribbean	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		25.28264	25.28264				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Q1	Quintile 1 (poorest)	[2005, 2010]	2005	2010	2	PT	Percentage	G	Global							0.10191					0.27228							0.27228			[2005]: Household Income and Expenditure Survey // [2010]: Household Income and Expenditure Survey 	[2005]: Bangladesh Bureau of Statistics // [2010]: Bangladesh Bureau of Statistics - Ministry of Planning		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	_T	Total (national average) or no breakdown	[2005, 2010]	2005	2010	2	PT	Percentage	G	Global							1.64765					1.49869							1.49869			[2005]: Household Income and Expenditure Survey // [2010]: Household Income and Expenditure Survey 	[2005]: Bangladesh Bureau of Statistics // [2010]: Bangladesh Bureau of Statistics - Ministry of Planning		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Q1	Quintile 1 (poorest)	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global										0.56178						6.09614			6.09614			[2008]: Inquerito Sobre Orçamento Familiar 2008-2009 // [2014]: Inquérito Sobre Orçamento Familiar  2014-2015	[2008]: Direcçao  de Censos e Inqueritos - Instituto Nacional de Estatistica (INE) - Ministry of Planning and Development // [2014]: Instituto Nacional de Estatística - Governo de Moçambique		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	_T	Total (national average) or no breakdown	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global										1.69778						3.80873			3.80873			[2008]: Inquerito Sobre Orçamento Familiar 2008-2009 // [2014]: Inquérito Sobre Orçamento Familiar  2014-2015	[2008]: Direcçao  de Censos e Inqueritos - Instituto Nacional de Estatistica (INE) - Ministry of Planning and Development // [2014]: Instituto Nacional de Estatística - Governo de Moçambique		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	Total (national average) or no breakdown	[2008, 2009, 2010, 2011, 2012, 2013, 2014]	2008	2014	7	PT	Percentage	G	Global										49.99086	51.284	52.10611	52.87971	53.36276	53.03151	54.75133			54.75133			[2008-2012]: Integrated Living Conditions Survey // [2013-2014]: Integrated Living Conditions Survey 	National Statistical Service of the Republic of Armenia		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Q1	Quintile 1 (poorest)	[2008, 2009, 2010, 2011, 2012, 2013, 2014]	2008	2014	7	PT	Percentage	G	Global										55.33722	55.07897	54.16628	53.53614	56.42332	56.69281	56.99563			56.99563			[2008-2012]: Integrated Living Conditions Survey // [2013-2014]: Integrated Living Conditions Survey 	National Statistical Service of the Republic of Armenia		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Q1	Quintile 1 (poorest)	[2009]	2009	2009	1	PT	Percentage	G	Global											0.43386								0.43386			National Household Income and Expenditure Survey 2009-2010	Namibia Statistics Agency		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	_T	Total (national average) or no breakdown	[2009]	2009	2009	1	PT	Percentage	G	Global											0.96866								0.96866			National Household Income and Expenditure Survey 2009-2010	Namibia Statistics Agency		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	518	Eastern Asia (excluding Japan)	1			Group						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		35.59626	35.59626				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	518	Eastern Asia (excluding Japan)	1			Group						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		33.88952	33.88952				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	_T	Total (national average) or no breakdown	[2010]	2010	2010	1	PT	Percentage	G	Global												5.25896							5.25896			Living Standards Survey 2010-2011, Third Round	Central Bureau of Statistics - National Planning Commission Secretariat, Government of Nepal		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Q1	Quintile 1 (poorest)	[2010]	2010	2010	1	PT	Percentage	G	Global												0.56878							0.56878			Living Standards Survey 2010-2011, Third Round	Central Bureau of Statistics - National Planning Commission Secretariat, Government of Nepal		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	54	Melanesia	3	9	Oceania	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		0.71007	0.71007				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	54	Melanesia	3	9	Oceania	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		1.44259	1.44259				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		1.3631	1.3631				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		2.12539	2.12539				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	_T	Total (national average) or no breakdown	[2005, 2009, 2014]	2005	2014	3	PT	Percentage	G	Global							25.42971				5.6142					13.70804			13.70804			Encuesta Nacional de Hogares sobre Medición de Nivel de Vida	[2005]: National Institute of Statistics and Census // [2009]: Instituto Nacional de Estadisticas y Censos // [2014]: National Institute of Development Information		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Q1	Quintile 1 (poorest)	[2005, 2009, 2014]	2005	2014	3	PT	Percentage	G	Global							13.25427				1.44331					3.12432			3.12432			Encuesta Nacional de Hogares sobre Medición de Nivel de Vida	[2005]: National Institute of Statistics and Census // [2009]: Instituto Nacional de Estadisticas y Censos // [2014]: National Institute of Development Information		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Q1	Quintile 1 (poorest)	[2011, 2014]	2011	2014	2	PT	Percentage	G	Global													0.2309			0.00356			0.00356			"[2011]: Enquete Nationale sur les Conditions de Vie des Menages 2010-2011 // [2014]: [""Enquęte Nationale sur les Conditions de Vie des Ménages et l'Agriculture""]"	Institut National de la Statistique		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	_T	Total (national average) or no breakdown	[2011, 2014]	2011	2014	2	PT	Percentage	G	Global													1.41793			1.3731			1.3731			"[2011]: Enquete Nationale sur les Conditions de Vie des Menages 2010-2011 // [2014]: [""Enquęte Nationale sur les Conditions de Vie des Ménages et l'Agriculture""]"	Institut National de la Statistique		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Q1	Quintile 1 (poorest)	[2012, 2015]	2012	2015	2	PT	Percentage	G	Global														0.06654			1.16246		1.16246			[2012]: General Household Survey Panel 2012-2013 // [2015]: General Household Survey, Panel 2015-2016 - Wave 3	National Bureau of Statistics (NBS) - Federal Government of Nigeria (FGN)		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	Total (national average) or no breakdown	[2012, 2015]	2012	2015	2	PT	Percentage	G	Global														1.24606			2.70707		2.70707			[2012]: General Household Survey Panel 2012-2013 // [2015]: General Household Survey, Panel 2015-2016 - Wave 3	National Bureau of Statistics (NBS) - Federal Government of Nigeria (FGN)		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	_T	Total (national average) or no breakdown	[2000]	2000	2000	1	PT	Percentage	G	Global			17.36119																17.36119			Population and Housing Census 2000	FSM Division of Statistics		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	Q1	Quintile 1 (poorest)	[2000]	2000	2000	1	PT	Percentage	G	Global			7.49548																7.49548			Population and Housing Census 2000	FSM Division of Statistics		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	Q1	Quintile 1 (poorest)	[1999]	1999	1999	1	PT	Percentage	G	Global		10.24922																	10.24922			Census of Population and Housing	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	_T	Total (national average) or no breakdown	[1999]	1999	1999	1	PT	Percentage	G	Global		22.95052																	22.95052			Census of Population and Housing	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	_T	Total (national average) or no breakdown	[2006]	2006	2006	1	PT	Percentage	G	Global								36.42292											36.42292			Household Income and Expenditure Survey	Office of Planning & Statistics, Bureau of Budget and Planning - Ministry of Finance		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	Q1	Quintile 1 (poorest)	[2006]	2006	2006	1	PT	Percentage	G	Global								38.90261											38.90261			Household Income and Expenditure Survey	Office of Planning & Statistics, Bureau of Budget and Planning - Ministry of Finance		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	_T	Total (national average) or no breakdown	[2007, 2009, 2013]	2007	2013	3	PT	Percentage	G	Global									6.81569		7.72206				6.00801				6.00801			[2007]: Social and Living Standards Measurement Survey 2007-2008 // [2009]: Social and Living Standards Measurement Survey 2009-2010  - Panel component // [2013]: Social and Living Standards Measurement (PSLM_HIES) 2013-2014	Federal Bureau of Statistics - Government of Pakistan		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	Q1	Quintile 1 (poorest)	[2007, 2009, 2013]	2007	2013	3	PT	Percentage	G	Global									2.95581		2.4423				1.72927				1.72927			[2007]: Social and Living Standards Measurement Survey 2007-2008 // [2009]: Social and Living Standards Measurement Survey 2009-2010  - Panel component // [2013]: Social and Living Standards Measurement (PSLM_HIES) 2013-2014	Federal Bureau of Statistics - Government of Pakistan		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	Q1	Quintile 1 (poorest)	[2008, 2009, 2010, 2011, 2012, 2013, 2014]	2008	2014	7	PT	Percentage	G	Global										2.63201	5.10678	4.7518	5.56511	5.16893	4.96182	6.06938			6.06938			[2008]: Encuesta de Niveles de Vida // [2009]: Encuesta de Hogares // [2010-2014]: Encuesta de Mercado Laboral	[2008]: Ministerio de Economia y Finanzas (MEF) // [2009]: Instituto Nacional de Estadistica y Censos // [2010]: Instituto Nacional de Estadistica y Censos - Contraloria General de Republica de Panama // [2011]: Instituto Nacional de Estadistica y Censo // [2012-2014]: Instituto Nacional de Estadistica y Censos 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	_T	Total (national average) or no breakdown	[2008, 2009, 2010, 2011, 2012, 2013, 2014]	2008	2014	7	PT	Percentage	G	Global										16.25889	18.71204	18.37929	17.46246	17.24912	17.18515	17.88278			17.88278			[2008]: Encuesta de Niveles de Vida // [2009]: Encuesta de Hogares // [2010-2014]: Encuesta de Mercado Laboral	[2008]: Ministerio de Economia y Finanzas (MEF) // [2009]: Instituto Nacional de Estadistica y Censos // [2010]: Instituto Nacional de Estadistica y Censos - Contraloria General de Republica de Panama // [2011]: Instituto Nacional de Estadistica y Censo // [2012-2014]: Instituto Nacional de Estadistica y Censos 		CA: Country adjusted data
