series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403	97.58403						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.76279	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189	12.98189						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	17.14919	17.14919	17.14919	17.15476	17.15476	17.15476	18.75574	18.75574	18.75574	18.87129	18.87129	18.87129	20.95524	20.95524	20.95524	22.07388	22.07388	22.07388	23.0938	23.0938	23.0938	24.1618	24.1618	24.1618	24.49703	24.49703	24.49703	25.0092	25.0092	25.0092	25.11835	25.11835	25.11835	25.43641	25.43641	25.43641	25.58068	25.58068	25.58068	26.52181	26.52181	26.52181	26.52347	26.52347	26.52347	26.52381	26.52381	26.52381	27.48551	27.48551	27.48551	27.48951	27.48951	27.48951	27.48951	27.48951	27.48951	27.48951						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	38.60241	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	39.46703	43.36867	43.36867	43.36867	45.42346	45.42346	45.42346	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184	47.59184						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727	20.58727						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109	9.09109						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098	45.94098						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	4.65924	4.65924	4.65924	4.65924	4.65924	4.65924	4.65924	4.65924	4.65924	5.12168	5.12168	5.12168	14.05907	14.05907	14.05907	14.92966	14.92966	14.92966	14.92966	14.92966	14.92966	14.92966	14.92966	14.92966	18.12063	18.12063	18.12063	18.1568	18.1568	18.1568	18.1568	18.1568	18.1568	18.1568	18.1568	18.1568	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16159	48.16162	48.16162	48.16162	48.16162						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.15381	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	8.5629	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623	16.89623						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	12.99266	12.99266	12.99266	12.99266	12.99266	12.99266	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.56406	15.59905	15.59905	15.59905	15.59905	15.59905	15.59905	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714	22.33714						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	13.29972	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007	15.2007						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	513	Europe and Northern America	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	47.6733	47.54847	47.75993	49.68535	49.57394	49.76837	50.81696	50.71401	50.88755	51.69939	51.60224	51.76947	54.62401	54.52105	54.68516	55.40066	55.29357	55.45279	58.23212	58.13557	58.28006	60.40018	60.30466	60.43218	60.86766	60.77111	60.89493	61.35989	61.28172	61.37647	62.12222	62.03687	62.1328	62.81296	62.74485	62.81834	62.838	62.76907	62.84066	64.00033	63.93692	64.00083	64.01293	64.01293	64.01293	64.08295	64.08295	64.08295	64.10213	64.10213	64.10213	64.24903	64.24903	64.24903	64.24903	64.24903	64.24903	64.24903						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	515	Developing Regions	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	27.01462	26.86418	27.14142	27.78318	27.64859	27.90312	28.47688	28.36519	28.59712	29.33868	29.24283	29.4346	30.56122	30.45114	30.64985	30.99127	30.86092	31.05233	31.7022	31.59273	31.7511	32.44531	32.34923	32.50002	33.16732	33.07226	33.21464	33.86496	33.80509	33.89576	34.37223	34.31773	34.39497	34.75762	34.7061	34.77917	35.66664	35.61553	35.68515	35.94953	35.91854	35.95549	36.18319	36.15167	36.18863	36.25712	36.22513	36.26209	36.45022	36.42121	36.45095	36.61495	36.59098	36.61495	36.65835	36.64662	36.65835	36.65835						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	20.82416	20.82416	20.82416	46.58359	46.58359	46.58359	46.58359	46.58359	46.58359	56.80336	56.80336	56.80336	56.80336	56.80336	56.80336	59.35849	59.35849	59.35849	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	68.42825	90.86599	90.86599	90.86599	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735	97.28735						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	49.55902	49.55902	49.55902	49.55902	49.55902	49.55902	50.50113	50.50113	50.50113	50.50113	50.50113	50.50113	52.1843	52.1843	52.1843	53.65914	53.65914	53.65914	58.51408	58.51408	58.51408	58.51408	58.51408	58.51408	58.51915	58.51915	58.51915	58.51915	58.51915	58.51915	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95566	58.95981	58.95981	58.95981	58.95981	58.95981	58.95981	58.95981	58.95981	58.95981	58.95981						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	53	Australia and New Zealand	3	9	Oceania	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	32.16484	31.64951	32.44586	32.80214	32.32794	33.08156	32.80905	32.32947	33.09201	33.7617	33.27819	34.04735	33.80536	33.3172	34.09156	34.30522	33.77757	34.55515	36.28055	35.69581	36.46192	37.68444	37.12869	37.85193	38.58646	38.07084	38.73191	39.87507	39.36101	40.01427	40.41204	39.89504	40.54423	41.94507	41.40487	42.00234	44.00687	43.49387	44.03075	46.21797	45.69261	46.22632	50.39449	50.05893	50.39456	51.13447	50.87319	51.13447	51.27038	51.26083	51.27038	51.27133	51.27133	51.27133	51.27133	51.27133	51.27133	51.27133						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	14.59775	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185	69.7185						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	6.16492	5.51091	6.40111	6.39407	6.1701	6.40734	6.39407	6.1701	6.40734	7.32634	7.11563	7.33961	7.34405	7.13334	7.35731	7.35659	7.13421	7.36985	7.80358	7.58514	7.81524	7.80444	7.6113	7.8161	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.03411	16.86218	17.03411	17.34714	17.17521	17.34714	17.34714	17.17521	17.34714	17.34714	17.17521	17.34714	17.34714						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	6.83096	2.73782	7.65789	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853	7.69853						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	23.96605	22.911	24.09693	23.96933	22.91236	24.09775	23.96933	22.91236	24.09775	24.12062	23.05525	24.23113	24.20266	23.13784	24.31203	24.73403	23.71526	24.8423	26.29927	25.28829	26.38532	26.68832	25.64934	26.71619	27.75531	26.70259	27.76522	29.12788	28.06559	29.12819	29.12796	28.06567	29.12826	29.12796	28.06567	29.12826	29.28558	28.23709	29.28585	29.58015	28.54163	29.58022	29.64376	28.60545	29.64376	30.10402	30.07828	30.10402	30.21049	30.208	30.21049	30.21267	30.21267	30.21267	30.21267	30.21267	30.21267	30.21267						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
