series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.22	0.11853	0.0721	0.03533	0.03533	0.03533				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.16175	1.99851	1.86729	1.95349	1.94119	1.94119				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.43844	5.07579	3.77771	3.70194	3.60344	3.60344				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.21064	6.38867	6.70117	6.40279	6.53921	6.53921				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.56503	1.21201	1.29896	1.17536	1.14843	1.14843				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.43389	3.61576	6.97692	7.38906	7.35394	7.35394				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	24.79082	21.57906	17.90699	15.07239	15.1555	15.1555				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y_GE15	15 years old and over	[2010, 2015, 2016]	2010	2016	3	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global			11.03248	8.07066	8.01819	8.01819				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	5	South America	4	419	Latin America and the Caribbean	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	8.16885	7.90075	8.17899	7.62245	7.38474	7.38474				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.23142	0.15872	0.20567	0.0211	0.0211	0.0211				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.10301	1.04077	0.97796	0.72351	0.62656	0.62656				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.81608	1.18212	1.6516	2.22692	2.39306	2.39306				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.21486	5.89789	5.64062	5.61876	5.52248	5.52248				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.74762	1.54846	0.70845	0.75994	0.76105	0.76105				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	513	Europe and Northern America	2	1	World	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	12.21095	12.47014	11.59181	10.88462	10.6971	10.6971				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	514	Developed Regions	1			Group						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.72528	11.92328	11.08716	10.53331	10.37749	10.37749				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.56859	6.6964	11.52944	9.80735	9.80735	9.80735				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	518	Eastern Asia (excluding Japan)	1			Group						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.54113	4.28139	7.17751	7.2766	7.25138	7.25138				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.71851	7.76984	8.13024	9.46731	9.60178	9.60178				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.67716	3.38306	6.33866	6.01076	6.01076	6.01076				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.79553	1.96576	2.12997	2.14072	2.01573	2.01573				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.20619	10.833	10.37312	9.07892	8.65434	8.65434				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	53	Australia and New Zealand	3	9	Oceania	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.45404	11.88932	12.27718	10.62387	10.6292	10.6292				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	54	Melanesia	3	9	Oceania	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.11046	1.72845	1.83778	1.45695	1.37182	1.37182				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.17514	1.82958	1.89494	1.50273	1.4213	1.4213				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.42258	1.18534	1.11989	1.07638	1.00481	1.00481				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	9.88637	10.90995	11.37086	10.63785	10.67204	10.67204				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.74904	5.29572	4.80452	5.03611	5.18085	5.18085				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	12.094	13.12599	11.35666	12.20772	12.12579	12.12579				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.22537	0.25433	0.29804	0.50362	0.50145	0.50145				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	12.15576	12.41549	11.46632	13.38968	13.38404	13.38404				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	57	Micronesia	3	9	Oceania	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	3.38731	2.55215	2.5583	1.61572	1.61023	1.61023				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	9.31587	7.81293	6.98255	6.98255	6.98255	6.98255				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	7.91166	8.88032	8.98686	7.46989	7.45748	7.45748				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.19756	2.78529	2.8471	2.45003	2.45003	2.45003				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.09608	0.15513	0.18289	0.29069	0.31138	0.31138				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.35793	6.25834	7.69088	8.1022	7.86996	7.86996				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.1126	1.62401	1.71234	1.26335	1.17003	1.17003				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	7.94273	7.26192	8.24357	7.34651	7.2337	7.2337				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.72439	7.32987	8.04373	6.31874	6.30142	6.30142				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.18645	5.65006	7.10895	6.59279	6.6058	6.6058				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	61	Polynesia	3	9	Oceania	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.81606	3.7839	2.93508	2.72165	2.70777	2.70777				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	9.5912	11.05701	11.3675	11.64227	11.63427	11.63427				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	62	Central and Southern Asia	2	1	World	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.32802	2.01633	3.35846	4.28815	4.29155	4.29155				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	14.76533	14.8632	13.46445	12.16397	12.28271	12.28271				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	3.81446	4.97183	4.20879	4.74201	4.75149	4.75149				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.55844	0.81962	0.66989	2.05161	2.05161	2.05161				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.0052	1.89199	1.7396	1.93092	1.98539	1.98539				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.82961	1.81902	1.19167	0.57073	0.57073	0.57073				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	15.9583	15.32861	15.03488	12.66809	12.64652	12.64652				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	17.03549	18.72261	15.83949	12.41772	11.69784	11.69784				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	15.57187	13.18379	10.31407	8.95028	8.98472	8.98472				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	8.24985	10.53431	9.27806	9.24258	9.38047	9.38047				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	10.71635	11.10641	9.53863	9.78707	9.85179	9.85179				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.27342	5.63564	6.77025	8.0429	8.23874	8.23874				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	8.03869	8.69842	8.33618	7.09039	6.83942	6.83942				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.218	4.46455	5.9274	4.83689	4.75056	4.75056				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.1529	0.15816	0.16265	0.21653	0.21668	0.21668				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.16422	0.84124	0.58167	0.7416	0.74068	0.74068				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
