series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	34.9206	34.9206	34.9206	34.9206	30.1587	30.1587	33.3333	33.3333	33.3333	33.3333	42.8571	42.8571	39.6825	39.6825	39.6825	41.2698	41.2698	47.619	38.0952	38.0952	38.0952			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	9.0239	9.0074	8.8398	8.8398	8.8398	8.2873	8.2569	8.2569	9.0573	9.0573	10.8257	10.8257	11.0092	11.0092	11.3761	11.9705	11.9705	11.8081	11.8081	12.5954	12.5954			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	22.449	22.973	25.3333	25.3333	25.3333	24.6667	24.6667	24.6667	26.6667	26.6667	27.3333	24.6667	24.6667	24.6667	26.0	26.6667	26.6667	28.6667	28.6667	30.0	30.0			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	8.0	8.0	8.0	8.0	8.0	11.2727	11.2727	11.2727	11.6364	11.6364	18.0357	18.0357	18.2143	18.5714	18.5714	17.1171	17.1171	19.8214	19.8214	18.2143	18.2143			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	4.8872	3.4483	3.4483	4.1379	4.1379	4.1379	4.1379	4.1379	4.1379	2.7972	2.7586	2.7586	2.7586	3.1034	3.1034	3.1034	3.1034	5.8824	5.8824	5.8824	5.8824			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	F	Female	[2000, 2001, 2002, 2003, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	18	PT	Percentage	G	Global	6.4	7.6	7.6	7.6			25.4545	25.4545	25.4545	25.4545	25.4545	25.2308	25.2308	25.2308	25.2308	26.5244	26.5244	25.3049	25.3049	25.228	25.228			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	12.0482	12.0482	12.0482	13.253	13.253	13.253	13.253	13.253	13.253	13.253	13.9394	13.9394	15.0602	15.0602	15.6627	16.2651	16.2651	22.1519	22.1519	22.1519	22.1519			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.6667	12.5	13.3333	15.0	15.0	15.0	15.0	14.1667	14.1667	14.1667	19.1667	19.1667	20.0	21.6667	22.5	22.5	26.6667	27.5	27.5	29.1667	29.1667			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.1111	11.1111	9.8413	11.4887	11.4887	11.526	11.526	17.3016	17.3016	21.2698	21.2698	21.2698	21.5873	21.4286	31.4286	30.9524	30.9524	30.9524	30.9524	35.7143	35.7143			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	8.5202	8.4444	8.5202	8.5202	8.5202	8.5202	8.5202	8.5202	8.867	8.867	8.867	8.867	11.0236	10.4418	9.4488	9.1633	9.1633	11.4625	10.5882	10.9804	10.9804			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	13.3333	13.3333	13.3333	11.6667	11.6667	11.6667	11.6667	11.6667	13.3333	13.3333	13.3333	13.3333	12.6984	12.6984	12.6984	12.6984	12.6984	17.4603	17.4603	17.4603	17.4603			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	39	Southern Europe	3	150	Europe	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.0159	13.2259	13.8652	14.9657	14.8643	17.0763	17.3782	19.5429	20.4411	21.7066	23.0043	22.965	24.1352	25.6682	29.391	29.9804	28.998	29.4025	29.8937	31.5457	31.5457			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	4.6	7.2917	7.2917	7.2917	7.0833	7.0833	8.9583	9.375	9.375	9.375	11.25	11.25	10.8333	7.9167	8.125	9.4737	9.4737	9.2632	10.1075	10.1512	10.1512			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	10.3896	10.3896	10.3896	10.3896	10.3896	10.3896	10.3896	10.3896	15.8879	15.8879	17.757	17.757	24.2991	24.2991	25.2174	26.1682	26.1682	27.1028	27.1028	27.1028	27.1028			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	PT	Percentage	G	Global							27.3092	27.3092	27.686	27.686	27.3092	27.7108	27.7108	27.7108	27.7108	27.7108	27.7108	27.7108	27.7108		27.7108			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	26.776	26.776	26.776	33.8798	33.8798	33.8798	33.8798	32.2404	32.7869	27.3224	27.8689	27.8689	27.8689	27.8689	32.2404	30.6011	30.6011	30.6011	34.4262	37.1585	37.1585			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	0.0	1.25	1.25	5.4545	5.4545	5.4545	5.4545	6.3636	6.3636	6.3636	10.8333	10.8333	12.0	12.0	12.0	12.0	15.3846	15.3846	15.3846	15.3846			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	3.5714	3.5714	3.5714	7.1429	7.1429	7.1429	7.1429	7.3059	7.2464	9.8214	9.8214	9.8214	9.8214	9.8214	19.1429	19.7143	19.7143	19.4286	21.7765	21.7765	21.7765			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	F	Female	[2000, 2001, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	19	PT	Percentage	G	Global	20.0873	20.0873	20.0873	20.0873		20.0873	20.0873	20.0873	20.0873	20.0873	15.575	15.575	15.575	15.575	15.575	16.3028	16.3028	16.3028	16.3028	16.3028	16.3028			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	3.6789	5.8608	5.8608	5.8608	5.5351	13.0435	13.3779	13.3779	14.3813	13.7124	14.7157	14.7157	14.7157	15.6667	15.6667	16.3333	16.3333	17.0	17.0	17.1141	17.1141			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	1.5385	1.5385	1.5385	3.0769	7.6923	7.6923	7.6923	6.1538	4.6154	1.5385	1.5385	3.0769	3.0769	4.6154	4.6154			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	1.4286	2.3256	10.0	10.0	10.0	10.0	0.0	0.0	25.5556	25.5556	25.5556	23.3333	23.3333	23.3333	23.3333	23.3333	19.1667	19.1667	19.1667	19.1667	19.1667			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	21.2121	21.2121	21.2121	22.9358	22.9358	22.9358	22.9358	25.2174	25.2174	25.2174	25.2174	25.2174	25.0	25.0	25.0	25.0	25.0	27.5168	27.5168	27.5168	27.5168			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	419	Latin America and the Caribbean	3	19	Americas	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	15.1846	14.6958	15.7017	17.6543	18.4933	19.0095	20.2086	20.4796	22.1584	22.2409	22.7013	23.0061	23.0346	24.4859	25.9242	27.3829	28.1991	29.4076	29.5213	31.5839	31.5839			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	2.3438	2.3438	2.3438	2.3438	2.3438	2.3438	4.6875	4.6875	4.6875	4.6875	3.125	3.125	3.125	3.125	3.125	3.125	3.125	3.125	3.125	4.6875	4.6875			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	3.7975	3.7975	3.7975	11.6667	11.6667	11.6667	11.6667	11.7647	25.0	25.0	24.1667	24.1667	24.1667	26.6667	26.6667	26.6667	25.0	25.0	22.1311	23.3333	23.3333			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	17.0	17.0	17.0	21.0	21.0	21.0	21.0	19.0	20.0	20.0	22.0	20.0	23.0	23.0	25.0	18.0	18.0	16.0	16.0	31.0	31.0			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	7.8125	7.8125	7.8125	7.8125	7.8125	5.2632	12.5	12.5	12.5	12.5	12.5	12.5	9.589	10.9589	10.9589	10.9589	10.9589	12.3288	9.8592	12.3288	12.3288			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	432	Landlocked developing countries (LLDCs)	1			Group						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	7.8379	9.5753	10.6941	11.8345	12.7979	13.4305	16.732	17.4808	18.5849	21.025	21.5686	22.9153	23.2999	23.6728	24.6033	24.9327	25.9639	25.871	25.0439	26.4899	26.4899			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2006	2019	14	PT	Percentage	G	Global							4.7368	7.6923	7.6923	7.6923	7.6923	7.6923	7.6923	16.5	16.5	15.9574	15.9574	15.9574	15.9574	15.9574	15.9574			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	4.0	4.0	12.0	12.0	12.0	12.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	20.0	20.0	20.0	12.0	12.0	12.0	12.0			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	15.0	15.0	15.0	20.0	20.0	20.0	20.0	20.0	12.1951	12.1951	12.1951	12.1951	12.1951	13.1579	13.1579	13.1579	13.1579	13.1579	12.8205	12.8205	12.8205			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	17.5182	10.6383	10.6383	10.6383	10.6383	21.9858	21.9858	24.8227	22.695	17.7305	19.1489	19.1489	19.1489	24.4604	24.1135	23.4043	23.4043	21.2766	21.2766	21.2766	21.2766			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.6667	16.6667	16.6667	16.6667	16.6667	23.3333	23.3333	23.3333	23.3333	23.3333	20.0	20.0	25.0	21.6667	28.3333	28.3333	28.3333	28.3333	28.3333	25.0	25.0			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	19	PT	Percentage	G	Global	8.0	8.0	8.0	3.75	3.75	6.875	6.875	6.875	7.874	7.874		12.5	17.5342	17.4863	23.1293	20.5298	20.5298	19.2053	19.2053	19.2053	19.2053			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	8.2902	9.3264	9.3264	9.3264	9.3264	13.9896	13.6126	13.6126	12.9534	12.9534	20.8333	20.8333	22.2798	22.2798	22.2798	16.6667	16.6667	16.6667	16.6667	16.6667	16.6667			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	7.2539	10.3627	10.3627	10.3627	10.4712	9.1324	9.1324	9.1324	10.0457	10.8108	9.9099	9.9099	10.4072	10.4072	10.3604	10.3604	10.3604	10.3604	10.3604	14.4144	14.4144			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	6.0	6.0	6.0	6.0	6.0	12.0	12.0	12.0	12.0	12.0	6.4935	6.4935	6.4935	6.4935	6.7568	5.8824	5.8824	5.8824	5.8824	4.7059	4.7059			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	12.2449	12.2449	12.2449	10.2041	10.2041	10.2041	10.2041	10.2041	10.2041	10.2041	10.2041	10.2041	10.2041	10.2041	9.5238	9.5238	8.8435	8.8435	8.8435	8.8435	8.8435			Annual data as of 1 Feb of given year.	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.		C: Country data
