series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y15T24	15 to 24 years old	M	Male	[2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	11	PT	Percentage	G	Global							16.7		17.8	16.7	16.0	15.0	15.9	15.2	15.8	14.0	18.7	17.7		17.7			[2008]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2017]: Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											28.2	29.2	29.3	28.6	30.9	27.8				27.8			Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y15T24	15 to 24 years old	F	Female	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											23.9	26.3	25.9	25.6	27.7	24.8				24.8			Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y15T24	15 to 24 years old	M	Male	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											32.2	32.0	32.4	31.4	33.6	30.7				30.7			Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y15T24	15 to 24 years old	M	Male	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												18.4	18.4	20.0	18.9	8.9	18.7	16.3		16.3			[2011-2014,2016-2017]: Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y15T24	15 to 24 years old	F	Female	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												18.1	17.1	16.9	16.4	7.6	18.0	17.1		17.1			[2011-2014,2016-2017]: Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												18.3	17.8	18.5	17.7	16.5	18.4	16.7		16.7			[2011-2014,2016-2017]: Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2010, 2013, 2016, 2017]	2005	2017	6	PT	Percentage	G	Global						6.7	7.3				14.5			8.8			10.0	9.8		9.8			[2006,2010,2013]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2010, 2013, 2016, 2017]	2005	2017	6	PT	Percentage	G	Global						56.9	58.9				44.9			30.7			47.0	44.6		44.6			[2006,2010,2013]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2010, 2013, 2016, 2017]	2005	2017	6	PT	Percentage	G	Global						31.0	32.3				30.1			20.2			28.9	27.4		27.4			[2006,2010,2013]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y15T24	15 to 24 years old	M	Male	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												44.8	38.4	46.4	37.5	36.4	35.4	35.7		35.7			[2011-2013]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2014]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2015-2017]: Repository: ILO-STATISTICS - Micro data processing	[2011-2013]: ILOSTAT - HIES - Households' Integrated Living Conditions Survey // [2014-2017]: ILOSTAT - LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y15T24	15 to 24 years old	F	Female	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												44.5	41.6	42.6	38.5	34.8	37.8	37.5		37.5			[2011-2013]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2014]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2015-2017]: Repository: ILO-STATISTICS - Micro data processing	[2011-2013]: ILOSTAT - HIES - Households' Integrated Living Conditions Survey // [2014-2017]: ILOSTAT - LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												44.6	40.0	44.4	38.0	35.6	36.6	36.6		36.6			[2011-2013]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2014]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2015-2017]: Repository: ILO-STATISTICS - Micro data processing	[2011-2013]: ILOSTAT - HIES - Households' Integrated Living Conditions Survey // [2014-2017]: ILOSTAT - LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	513	Europe and Northern America	2	1	World	Region						Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						13.2	12.5	11.9	12.1	14.4	14.6	14.2	14.1	14.0	13.5	12.9	12.6	11.9	11.6	11.6				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	513	Europe and Northern America	2	1	World	Region						Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						15.0	14.4	13.7	13.7	15.4	15.6	15.1	14.9	14.8	14.4	13.6	13.3	12.6	12.3	12.3				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	513	Europe and Northern America	2	1	World	Region						Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						16.9	16.3	15.6	15.5	16.3	16.6	16.1	15.8	15.7	15.3	14.4	14.0	13.3	13.0	13.0				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2012, 2013, 2014, 2016]	2012	2016	4	PT	Percentage	G	Global													31.2	32.0	30.5		33.4			33.4			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y15T24	15 to 24 years old	F	Female	[2012, 2013, 2014, 2016]	2012	2016	4	PT	Percentage	G	Global													35.2	36.5	33.1		38.6			38.6			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y15T24	15 to 24 years old	M	Male	[2012, 2013, 2014, 2016]	2012	2016	4	PT	Percentage	G	Global													27.0	27.2	27.8		27.9			27.9			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2008]	2008	2008	1	PT	Percentage	G	Global									23.4											23.4			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Nepal Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y15T24	15 to 24 years old	F	Female	[2008]	2008	2008	1	PT	Percentage	G	Global									24.4											24.4			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Nepal Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y15T24	15 to 24 years old	M	Male	[2008]	2008	2008	1	PT	Percentage	G	Global									22.2											22.2			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Nepal Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				4.8	4.9	5.3	4.0	3.5	3.4	4.1	4.3	4.3	4.9	5.7	5.5	4.7	4.6	4.0		4.0			[2003-2004,2007-2009,2012-2017]: Repository: Eurostat special tabulation // [2005-2006,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				5.4	5.1	5.5	4.4	4.0	3.8	4.1	4.2	4.2	5.1	5.7	5.9	4.7	4.5	3.8		3.8			[2003-2004,2007-2009,2012-2017]: Repository: Eurostat special tabulation // [2005-2006,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				4.2	4.7	5.0	3.7	3.1	3.1	4.1	4.4	4.4	4.6	5.6	5.2	4.6	4.7	4.2		4.2			[2003-2004,2007-2009,2012-2017]: Repository: Eurostat special tabulation // [2005-2006,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						12.4	11.3	10.9	10.4	13.3	12.6	12.3	11.4	12.4	11.0	10.7	9.7	9.9	9.5	9.5				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						9.2	8.7	7.9	7.8	10.5	10.8	9.8	9.7	10.0	9.6	9.4	8.8	8.9	9.0	9.0				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						10.8	10.0	9.4	9.1	11.9	11.7	11.0	10.5	11.2	10.3	10.0	9.3	9.4	9.2	9.2				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						21.0	21.8	22.7	23.7	24.9	25.7	26.3	26.3	26.3	26.4	26.8	26.7	26.4	26.4	26.4				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						23.4	24.2	25.2	26.2	27.3	28.2	28.7	28.5	28.5	28.7	29.1	29.2	28.9	28.8	28.8				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						18.7	19.6	20.4	21.3	22.5	23.3	24.1	24.2	24.2	24.3	24.5	24.4	24.1	24.0	24.0				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					10.8	11.1	10.7	10.9	11.2	14.1	13.4	13.2	13.6	11.9	11.4	11.3	12.0	11.8		11.8				ILOSTAT - LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	Y15T24	15 to 24 years old	F	Female	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					14.5	14.7	13.6	14.0	13.8	16.7	15.9	14.8	16.0	14.9	13.7	13.3	13.2	13.2		13.2				ILOSTAT - LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	Y15T24	15 to 24 years old	M	Male	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					7.1	7.6	7.9	7.9	8.5	11.5	11.0	11.6	11.2	9.0	9.2	9.4	10.8	10.4		10.4				ILOSTAT - LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Y15T24	15 to 24 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													23.2							23.2			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Continous Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Y15T24	15 to 24 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													7.4							7.4			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Continous Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													15.0							15.0			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Continous Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					8.6	13.0	11.2	11.2	10.1	11.1	10.9	11.8	12.3	12.7	12.1	12.2	9.9	9.3		9.3			[2004,2007-2010,2012-2016]: Repository: Eurostat special tabulation // [2005-2006,2011,2017]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y15T24	15 to 24 years old	F	Female	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					8.8	13.6	12.3	12.2	11.1	11.7	11.0	12.0	12.2	12.1	11.5	11.8	9.7	8.7		8.7			[2004,2007-2010,2012-2016]: Repository: Eurostat special tabulation // [2005-2006,2011,2017]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y15T24	15 to 24 years old	M	Male	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					8.3	12.5	10.2	10.2	9.2	10.5	10.8	11.6	12.5	13.2	12.6	12.5	10.1	10.0		10.0			[2004,2007-2010,2012-2016]: Repository: Eurostat special tabulation // [2005-2006,2011,2017]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Y15T24	15 to 24 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global												31.4								31.4			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HIES - National Survey on Household Living Conditions		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Y15T24	15 to 24 years old	M	Male	[2011]	2011	2011	1	PT	Percentage	G	Global												6.6								6.6			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HIES - National Survey on Household Living Conditions		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global												20.0								20.0			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HIES - National Survey on Household Living Conditions		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2013, 2016]	2013	2016	2	PT	Percentage	G	Global														20.4			21.4			21.4			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HS - General Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y15T24	15 to 24 years old	F	Female	[2013, 2016]	2013	2016	2	PT	Percentage	G	Global														23.4			24.5			24.5			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HS - General Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y15T24	15 to 24 years old	M	Male	[2013, 2016]	2013	2016	2	PT	Percentage	G	Global														17.7			18.3			18.3			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HS - General Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				10.3	9.2	11.6	4.4	4.4	4.3	5.5	5.4	4.8	5.4	5.8	5.6	5.3	5.8	4.7		4.7			[2003-2004,2007-2017]: Repository: Eurostat special tabulation // [2005-2006]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				10.0	9.2	11.3	4.6	4.4	4.1	5.0	4.9	5.0	5.2	5.6	5.5	5.0	5.4	4.6		4.6			[2003-2004,2007-2017]: Repository: Eurostat special tabulation // [2005-2006]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				9.7	9.2	11.0	4.7	4.5	4.0	4.5	4.4	5.3	5.0	5.5	5.4	4.7	4.9	4.5		4.5			[2003-2004,2007-2017]: Repository: Eurostat special tabulation // [2005-2006]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	Y15T24	15 to 24 years old	F	Female	[2000]	2000	2000	1	PT	Percentage	G	Global	27.6																			27.6			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - PC - Population census		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	Y15T24	15 to 24 years old	M	Male	[2000]	2000	2000	1	PT	Percentage	G	Global	26.9																			26.9			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - PC - Population census		C: Country data
