series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	20.2	26.1	21.7	21.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.6	36.9	37.6	37.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	4.7	3.3	3.2	3.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.3	21.8	22.0	22.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	46.0	41.0	40.7	40.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	12.7	7.1	6.9	6.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	35.8	22.1	21.4	21.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	24.2	14.5	14.1	14.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	56.7	47.5	46.5	46.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	32.4	26.2	26.0	26.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	8.1	5.6	5.5	5.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	43.5	44.5	44.6	44.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	24.5	24.2	25.3	25.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	5.4	5.9	5.9	5.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	55.2	48.1	47.9	47.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	52.8	46.1	45.9	45.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	50.4	44.2	44.0	44.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	5.9	1.1	1.0	1.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	55.9	45.1	44.7	44.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.9	23.2	22.8	22.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.5	46.1	47.1	47.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	4.7	0.9	0.8	0.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	19.1	22.9	24.0	24.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	40.1	29.6	29.1	29.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	24.6	16.9	17.1	17.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	9.0	5.3	5.1	5.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	2.6	1.5	1.5	1.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	66.9	52.5	52.1	52.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	34.8	24.6	26.8	26.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	0.7	0.5	0.5	0.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	7.1	11.0	8.0	8.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	13.5	15.5	15.6	15.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	513	Europe and Northern America	2	1	World	Region						Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	27.7	22.1	21.8	21.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	513	Europe and Northern America	2	1	World	Region						Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	35.9	28.0	27.5	27.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	513	Europe and Northern America	2	1	World	Region						Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	44.5	34.0	33.3	33.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.1	34.1	34.2	34.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	14.9	10.0	9.7	9.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	22.5	21.5	22.0	22.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	3.1	2.0	1.9	1.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	8.6	7.9	8.2	8.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	14.0	14.4	14.5	14.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	68.1	44.2	43.0	43.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	59.4	37.7	36.9	36.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	63.8	41.0	39.9	39.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	39.0	23.4	23.6	23.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.4	10.3	9.5	9.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	44.7	38.0	37.8	37.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	41.4	27.9	27.3	27.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	34.1	25.0	24.4	24.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	37.7	26.4	25.8	25.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	23.5	13.8	13.3	13.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	27.2	17.1	16.6	16.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.3	15.4	14.9	14.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	75.2	47.8	46.5	46.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	35.7	21.8	21.2	21.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	55.5	34.8	33.9	33.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.5	19.2	18.6	18.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	57.9	35.6	34.5	34.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	5.0	2.9	2.8	2.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	29.5	16.5	16.0	16.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	29.7	17.7	17.2	17.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
