series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
IC_GEN_MGTL	Proportion of women in managerial positions (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.2	37.4	40.2	39.5	39.0	38.9	38.9	40.2	38.0	38.7	36.4	39.4	44.1	39.2	42.9	46.4	46.8	42.0		42.0			[2009]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 76 years or older, but bounded; // [2010]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2011-2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	F	Female	[2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	12	PT	Percentage	G	Global						19.7		31.4	23.4	24.5	30.2	31.0	28.5	25.4	26.7	22.3	29.4	22.1		22.1			[2005,2007-2010]: Data reference period: October | Age coverage - maximum age: 64 years old; // [2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised // [2012-2017]: Repository: Eurostat special tabulation;	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	F	Female	[2006, 2010, 2013, 2016, 2017]	2006	2017	5	PT	Percentage	G	Global							9.7				14.8			13.2			11.4	10.7		10.7			[2006,2010,2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts; // [2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	F	Female	[2004, 2005, 2006, 2007, 2008]	2004	2008	5	PT	Percentage	G	Global					10.8	12.4	11.9	12.1	12.8											12.8				ILOSTAT - LFS - National Employment Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global																24.3				24.3			Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - HIES - Household budget Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	F	Female	[2008, 2011, 2013, 2014, 2015, 2016, 2017]	2008	2017	7	PT	Percentage	G	Global									21.5			31.7		28.8	32.4	29.1	29.5	28.7		28.7			[2008]: Data reference period: July | Reference group coverage: Total employment; // [2011]: Data reference period: October | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 75 years old; // [2013,2015-2017]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old; // [2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;Break in series: Methodology revised	[2008,2014-2017]: ILOSTAT - LFS - Household Labour Force Survey // [2011]: ILOSTAT - PC - Population census // [2013]: ILOSTAT - HIES - Households' Integrated Living Conditions Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	F	Female	[2000, 2008, 2016]	2000	2016	3	PT	Percentage	G	Global	9.3								5.5								11.1			11.1			[2000]: Population coverage: Nationals, residents | Age coverage - minimum age: 12 years old; // [2008]: Data reference period: June | Population coverage: Excluding nationals in the private sector; // [2016]: Age coverage - maximum age: 65 years old;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	513	Europe and Northern America	2	1	World	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	33.0	33.6	34.1	34.9	34.9	35.4	35.3	36.0	35.8	36.1	36.7	36.8	36.8	36.3	36.3	36.7	37.1	37.4	37.5	37.5				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	F	Female	[2000, 2004, 2010, 2012, 2013, 2014, 2016]	2000	2016	7	PT	Percentage	G	Global	30.2				36.0						36.6		29.7	42.6	44.0		39.9			39.9			[2000,2004]: Age coverage - maximum age: 69 years old; // [2010]: Reference group coverage: Total employment; // [2012-2014,2016]: Repository: ILO-STATISTICS - Micro data processing;	[2000,2004,2012-2014,2016]: ILOSTAT - LFS - Labour force survey // [2010]: ILOSTAT - HIES - Household income and expenditure survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2013, 2014, 2015, 2016]	2000	2016	9	PT	Percentage	G	Global	35.1	41.3	42.2	44.9	43.4									48.3	48.6	50.5	48.6			48.6			[2003-2004,2013-2014]: Population coverage: Excluding armed forces and/or conscripts;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	F	Female	[2008]	2008	2008	1	PT	Percentage	G	Global									18.8											18.8			Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	ILOSTAT - LFS - Nepal Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	25.3	26.2	25.4	25.7	25.4	25.5	26.7	28.0	28.1	28.5	28.6	29.3	28.8	24.6	25.5	26.0	25.4	26.6		26.6			[2000-2004,2006-2009,2012,2014-2017]: Repository: Eurostat special tabulation; // [2005,2010-2011,2013]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	53	Australia and New Zealand	3	9	Oceania	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	32.7	34.1	34.4	34.3	33.7	34.4	35.0	35.1	36.1	36.1	35.1	36.5	36.3	36.4	36.8	37.9	37.2	37.3	37.4	37.4				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	23.1	23.2	23.4	23.5	23.6	24.5	24.8	24.9	25.3	25.4	25.7	25.6	25.7	25.7	26.0	26.8	27.3	27.4	27.4	27.4				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	F	Female	[2009]	2009	2009	1	PT	Percentage	G	Global										28.5										28.5			Data reference period: November;	ILOSTAT - PC - National Population and Housing Census		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008]	2000	2008	9	PT	Percentage	G	Global	38.2	38.6	38.6	36.4	36.3	36.5	39.9	40.0	40.0											40.0			Population coverage: Excluding armed forces and/or conscripts;Break in series: Methodology revised	ILOSTAT - LFS - Household Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	F	Female	[2003, 2004, 2005, 2006, 2012, 2014]	2003	2014	6	PT	Percentage	G	Global				40.2	38.5	40.3	41.0						33.5		35.2					35.2			[2003-2006]: Age coverage - minimum age: 10 years old; // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	[2003-2006,2012]: ILOSTAT - LFS - Continous Household Survey // [2014]: ILOSTAT - HIES - National Household Survey on Measuring Living Conditions		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	32.1	32.9	31.8	29.9	29.9	31.8	31.5	33.8	32.7	34.0	34.1	29.9	32.4	31.4	31.7	32.6	32.7	33.6		33.6			[2000,2002-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation; // [2001,2005,2011,2017]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	F	Female	[2011, 2013, 2016]	2011	2016	3	PT	Percentage	G	Global												33.1		30.3			21.5			21.5			[2011,2016]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old; // [2013]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - HS - General Household Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	25.0	25.2	27.5	28.4	29.2	30.4	33.2	31.6	31.5	34.1	34.4	31.4	32.2	32.9	35.5	36.0	37.9	38.3		38.3			[2000-2004,2007-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005-2006,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	F	Female	[2000]	2000	2000	1	PT	Percentage	G	Global	26.8																			26.8			Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - PC - Population census		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016]	2001	2016	15	PT	Percentage	G	Global		2.9	2.4	2.4	2.1	2.1	3.4	3.4	3.0	2.9	3.3	3.3		3.0	4.2	2.9	2.9			2.9			[2001-2005]: Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old; // [2006]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2007-2011]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year; // [2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2014-2015]: Repository: ILO-STATISTICS - Micro data processing; // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		40.4	37.6	39.5	39.6	42.7	45.1	43.6	48.1	46.0	47.9	46.6	45.6	41.8	42.6	44.0	42.5	42.7		42.7			[2001-2008]: Data reference period: August; // [2009-2010]: Data reference period: August | Population coverage: Excluding institutional population; // [2011-2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: August;	ILOSTAT - LFS - Labour Market Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global											18.1									18.1			Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	ILOSTAT - HIES - Household Income and Expenditure Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	F	Female	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	PT	Percentage	G	Global			34.8	35.4	30.2	34.3	38.3	34.1	34.0	35.5	32.0	34.0	32.3	38.6	33.8	38.7	36.6	34.7		34.7			[2002]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2003-2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - HS - Continous Household Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	28.1	27.0	24.0	28.1	25.6	25.7	27.8	28.5	20.3	35.8	29.0	38.1	30.4	32.1	25.5	33.8	33.3	36.8		36.8			[2000-2001]: Geographical coverage: Urban areas only | Age coverage - minimum age: 14 years old; // [2002-2017]: Repository: ILO-STATISTICS - Micro data processing;	[2000-2001]: ILOSTAT - LFS - Permanent Employment Survey (Urban) // [2002-2017]: ILOSTAT - HS - National Household Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	F	Female	[2002, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2002	2017	12	PT	Percentage	G	Global			57.8				57.9	57.6	54.8	53.4	52.7	52.1	47.6	47.1	47.0	46.6		51.5		51.5			[2002]: Population coverage: Excluding armed forces and/or conscripts; // [2006-2014,2017]: Repository: ILO-STATISTICS - Micro data processing; // [2015]: Population coverage: Excluding institutional population;	ILOSTAT - LFS - Labor Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	32.5	29.8	31.1	33.3	32.8	32.8	35.4	36.2	36.1	35.5	35.6	38.0	37.8	37.8	38.8	40.2	41.2	41.3		41.3			[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	62	Central and Southern Asia	2	1	World	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	12.6	12.6	12.7	12.7	13.0	13.1	13.0	13.0	12.7	12.3	12.1	12.4	12.6	12.8	13.2	13.4	13.8	14.2	14.4	14.4				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	31.1	30.8	29.5	32.2	33.5	34.1	33.0	31.8	31.5	31.8	32.3	33.4	35.2	33.8	35.1	32.6	35.9	34.3		34.3			[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	F	Female	[2010, 2013]	2010	2013	2	PT	Percentage	G	Global											10.1			32.9						32.9			[2010]: Repository: ILO-STATISTICS - Micro data processing; // [2013]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	F	Female	[2001, 2004, 2006, 2007, 2009, 2013, 2015, 2016, 2017]	2001	2017	9	PT	Percentage	G	Global		4.7			8.1		7.3	6.8		4.4				12.2		14.7	14.9	15.1		15.1			[2001]: Data reference period: October | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons; // [2004]: Data reference period: March; // [2006-2007]: Data reference period: October; // [2009]: Reference group coverage: Total employment; // [2013]: Data reference period: September | Reference group coverage: Excluding temporarily absent from work | Age coverage - maximum age: 76 years or older, but bounded; // [2015]: Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded; // [2016-2017]: Data reference period: September;	[2001,2006-2007,2009,2013,2015-2017]: ILOSTAT - LFS - Labor force sample survey // [2004]: ILOSTAT - PC - Qatar Population and Housing Census		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	F	Female	[2013, 2014, 2015]	2013	2015	3	PT	Percentage	G	Global														17.0	16.5	18.5				18.5			Data reference period: November | Geographical coverage: Total national, excluding overseas territories;	ILOSTAT - LFS - Labour Force Survey Report		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.8	28.5	33.3	33.2	28.9	29.2	30.2	28.2	29.5	31.3	31.1	30.8	31.1	31.3	31.7	31.5	33.6	30.4		30.4			[2000-2001,2004,2006-2009,2012-2017]: Repository: Eurostat special tabulation; // [2002-2003,2005,2010-2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	35.6	36.6	37.5	38.7	38.1	39.0	38.9	38.7	37.1	37.4	38.6	39.5	39.1	38.4	38.1	38.7	42.0	41.3		41.3			[2000-2008]: Age coverage - maximum age: 72 years old; // [2009]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old; // [2010]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2011-2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	F	Female	[2012, 2014, 2017]	2012	2017	3	PT	Percentage	G	Global													34.0		14.1			36.3		36.3			[2012]: Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: 16 years old; // [2014]: Repository: ILO-STATISTICS - Micro data processing; // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;	[2012]: ILOSTAT - PC - Population Census // [2014]: ILOSTAT - HIES - Integrated Household Survey on Living Conditions // [2017]: ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	F	Female	[2000, 2002, 2003, 2004, 2005, 2006]	2000	2006	6	PT	Percentage	G	Global	55.4		55.0	59.4	52.3	50.4	46.1													46.1			[2005-2006]: Reference group coverage: Total employment;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	F	Female	[2001]	2001	2001	1	PT	Percentage	G	Global		49.5																		49.5				ILOSTAT - PC - Population Census		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													24.4							24.4				ILOSTAT - PC - Population Census		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	F	Female	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9	PT	Percentage	G	Global									34.7	35.1		35.7	31.4	34.0	39.4	37.2	35.7	35.3		35.3			Repository: ILO-STATISTICS - Micro data processing;	[2008-2009,2011-2015]: ILOSTAT - HIES - Household Survey // [2016-2017]: ILOSTAT - LFS - Continuous Employment Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	F	Female	[2006, 2007, 2008, 2009, 2013, 2014, 2015]	2006	2015	7	PT	Percentage	G	Global							9.0	9.2	7.1	5.4				6.8	5.7	5.8				5.8			[2006]: Data reference period: April; // [2009]: Reference group coverage: Total employment; // [2014-2015]: Data reference period: Second semester;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global																23.2				23.2			Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - National Employment Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	F	Female	[2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	13	PT	Percentage	G	Global					25.9	24.8	24.9	35.4	36.2	35.0		32.8	29.1	31.5	29.8	29.2	29.4	30.7		30.7			[2004-2007]: Data reference period: October; // [2008,2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2009,2011-2013,2015-2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	F	Female	[2011, 2014, 2015, 2016, 2017]	2011	2017	5	PT	Percentage	G	Global												40.8			49.0	48.0	45.5	46.8		46.8			[2011]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population; // [2014-2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	F	Female	[2014]	2014	2014	1	PT	Percentage	G	Global															37.9					37.9			Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2006	2015	9	PT	Percentage	G	Global							20.8	16.1	23.0	25.3	23.8	21.4	24.2		24.2	22.0				22.0			[2006-2012,2014]: Repository: ILO-STATISTICS - Micro data processing; // [2015]: Data reference period: April | Age coverage - maximum age: 64 years old;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	F	Female	[2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2001	2017	15	PT	Percentage	G	Global		25.1	26.1	26.1	27.7		31.0	30.4	31.4	31.3	34.3	33.9	33.8	33.7	33.9	34.0		34.5		34.5			[2001-2004,2007-2015,2017]: Data reference period: June | Population coverage: Nationals, residents; // [2006]: Data reference period: June | Population coverage: Excluding non-permanent residents | Reference group coverage: Total employment;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	31.2	31.2	31.2	33.3	32.9	30.8	27.9	30.9	29.7	32.2	34.6	30.9	33.1	32.7	30.0	31.3	35.0	32.8		32.8			[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
