series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	Freq	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	32.5	31.8	30.9	33.0	33.8	33.7	33.3	32.9	32.7	32.3	32.1	31.9	33.7	33.7	33.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	432	Landlocked developing countries (LLDCs)	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	21.4					23.0					22.9			23.3	23.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	36.7	31.7	41.4	40.9	40.9	40.6	41.4	46.7	50.1	48.7	52.2	27.5	62.0	73.4	73.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	24.9	20.8	17.5	13.0	15.8	20.1	14.6	15.5	14.4	16.1	12.2	10.9	11.3	13.8	13.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	22.7	22.0	22.8	23.7	23.8	25.8	26.9	26.9	18.5	13.7	12.1	11.8	12.8	10.6	10.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.4	15.9	14.0	11.9	11.1	10.3	9.2	9.7	7.2	9.6	6.3	6.4	6.5	8.7	8.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.9	26.9	27.7	27.4	27.3	27.4	27.3	27.1	27.0	27.3	27.7	28.2	28.2	28.4	28.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	34.6	35.1	35.2	34.9	34.7	34.7	34.5	34.1	33.6	33.3	33.2	33.4	35.1	35.0	35.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.6	25.2	24.9	26.0	25.3	24.7	24.6	24.2	24.6	25.0	25.1	24.7	24.4	24.0	24.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	2.9	0.0	2.8	0.0	0.0	0.0	3.3	3.9	2.2	3.4	3.4	2.7	1.5	3.5	3.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.0	25.8	26.1	26.2	26.6	26.7	26.5	26.7	26.9	26.8	26.8	26.8	25.5	25.6	25.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	4.4	4.6	3.9	4.1	3.4	4.1	2.4	3.8	4.3	5.0	3.8	4.7	2.8	5.1	5.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	24.9	25.1	25.5	25.6	25.8	25.8	25.2	25.5	25.6	25.8	25.9	25.9	24.5	24.5	24.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.0	17.3	19.0	16.2	15.8	15.8	22.0	15.9	13.5	13.4	10.7	9.6	11.2	8.0	8.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.1	14.0	18.9	15.4	15.5	11.7	12.7	12.9	15.5	12.2	13.5	15.2	14.2	12.2	12.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.5	13.3	13.7	14.3	14.3	15.0	15.5	13.9	15.2	15.8	14.4	14.4	14.6	12.3	12.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	17.1					17.3					16.4			16.9	16.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.4	9.3	9.2	9.1	9.0	8.9	2.9	5.7	2.8	0.0	5.4	13.4	0.0	0.0	0.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	18.7	19.1	22.7	19.3	21.9	22.5	22.3	22.3	19.6	19.8	19.8	20.6	21.8	21.0	21.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.9	16.3	16.3	17.0	18.1	17.0	16.5	19.1	18.3	15.6	15.0	15.6	16.0	12.5	12.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.3	17.7	17.5	17.3	17.2	15.4	17.3	19.7	18.1	16.1	15.3	9.3	7.4	11.9	11.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.3	14.2	14.2	14.0	14.4	14.4	14.3	14.4	14.4	14.5	14.5	14.3	13.6	13.6	13.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	24.1	24.1	24.1	24.1	24.3	24.4	24.5	24.5	24.5	24.4	24.3	21.7	20.8	20.8	20.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	33.2	32.9	32.9	32.7	32.5	32.4	32.3	32.1	32.1	31.9	32.0	31.9	31.7	31.6	31.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	20.6	20.1	19.8	19.4	19.3	19.0	18.7	18.5	18.6	19.1	19.1	19.0	18.4	18.3	18.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	32.7	32.5	32.4	32.7	33.1	33.3	33.4	33.4	37.8	36.6	29.3	35.3	34.8	25.4	25.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	513	Europe and Northern America	2	1	World	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	14.4					14.1					10.3			9.1	9.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	514	Developed Regions	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	14.0					13.5					9.6			8.6	8.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	515	Developing Regions	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	19.0					20.0					19.8			19.3	19.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	21.6	22.0	22.1	22.2	21.9	21.8	21.7	21.7	21.7	21.8	21.8	24.6	23.9	23.9	23.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	518	Eastern Asia (excluding Japan)	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	18.2					20.8					19.8			18.5	18.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.0	8.6	11.5	11.8	16.9	8.8	7.6	9.8	5.8	8.6	8.9	11.0	10.2	6.7	6.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	19.9	19.9	19.9	19.8	19.8	19.8	19.8	19.8	19.9	19.9	20.0	20.0	19.9	19.9	19.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.9	17.0	17.3	17.2	17.8	17.8	17.6	17.8	17.8	18.0	18.0	17.9	16.9	17.0	17.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	7.4	6.8	6.7	6.7	5.4	5.0	5.0	4.8	4.5	4.3	3.9	4.0	4.0	3.4	3.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	53	Australia and New Zealand	3	9	Oceania	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	9.9					8.5					6.9			5.5	5.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	16.3					16.3					16.4			15.5	15.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.7	15.8	16.0	16.1	15.7	15.8	15.8	15.9	16.0	16.0	16.1	16.5	16.6	16.6	16.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.1	11.9	11.3	12.2	11.2	10.3	10.1	10.5	9.2	9.6	9.3	6.9	7.4	6.0	6.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.4	17.6	17.5	17.5	17.5	17.6	17.6	16.0	16.1	16.2	16.3	16.4	15.3	15.3	15.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.8	14.9	13.0	12.0	11.4	11.0	10.5	10.8	9.4	9.4	8.1	8.4	7.4	6.7	6.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	25.8	26.0	26.4	26.5	26.9	27.1	27.0	27.3	27.2	27.4	27.5	27.6	26.3	26.4	26.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	23.8	23.8	23.9	23.8	23.2	23.2	22.9	22.9	22.9	22.8	22.8	20.7	20.5	20.5	20.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	8.1	6.6	7.4	6.7	6.3	5.3	5.2	4.9	5.5	4.6	4.3	3.5	3.0	3.8	3.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.8	16.8	16.8	16.9	4.7	0.0	1.9	2.9	1.9	3.8	2.9	17.4	17.4	1.9	1.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.3	17.2	17.3	17.3	5.8	3.8	3.8	5.8	9.6	1.9	1.9	3.8	5.7	5.7	5.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.6	15.5	15.3	40.6	0.0	15.1	5.0	14.9	14.8	9.8	14.7	9.7	9.6	4.8	4.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.8	14.5	14.7	14.7	15.1	15.1	15.0	15.1	15.3	15.6	15.7	15.7	14.2	14.2	14.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
