series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	activity_code	activity_desc	years	min_year	max_year	n_years
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			F	Female	_T	No breakdown	[2014, 2015, 2016]	2014	2016	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			F	Female	NONAGR	Non-agriculture	[2014, 2015, 2016]	2014	2016	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2014, 2015, 2016]	2014	2016	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2014, 2015, 2016]	2014	2016	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	_T	No breakdown	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			M	Male	_T	No breakdown	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			M	Male	NONAGR	Non-agriculture	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			F	Female	_T	No breakdown	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			F	Female	NONAGR	Non-agriculture	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	Both sexes	_T	No breakdown	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	_T	No breakdown	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	NONAGR	Non-agriculture	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			F	Female	_T	No breakdown	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			F	Female	NONAGR	Non-agriculture	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2002, 2003, 2004]	2002	2004	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	Both sexes	_T	No breakdown	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			M	Male	_T	No breakdown	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			M	Male	NONAGR	Non-agriculture	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			F	Female	_T	No breakdown	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			F	Female	NONAGR	Non-agriculture	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			_T	Both sexes	_T	No breakdown	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			M	Male	_T	No breakdown	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			M	Male	NONAGR	Non-agriculture	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			F	Female	_T	No breakdown	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			F	Female	NONAGR	Non-agriculture	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2010, 2013, 2017]	2010	2017	3
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			_T	Both sexes	_T	No breakdown	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			M	Male	_T	No breakdown	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			M	Male	NONAGR	Non-agriculture	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			F	Female	_T	No breakdown	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			F	Female	NONAGR	Non-agriculture	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2015]	2015	2015	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	Both sexes	_T	No breakdown	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			M	Male	_T	No breakdown	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			M	Male	NONAGR	Non-agriculture	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			F	Female	_T	No breakdown	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			F	Female	NONAGR	Non-agriculture	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								M	Male	_T	No breakdown	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								F	Female	_T	No breakdown	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								F	Female	ISIC4_A_011_012_013	Agriculture	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								_T	Both sexes	NONAGR	Non-agriculture	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								M	Male	NONAGR	Non-agriculture	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								F	Female	NONAGR	Non-agriculture	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	513	Europe and Northern America	2	1	World	Region								M	Male	ISIC4_A_011_012_013	Agriculture	[2016]	2016	2016	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			_T	Both sexes	_T	No breakdown	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	_T	No breakdown	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	NONAGR	Non-agriculture	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			F	Female	_T	No breakdown	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			F	Female	NONAGR	Non-agriculture	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2012, 2013, 2014, 2016, 2018]	2012	2018	5
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			F	Female	NONAGR	Non-agriculture	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			F	Female	_T	No breakdown	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			_T	Both sexes	_T	No breakdown	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			M	Male	_T	No breakdown	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			M	Male	NONAGR	Non-agriculture	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2008, 2017]	2008	2017	2
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			_T	Both sexes	_T	No breakdown	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			M	Male	_T	No breakdown	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			M	Male	NONAGR	Non-agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			F	Female	_T	No breakdown	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			F	Female	NONAGR	Non-agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2012]	2012	2012	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	_T	No breakdown	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			M	Male	_T	No breakdown	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			M	Male	NONAGR	Non-agriculture	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			M	Male	ISIC4_A_011_012_013	Agriculture	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			F	Female	_T	No breakdown	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			F	Female	NONAGR	Non-agriculture	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			F	Female	ISIC4_A_011_012_013	Agriculture	[2011]	2011	2011	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			_T	Both sexes	_T	No breakdown	[2009, 2010, 2011, 2013, 2014, 2015, 2018]	2009	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			_T	Both sexes	NONAGR	Non-agriculture	[2009, 2010, 2011, 2013, 2014, 2015, 2018]	2009	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			_T	Both sexes	ISIC4_A_011_012_013	Agriculture	[2009, 2010, 2011, 2013, 2014, 2015, 2018]	2009	2018	7
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			M	Male	_T	No breakdown	[2009, 2010, 2011, 2013, 2014, 2015, 2018]	2009	2018	7
