goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T49	15 to 49 years old	F	Female	[2013, 2018]	2013	2018	2	PT	Percentage	G	Global														42.8					27.8			27.8			[2018]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2013]: Montenegro 2013 Multiple Indicator Cluster Survey // [2018]: Montenegro 2018 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T49	15 to 49 years old	F	Female	[2000, 2004, 2007, 2011, 2013, 2014]	2000	2014	6	PT	Percentage	G	Global	60.2				64.5			65.4				69.7		78.3	72.6							72.6			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2000]: Bangladesh 1999-2000 Demographic and Health Survey // [2004]: Bangladesh 2004 Demographic and Health Survey // [2007]: Bangladesh 2007 Demographic and Health Survey // [2011]: Bangladesh 2011 Demographic and Health Survey // [2013]: Bangladesh 2012-2013 Multiple Indicator Cluster Survey // [2014]: Bangladesh 2014 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y15T49	15 to 49 years old	F	Female	[2004, 2011, 2018]	2004	2018	3	PT	Percentage	G	Global					73.2							74.8							72.0			72.0			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2004]: Morocco 2003-2004 Demographic and Health Survey // [2011]: Morocco 2011 EnquĂŞte Nationale sur la Population et la SantĂŠ Familiale // [2018]: Morocco 2018 EnquĂŞte Nationale sur la Population et la SantĂŠ Familiale		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			Y15T49	15 to 49 years old	F	Female	[2004, 2011, 2015]	2004	2015	3	PT	Percentage	G	Global					51.2							36.5				55.5						55.5				[2004]: Mozambique 2003 Demographic and Health Survey // [2011]: Mozambique 2011 Demographic and Health Survey // [2015]: Mozambique 2015 AIDS Indicator Survey (AIS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	28.3					27.2					39.4						40.2					40.2			[2000,2016]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2000]: Armenia 2000 Demographic and Health Survey // [2005]: Armenia 2005 Demographic and Health Survey // [2010]: Armenia 2010 Demographic and Health Survey // [2016]: Armenia 2015-16 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			Y15T49	15 to 49 years old	F	Female	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global									19.1						39.6							39.6			[2008]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. Data pertain to nationals of the country. // [2014]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2008]: Oman 2008 Reproductive Health Survey // [2014]: Oman 2014 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	513	Europe and Northern America	2	1	World	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	73.5					75.6					77.7					79.3					80.6	80.6				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			Y15T49	15 to 49 years old	F	Female	[2000, 2007, 2013]	2000	2013	3	PT	Percentage	G	Global	69.1							77.3						80.4								80.4				[2000]: Namibia 2000 Demographic and Health Survey // [2007]: Namibia 2006-2007 Demographic and Health Survey // [2013]: Namibia 2013 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			Y15T49	15 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													69.9									69.9			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Barbados 2012 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y15T49	15 to 49 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global								42.5														42.5			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Nauru 2007 Demographic Health Survey (national)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y15T49	15 to 49 years old	F	Female	[2001, 2006, 2011, 2014, 2017]	2001	2017	5	PT	Percentage	G	Global		52.8					60.9					56.2			62.9			56.0				56.0			[2001,2006,2014,2017]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2001]: Nepal 2001 Demographic and Health Survey // [2006]: Nepal 2006 Demographic and Health Survey // [2011]: Nepal 2011 Demographic and Health Survey // [2014]: Nepal 2014 Multiple Indicator Cluster Survey // [2017]: Nepal 2016 Demographic and Health Survey (DHS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	53	Australia and New Zealand	3	9	Oceania	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	84.6					83.9					84.1					85.0					85.2	85.2				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	42.5					44.9					47.3					49.7					52.1	52.1				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			Y15T49	15 to 49 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														50.7								50.7			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Vanuatu 2013 Demographic and Health Survey â MICS		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			Y15T49	15 to 49 years old	F	Female	[2001, 2007, 2012]	2001	2012	3	PT	Percentage	G	Global		79.0						85.7					92.6									92.6			[2012]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2001]: Nicaragua 2001 Demographic and Health Survey // [2007]: Nicaragua 2006-2007 Reproductive and Health Survey // [2012]: Nicaragua 2011-2012 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			Y15T49	15 to 49 years old	F	Female	[2006, 2012, 2016, 2017, 2018]	2006	2018	5	PT	Percentage	G	Global							35.9						40.9				37.2	44.1	45.5			45.5			[2018]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2006]: Niger 2006 Demographic and Health Survey // [2012]: Niger 2012 Demographic and Health Survey // [2016]: Niger 2016 PMA2020 Round 1 // [2017]: Niger 2017 PMA2020 Round 2 // [2018]: Niger 2017 EnquĂŞte DĂŠmographique et de SantĂŠ du Niger		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			Y15T49	15 to 49 years old	F	Female	[2003, 2008, 2011, 2013, 2016, 2017, 2018]	2003	2018	7	PT	Percentage	G	Global				32.0					33.2			28.5		38.5			37.8	37.7	35.6			35.6			[2011]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. // [2016-2017]: Sampling design might not be representative for the whole country.	[2003]: Nigeria 2003 Demographic and Health Survey // [2008]: Nigeria 2008 Demographic and Health Survey // [2011]: Nigeria 2011 Multiple Indicator Cluster Survey // [2013]: Nigeria 2013 Demographic and Health Survey // [2016]: Nigeria 2016 PMA2020 Round 1 // [2017]: Nigeria 2017 PMA2020 Round 2 // [2018]: Nigeria 2018 Demographic and Health Survey (DHS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			Y15T49	15 to 49 years old	F	Female	[2007]	2007	2007	1	PT	Percentage	G	Global								80.5														80.5			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Marshall Islands 2007 Demographic Health Survey (national)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			Y15T49	15 to 49 years old	F	Female	[2001, 2007, 2013, 2018]	2001	2018	4	PT	Percentage	G	Global		33.3						39.7						47.0					48.6			48.6			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2001]: Pakistan 2000-2001 Reproductive Health and Family Planning Survey // [2007]: Pakistan 2006-2007 Demographic and Health Survey // [2013]: Pakistan 2012-2013 Demographic and Health Survey // [2018]: Pakistan 2017-2018 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			Y15T49	15 to 49 years old	F	Female	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global														73.3		65.2						65.2				[2013]: Panama 2013 Multiple Indicator Cluster Survey // [2015]: Panama 2014-2015 Sexual and Reproductive Health-Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			Y15T49	15 to 49 years old	F	Female	[2007, 2018]	2007	2018	2	PT	Percentage	G	Global								40.6											49.2			49.2			[2007]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2007]: Papua New Guinea 2006 Demographic and Health Survey (national) // [2018]: Papua New Guinea 2016-2018 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			Y15T49	15 to 49 years old	F	Female	[2004, 2008, 2016]	2004	2016	3	PT	Percentage	G	Global					74.0				80.6								78.9					78.9			[2004,2008]: Data pertain to a non-standard age or marital status group.	[2004]: Paraguay 2004 Encuesta Nacional de DemografĂ­a y Salud Sexual y Reproductiva // [2008]: Paraguay 2008 Encuesta Nacional de DemografĂ­a y Salud Sexual y Reproductiva // [2016]: Paraguay 2016 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			Y15T49	15 to 49 years old	F	Female	[2000, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	13	PT	Percentage	G	Global	60.1						57.2		58.4	60.1	60.6	61.4	62.1	61.8	62.7	65.7	66.1	66.6	66.6			66.6			[2013-2018]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2000]: Peru 2000 Demographic and Health Survey // [2006]: Peru 2004-2006 Demographic and Health Survey (Continuous) // [2008]: Peru 2007-2008 Demographic and Health Survey (Continuous) // [2009]: Peru 2009 Demographic and Health Survey (Continuous) // [2010]: Peru 2010 Demographic and Health Survey (Continuous) // [2011]: Peru 2011 Demographic and Health Survey (Continuous) // [2012]: Peru 2012 Demographic and Health Survey (Continuous) // [2013]: Peru 2013 Demographic and Health Survey (Continuous) // [2014]: Peru 2014 Demographic and Health Survey (Continuous) // [2015]: Peru 2015 Demographic and Health Survey (Continuous) // [2016]: Peru 2016 Demographic and Health Survey (Continuous) // [2017]: Peru 2017 Demographic and Health Survey (Continuous) // [2018]: Peru 2018 Demographic and Health Survey (Continuous)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			Y15T49	15 to 49 years old	F	Female	[2003, 2008, 2011, 2013, 2017]	2003	2017	5	PT	Percentage	G	Global				46.5					46.5			54.1		51.1				56.0				56.0			[2011]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2003]: Philippines 2003 Demographic and Health Survey // [2008]: Philippines 2008 Demographic and Health Survey // [2011]: Philippines 2011 Family Health Survey // [2013]: Philippines 2013 Demographic and Health Survey // [2017]: Philippines 2017 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	62	Central and Southern Asia	2	1	World	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	64.5					67.4					68.6					70.2					71.7	71.7				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y15T49	15 to 49 years old	F	Female	[2010, 2014]	2010	2014	2	PT	Percentage	G	Global											64.9				55.7							55.7			[2010]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2010]: Guinea-Bissau 2010 Multiple Indicator Cluster Survey // [2014]: Guinea-Bissau 2014 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y15T49	15 to 49 years old	F	Female	[2010, 2016]	2010	2016	2	PT	Percentage	G	Global											38.4						45.9					45.9				[2010]: Timor-Leste 2009-2010 Demographic and Health Survey // [2016]: Timor-Leste 2016 Demographic and Health Survey		CA: Country adjusted data
