goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	activity_code	activity_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											96.99588		98.49669		99.71155						99.71155			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	_T	No breakdown	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											81.57906		88.10607		90.32241						90.32241			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	ISIC4_BTU	Non-agriculture	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											68.8309		83.3864		85.5201						85.5201			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											96.04105		97.33352		99.82906						99.82906			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			F	Female	_T	No breakdown	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											91.80977		96.83446		96.69708						96.69708			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			F	Female	ISIC4_BTU	Non-agriculture	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											86.33541		95.52906		95.22272						95.22272			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	[2010, 2012, 2014]	2010	2014	3	PT	Percentage	G	Global											97.93982		100.0		99.58402						99.58402			[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012,2014]: Repository: ILO-STATISTICS - Micro data processing	[2010]: LFS - Labour Force Survey // [2012,2014]: HS - School to work transition survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	67.9583				67.9583				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	83.6191				83.6191				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								M	Male	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	81.7513				81.7513				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	85.4828				85.4828				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	96.836				96.836				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	95.6737				95.6737				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								F	Female	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	97.8934				97.8934				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								_T	Both sexes	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	65.9666				65.9666				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	432	Landlocked developing countries (LLDCs)	1			Group								M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	64.6908				64.6908				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2015]	2015	2015	1	PT	Percentage	G	Global																99.08794					99.08794			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			M	Male	_T	No breakdown	[2015]	2015	2015	1	PT	Percentage	G	Global																93.82631					93.82631			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2015]	2015	2015	1	PT	Percentage	G	Global																83.86172					83.86172			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	[2015]	2015	2015	1	PT	Percentage	G	Global																99.62157					99.62157			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			M	Male	ISIC4_BTU	Non-agriculture	[2015]	2015	2015	1	PT	Percentage	G	Global																78.83485					78.83485			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			_T	Both sexes	_T	No breakdown	[2015]	2015	2015	1	PT	Percentage	G	Global																95.20402					95.20402			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	[2015]	2015	2015	1	PT	Percentage	G	Global																98.60056					98.60056			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			F	Female	_T	No breakdown	[2015]	2015	2015	1	PT	Percentage	G	Global																96.65711					96.65711			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			F	Female	ISIC4_BTU	Non-agriculture	[2015]	2015	2015	1	PT	Percentage	G	Global																88.61607					88.61607			Repository: ILO-STATISTICS - Micro data processing	LFS - National Survey on Employment and the Informal Sector		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	51.54456				51.54456			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	50.17678				50.17678			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0				100.0			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	51.69991				51.69991			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	47.02538				47.02538			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	98.76434				98.76434			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			M	Male	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	51.79975				51.79975			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	44.75929				44.75929			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	98.59762				98.59762			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	HIES - Household income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	Both sexes	_T	No breakdown	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															96.29262	96.12566	94.90696				94.90696			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															89.89526	91.24095	90.49329				90.49329			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
