series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	years	min_year	max_year	n_years
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	ISCED11_1	Primary	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	ISCED11_3	Upper secondary	[2011, 2012, 2013, 2014, 2015, 2016]	2011	2016	6
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	ISCED11_2	Lower secondary	[2011, 2012, 2013, 2014, 2015, 2016]	2011	2016	6
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	ISCED11_1	Primary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	ISCED11_3	Upper secondary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	ISCED11_2	Lower secondary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	ISCED11_3	Upper secondary	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2004	2016	13
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	ISCED11_3	Upper secondary	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						ISCED11_3	Upper secondary	[2015, 2016]	2015	2016	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	747	Northern Africa and Western Asia	2	1	World	Region						ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						ISCED11_2	Lower secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	ISCED11_3	Upper secondary	[2011, 2012, 2013, 2014, 2015, 2016]	2011	2016	6
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	ISCED11_1	Primary	[2011, 2012, 2013, 2014, 2015, 2016]	2011	2016	6
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	ISCED11_2	Lower secondary	[2011, 2012, 2013, 2014, 2015, 2016]	2011	2016	6
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11_2	Lower secondary	[2015]	2015	2015	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11_1	Primary	[2015]	2015	2015	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11_3	Upper secondary	[2015]	2015	2015	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_1	Primary	[2015, 2016]	2015	2016	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_2	Lower secondary	[2015, 2016]	2015	2016	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_3	Upper secondary	[2015, 2016]	2015	2016	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	9	Oceania	2	1	World	Region						ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	9	Oceania	2	1	World	Region						ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2012, 2015, 2016, 2017]	2000	2017	13
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	9	Oceania	2	1	World	Region						ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
