series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2011	value_2012	value_2015	value_2016	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_LGP_ACHI	Language test parity index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							0.855513165858048			1.01287258106024		1.01287258106024				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2006, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	0.988653364039725			0.96892360584073		0.978914484935963		1.03418812116317	0.857127595810775		0.906718330602562	0.906718330602562				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2006, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	0.933384847598869			0.901258586339833		0.924336954412532		0.999699077125469	0.817697924687996		0.871463969780579	0.871463969780579				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.792533162174169		0.834004745792852			0.812758673087413			1.06521518604118		1.06521518604118				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.778884376654941		0.791197202016334	0.798679410749158		0.744262529404899		0.756412459909746	0.804594414420765		0.741890484784327	0.741890484784327				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011]	2001	2011	3	RO	Ratio	G	Global		0.91236904729729		0.970852465322379			0.901317010228792					0.901317010228792				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.814441640653374		0.477902039925292		0.853350107755404		0.401304006937504			0.401304006937504				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2011, 2015]	2003	2015	3	RO	Ratio	G	Global			0.441073379973389				0.940662403574416		0.63149494983445			0.63149494983445				[2003]: TIMSS 2003 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							0.972421846226112		0.906957246533757			0.906957246533757				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global									0.762241868921632			0.762241868921632				TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global											0.681844065482616	0.681844065482616				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2015]	2007	2015	2	RO	Ratio	G	Global					0.990806130587518				0.8745422949742			0.8745422949742				[2007]: TIMSS 2007 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2009, 2012, 2018]	2009	2018	3	RO	Ratio	G	Global						1.20972849213471		1.21511699484965			1.04029173789429	1.04029173789429				[2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2009, 2012, 2018]	2009	2018	3	RO	Ratio	G	Global						1.21019197574686		1.13682254588576			1.00442916621506	1.00442916621506				[2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2016]	2016	2016	1	RO	Ratio	G	Global										1.00649576677826		1.00649576677826				PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.662839692625133		0.679203873938244	0.732249917673734		0.674864961185108		0.814368980876296	0.704103684414134		0.686004837509203	0.686004837509203				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.626427026305749		0.769248672060598	0.686119957188034		0.732376547107446		0.760657949848923	0.664100763036665		0.695907708907706	0.695907708907706				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2011, 2016]	2006	2016	3	RO	Ratio	G	Global				0.942090732391335			0.911858163706372			0.929536830516466		0.929536830516466				[2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011]	2007	2011	2	RO	Ratio	G	Global					0.817837501816395		0.821464259453867					0.821464259453867				[2007]: TIMSS 2007 // [2011]: TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				0.971878483672186		0.82622778386941		0.965058830877325	0.777581681887274		0.898475488985556	0.898475488985556				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				1.04885906914825		0.901486018295521		0.94791721512742	0.721397181471256		0.849320564649829	0.849320564649829				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2003, 2006, 2009, 2012, 2018]	2003	2018	5	RO	Ratio	G	Global			0.72250355719465	0.798235009894934		0.784276120036459		0.922856234404703			0.73619520053112	0.73619520053112				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2006, 2009, 2012, 2018]	2003	2018	5	RO	Ratio	G	Global			0.626201300996527	0.926720328391517		0.692234278030671		0.723227178060552			0.79248498404889	0.79248498404889				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006]	2001	2006	2	RO	Ratio	G	Global		0.941341192458853		1.14788360694064								1.14788360694064				[2001]: PIRLS 2001 // [2006]: PIRLS 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007]	2007	2007	1	RO	Ratio	G	Global					0.589856518371106							0.589856518371106				TIMSS 2007		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011, 2015]	2007	2015	3	RO	Ratio	G	Global					0.854032026719627		0.810004002969224		0.813967252943909			0.813967252943909				[2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.845735169252249		0.883547571939039	0.913025201265633		0.935239623314082		0.93688203967588	0.817116185698733		0.854142290724152	0.854142290724152				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.86175899969207		0.880293028963129	0.935148698002672		0.925301340744677		0.85079887588456	0.822720299687927		0.738712779829631	0.738712779829631				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2016]	2001	2016	3	RO	Ratio	G	Global		0.909165773714981		0.973457891396504						0.999161866720223		0.999161866720223				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007]	2003	2007	2	RO	Ratio	G	Global			0.776274400668786		0.975190638516959							0.975190638516959				[2003]: TIMSS 2003 // [2007]: TIMSS 2007		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.959853060788102		1.01209100972931			0.979208358779298			0.93344711163539		0.93344711163539				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2011]	2003	2011	2	RO	Ratio	G	Global			0.933864335083445				0.894296178471355					0.894296178471355				[2003]: TIMSS 2003 // [2011]: TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				0.918106085550118		0.830931395752294		0.703072459065569	0.736008120058923		0.7308924364644	0.7308924364644				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				0.882190614067183		0.881747581696313		0.786069609986002	0.747177390189735		0.770891355942783	0.770891355942783				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2015, 2018]	2000	2018	4	RO	Ratio	G	Global	0.610391830190612		0.934487458652909						0.86366305721255		0.833042946614814	0.833042946614814				[2000]: PISA 2000 // [2003]: PISA 2003 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2015, 2018]	2000	2018	5	RO	Ratio	G	Global	0.521825111103074		0.932017338127423	0.928132890275402					0.838023288423392		0.797482853854205	0.797482853854205				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.993024533525779								0.993024533525779				PIRLS 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									0.861412317848972		0.803334515962502	0.803334515962502				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									0.987901061301018		0.986730619345874	0.986730619345874				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2016]	2016	2016	1	RO	Ratio	G	Global										0.969882587380542		0.969882587380542				PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2018]	2018	2018	1	RO	Ratio	G	Global											0.989403726600544	0.989403726600544				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global											0.667837584115436	0.667837584115436				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2015]	2007	2015	2	RO	Ratio	G	Global					0.822908959466183				0.787249081563913			0.787249081563913				[2007]: TIMSS 2007 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2009, 2015, 2018]	2009	2018	3	RO	Ratio	G	Global						0.723954751953752			0.752766480109283		0.74505649815137	0.74505649815137				[2009]: PISA 2009 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							0.775220970229545			0.54349449703445		0.54349449703445				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011]	2011	2011	1	RO	Ratio	G	Global							0.776269938786158					0.776269938786158				TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011]	2011	2011	1	RO	Ratio	G	Global							3.26006323811031					3.26006323811031				TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							1.55449830409973		0.907048438166311			0.907048438166311				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2016]	2016	2016	1	RO	Ratio	G	Global										1.15782079702632		1.15782079702632				PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2009]	2009	2009	1	RO	Ratio	G	Global						0.930486442282951						0.930486442282951				PISA 2009		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.34907010537892		0.240181719318444	0.316012629964182		0.345773937602054		0.44757701360281	0.343830387518017		0.425530488501893	0.425530488501893				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.33340451136053		0.168952707052285	0.327724638873404		0.334144574168637		0.444082120575538	0.277690021421896		0.489102769970692	0.489102769970692				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.578932314605066								0.578932314605066				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.535242376683616								0.535242376683616				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.665315431559758								0.665315431559758				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007]	2007	2007	1	RO	Ratio	G	Global					0.45726761348887							0.45726761348887				TIMSS 2007		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006]	2001	2006	2	RO	Ratio	G	Global		0.836356167272428		0.954083195596651								0.954083195596651				[2001]: PIRLS 2001 // [2006]: PIRLS 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003]	2003	2003	1	RO	Ratio	G	Global			0.798729960792877									0.798729960792877				TIMSS 2003		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2009, 2015, 2018]	2009	2018	3	RO	Ratio	G	Global						1.30726161887403			0.973876250306544		1.06576572251394	1.06576572251394				[2009]: PISA 2009 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									1.03294609107687		1.08535271019881	1.08535271019881				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									0.835206940968824		0.671932544535673	0.671932544535673				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
