series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	432	Landlocked developing countries (LLDCs)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	22.98154	22.67576	23.00007	23.17891	22.87313	23.19744	23.28927	23.01078	23.30372	23.67589	23.39741	23.69035	24.06093	23.78244	24.07539	24.84234	24.56385	24.85679	25.5357	25.32727	25.54338	25.53645	25.32802	25.54413	25.81454	25.60611	25.81454	26.02653	25.8181	26.02653	26.21788	26.00945	26.21788	26.23937	26.03094	26.23937	26.24421	26.03578	26.24421	26.49758	26.41307	26.49758	26.58163	26.49712	26.58163	26.58349	26.49898	26.58349	26.58378	26.58378	26.58378	26.83029	26.83029	26.83029	26.83029	26.83029	26.83029	26.83029	26.83029	26.83029	26.83029						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	20.42995	26.32435	0.0	22.68956	28.16839	0.0	25.88456	31.3882	0.0	26.14266	31.64631	0.0	26.9681	31.90418	0.0	26.99354	31.92963	0.0	27.0479	31.93027	0.0	27.48706	32.26003	0.0	27.54078	32.31455	0.0	28.87105	33.64481	0.0	29.66446	33.68776	0.0	30.06971	33.90564	0.0	31.33028	34.6224	0.0	33.24064	36.08213	0.0	35.61292	37.39918	0.0	35.61638	37.40063	0.0	37.67737	37.67737	0.0	37.67737	37.67737	0.0	37.67737	37.67737	0.0	37.67737	37.67737	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	42.63114	53.69106	53.69106	42.63114	53.69147	53.69147	45.61598	63.03404	63.03404	45.61598	63.03404	63.03404	80.19993	96.71139	96.71139	95.19779	96.71139	96.71139	95.19779	96.71139	96.71139	95.19779	96.71139	96.71139	95.19779	96.71139	96.71139	95.19779	97.49129	97.49129	95.19779	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882	97.49129	97.49129	95.19882						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	21.06219	21.06219	0.0	21.06219	21.06219	37.131	21.06219	21.06219	37.131	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101	21.06219	21.06219	37.13101						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	42.86553	11.11111	11.11111	42.86553	11.11111	11.11111	42.86553	11.11111	11.11111	44.69253	24.34353	24.34353	44.69253	24.34353	24.34353	48.27189	24.34353	24.34353	48.29857	24.34353	24.34353	49.04972	24.34353	24.34353	49.04972	24.34353	24.34353	49.05941	24.34353	24.34353	50.86606	24.34353	24.34353	50.86796	24.34353	24.34353	50.86796	24.34353	24.34353	50.86796	24.34353	24.34353	50.86796	24.34353	24.34353	50.88848	24.34353	24.34353	50.88848	24.34353	24.34353	51.11552	24.34353	24.34353	51.11552	24.34353	24.34353	51.11552	24.34353	24.34353	51.11552						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	18.18811	42.63114	42.63114	18.18811	42.63114	42.63114	18.18811	45.61598	45.61598	18.18811	45.61598	45.61598	18.18811	80.19993	80.19993	18.18811	95.19779	95.19779	18.18811	95.19779	95.19779	18.18811	95.19779	95.19779	18.18811	95.19779	95.19779	18.18811	95.19779	95.19779	18.18811	95.19779	95.19779	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811	95.19882	95.19882	18.18811						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	50.00771	0.0	0.0	50.00771	0.0	0.0	50.00771	37.131	37.131	50.00771	37.131	37.131	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771	37.13101	37.13101	50.00771						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	42.86553	42.86553	0.0	42.86553	42.86553	0.0	42.86553	42.86553	0.0	44.69253	44.69253	0.0	44.69253	44.69253	0.0	48.27189	48.27189	0.0	48.29857	48.29857	0.0	49.04972	49.04972	0.0	49.04972	49.04972	0.0	49.05941	49.05941	0.0	50.86606	50.86606	0.0	50.86796	50.86796	0.0	50.86796	50.86796	0.0	50.86796	50.86796	0.0	50.86796	50.86796	0.0	50.88848	50.88848	0.0	50.88848	50.88848	0.0	51.11552	51.11552	0.0	51.11552	51.11552	0.0	51.11552	51.11552	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	96.27211	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364	18.18811	18.18811	99.98364						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.07257	0.0	0.0	11.36075	0.0	0.0	12.86763	0.0	0.0	12.86763	0.0	0.0	21.24274	0.0	0.0	21.2765	0.0	0.0	21.2765	0.0	0.0	21.28249	0.0	0.0	24.29466	0.0	0.0	29.61427	0.0	0.0	29.61697	0.0	0.0	29.61697	0.0	0.0	29.63168	0.0	0.0	29.63168	0.0	0.0	29.63474	0.0	0.0	29.63674	0.0	0.0	29.63793	0.0	0.0	29.6518	0.0	0.0	29.6518	0.0	0.0	29.6518	0.0	0.0	29.6518						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	30.68791	96.27211	96.27211	30.68791	96.27211	96.27211	30.68791	96.27211	96.27211	30.69085	96.27211	96.27211	33.21089	96.27211	96.27211	33.21089	96.27211	96.27211	33.21089	96.27211	96.27211	33.21089	96.27211	96.27211	33.21089	96.27211	96.27211	33.21089	96.27211	96.27211	35.3026	99.98364	99.98364	35.56551	99.98364	99.98364	35.62477	99.98364	99.98364	35.62477	99.98364	99.98364	35.62477	99.98364	99.98364	35.62477	99.98364	99.98364	35.62477	99.98364	99.98364	38.6413	99.98364	99.98364	38.6413	99.98364	99.98364	38.6413	99.98364	99.98364	38.6413						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	48.77369	48.77369	0.0	49.93243	49.93243	0.0	49.93243	49.93243	0.0	49.93243	49.93243	0.0	49.93243	49.93243	0.0	49.93243	49.93243	0.0	49.93243	49.93243	0.0	49.93243	49.93243	0.0	63.47316	63.47316	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0	63.98842	63.98842	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	68.79426	68.79426	0.0	68.79426	68.79426	0.0	71.18277	71.18277	0.0	71.18277	71.18277	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19776	71.19776	0.0	71.19821	71.19821	0.0	71.19821	71.19821	0.0	71.19821	71.19821	0.0	71.19821	71.19821	0.0	71.21977	71.21977	0.0	71.21977	71.21977	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	3.77519	100.0	100.0	3.77519	100.0	100.0	3.77519	100.0	100.0	10.70839	100.0	100.0	17.50372	100.0	100.0	22.53738	100.0	100.0	22.53738	100.0	100.0	22.53738	100.0	100.0	25.94672	100.0	100.0	25.94672	100.0	100.0	25.94672	100.0	100.0	25.94672	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036	100.0	100.0	71.81036						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	19.56322	11.07257	11.07257	19.56322	11.36075	11.36075	19.56322	12.86763	12.86763	19.56322	12.86763	12.86763	19.56322	21.24274	21.24274	19.56322	21.2765	21.2765	19.56322	21.2765	21.2765	19.56322	21.28249	21.28249	19.56322	24.29466	24.29466	19.56322	29.61427	29.61427	19.56322	29.61697	29.61697	19.56322	29.61697	29.61697	19.56322	29.63168	29.63168	19.56322	29.63168	29.63168	19.56322	29.63474	29.63474	19.56322	29.63674	29.63674	19.56322	29.63793	29.63793	19.56322	29.6518	29.6518	19.56322	29.6518	29.6518	19.56322	29.6518	29.6518	19.56322						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	24.97649	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851	33.33312	33.33312	26.79851						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	513	Europe and Northern America	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	37.99553	37.79731	38.25807	39.68488	39.44807	39.93416	40.75623	40.50331	40.97829	41.52533	41.27539	41.72801	46.62314	46.36835	46.82252	47.82265	47.58853	48.01857	48.4237	48.17825	48.57777	51.07899	50.85337	51.22819	51.79406	51.57783	51.94659	52.07065	51.89858	52.22574	52.29937	52.13627	52.45803	52.66352	52.50748	52.84243	52.88413	52.7191	52.98554	53.33341	53.17412	53.44932	53.54161	53.36395	53.62477	53.639	53.50998	53.71557	53.67996	53.55819	53.75106	53.80996	53.70499	53.86943	54.13278	54.13278	54.13278	54.13278	54.13278	54.13278	54.13278						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	515	Developing Regions	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	20.45916	20.31492	20.58378	21.05233	20.92668	21.16379	21.60219	21.47224	21.70934	22.20287	22.07498	22.30472	23.34447	23.21883	23.42483	23.90063	23.78857	23.98128	24.52522	24.42975	24.61286	24.86199	24.75683	24.93808	25.26561	25.17381	25.35676	25.89452	25.78549	25.94897	26.28957	26.18117	26.34445	26.68789	26.57698	26.73517	27.99038	27.88341	28.03472	28.35783	28.30778	28.39128	28.56059	28.5041	28.5876	28.68503	28.62853	28.71203	28.76668	28.72443	28.76978	28.9846	28.9441	28.9846	29.1486	29.1486	29.1486	29.14863	29.14863	29.14863	29.14863						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	48.26337	3.77519	3.77519	48.26337	3.77519	3.77519	48.26337	3.77519	3.77519	50.4526	10.70839	10.70839	50.4526	17.50372	17.50372	53.59241	22.53738	22.53738	64.98988	22.53738	22.53738	76.10344	22.53738	22.53738	76.10344	25.94672	25.94672	77.36855	25.94672	25.94672	77.36855	25.94672	25.94672	78.85149	25.94672	25.94672	85.27865	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062	71.81036	71.81036	85.35062						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	24.96921	19.56322	19.56322	24.96921	19.56322	19.56322	24.96921	19.56322	19.56322	24.96921	19.56322	19.56322	31.64045	19.56322	19.56322	31.64045	19.56322	19.56322	31.64045	19.56322	19.56322	31.64045	19.56322	19.56322	31.64045	19.56322	19.56322	31.64045	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317	19.56322	19.56322	32.4317						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	98.04213	14.20987	14.20987	98.04213	14.20987	14.20987	98.04299	14.20987	14.20987	98.04299	17.18809	17.18809	98.18932	26.87701	26.87701	98.18932	26.87701	26.87701	98.18932	26.87701	26.87701	98.18932	26.87701	26.87701	98.18932	26.87701	26.87701	98.18932	26.87701	26.87701	98.18932	27.05875	27.05875	98.18932	27.05875	27.05875	98.18932	27.05875	27.05875	98.19828	27.05875	27.05875	98.33431	27.05875	27.05875	98.33431	27.05875	27.05875	98.33431	27.05875	27.05875	98.33431	27.05875	27.05875	98.33431	27.05875	27.05875	98.33431	27.05875	27.05875	98.33431						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
