series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				4.5	4.6	4.3	6.1	4.7	4.6	6.0	5.6	4.6	6.3	5.9	7.8	6.6	5.1	6.1	4.6		4.6			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				5.8	7.9	6.7	7.3	6.6	7.8	5.5	4.7	4.9	5.5	4.0	4.6	5.7	5.7	5.7	6.0		6.0			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				5.1	6.3	5.5	6.7	5.7	6.2	5.8	5.1	4.7	5.9	5.0	6.3	6.2	5.4	5.9	5.3		5.3			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			Y15T24	15 to 24 years old	F	Female	[2012, 2015]	2012	2015	2	PT	Percentage	G	Global													4.3			9.3					9.3			Repository: ILO-STATISTICS - Micro data processing	[2012]: LFS - National Survey on Employment and the Informal Sector // [2015]: HS - Enquete sur la transition de l'ecole vers la vie active		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2012, 2015]	2012	2015	2	PT	Percentage	G	Global													3.8			6.8					6.8			Repository: ILO-STATISTICS - Micro data processing	[2012]: LFS - National Survey on Employment and the Informal Sector // [2015]: HS - Enquete sur la transition de l'ecole vers la vie active		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			Y15T24	15 to 24 years old	M	Male	[2012, 2015]	2012	2015	2	PT	Percentage	G	Global													3.3			4.1					4.1			Repository: ILO-STATISTICS - Micro data processing	[2012]: LFS - National Survey on Employment and the Informal Sector // [2015]: HS - Enquete sur la transition de l'ecole vers la vie active		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			Y15T24	15 to 24 years old	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		23.6			23.6			Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	HIES - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			Y15T24	15 to 24 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		41.4			41.4			Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	HIES - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global																		32.9			32.9			Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	HIES - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y15T24	15 to 24 years old	M	Male	[2011, 2012, 2013, 2014, 2016, 2017, 2018]	2011	2018	7	PT	Percentage	G	Global												9.7	9.6	9.1	8.6		8.4	8.8	9.1		9.1			[2011-2014,2016]: Population coverage: Excluding institutional population // [2017-2018]: Employment definition: Excluding own-use production workers	LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y15T24	15 to 24 years old	F	Female	[2011, 2012, 2013, 2014, 2016, 2017, 2018]	2011	2018	7	PT	Percentage	G	Global												19.4	18.7	18.5	17.3		15.3	15.1	16.1		16.1			[2011-2014,2016]: Population coverage: Excluding institutional population // [2017-2018]: Employment definition: Excluding own-use production workers	LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2011, 2012, 2013, 2014, 2016, 2017, 2018]	2011	2018	7	PT	Percentage	G	Global												14.4	14.0	13.7	12.8		11.7	11.8	12.5		12.5			[2011-2014,2016]: Population coverage: Excluding institutional population // [2017-2018]: Employment definition: Excluding own-use production workers	LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			Y15T24	15 to 24 years old	M	Male	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global															15.3		21.5				21.5			[2014]: Data reference period: September // [2016]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	[2014]: PC - Population and Housing Census // [2016]: HIES - Household income and Expenditure Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			Y15T24	15 to 24 years old	F	Female	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global															25.9		25.3				25.3			[2014]: Data reference period: September // [2016]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	[2014]: PC - Population and Housing Census // [2016]: HIES - Household income and Expenditure Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global															20.5		23.5				23.5			[2014]: Data reference period: September // [2016]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	[2014]: PC - Population and Housing Census // [2016]: HIES - Household income and Expenditure Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y15T24	15 to 24 years old	F	Female	[2010, 2014, 2015, 2016, 2018]	2010	2018	5	PT	Percentage	G	Global											15.8				31.7	33.8	43.4		36.9		36.9			[2014]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing // [2018]: Employment definition: Including subsistence workers	LFS - Continous Household Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y15T24	15 to 24 years old	M	Male	[2010, 2014, 2015, 2016, 2018]	2010	2018	5	PT	Percentage	G	Global											10.7				10.0	14.9	21.9		15.0		15.0			[2014]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing // [2018]: Employment definition: Including subsistence workers	LFS - Continous Household Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															21.3	24.9	34.0				34.0			[2014]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			Y15T24	15 to 24 years old	F	Female	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	PT	Percentage	G	Global					14.0	12.7	10.9	11.2	9.8	10.4	10.9	10.7	11.5	10.1	11.9	11.9	10.8	8.8	7.8		7.8			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			Y15T24	15 to 24 years old	M	Male	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	PT	Percentage	G	Global					10.5	11.2	9.8	11.9	6.8	9.4	8.2	9.7	10.2	9.7	8.8	9.3	6.9	8.4	6.9		6.9			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	PT	Percentage	G	Global					12.2	11.9	10.3	11.5	8.3	9.9	9.5	10.2	10.8	9.9	10.3	10.5	8.8	8.6	7.3		7.3			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			Y15T24	15 to 24 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													52.4								52.4			Repository: ILO-STATISTICS - Micro data processing	LFS - National Reference Survey on Employment and Informal Sector		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													39.5								39.5			Repository: ILO-STATISTICS - Micro data processing	LFS - National Reference Survey on Employment and Informal Sector		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			Y15T24	15 to 24 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													23.3								23.3			Repository: ILO-STATISTICS - Micro data processing	LFS - National Reference Survey on Employment and Informal Sector		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			Y16T24	16 to 24 years old	M	Male	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		21.7	19.5	14.1	16.9	16.6	13.2	13.7	13.1	14.7	15.2	15.4	16.2	15.0	15.4	15.7	15.1	14.8	17.1		17.1			[2001,2003]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2002,2004-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continuous Multi-Purpose Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			Y16T24	16 to 24 years old	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		46.4	41.3	41.1	39.5	40.9	31.5	27.7	29.7	29.1	27.9	27.7	27.1	27.4	26.4	24.5	25.6	25.1	23.9		23.9			[2001,2003]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2002,2004-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continuous Multi-Purpose Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			Y16T24	16 to 24 years old	_T	Both sexes	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		33.8	30.2	27.4	28.0	28.5	22.2	20.6	21.3	21.8	21.5	21.5	21.6	21.2	20.9	20.1	20.3	19.9	20.5		20.5			[2001,2003]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2002,2004-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continuous Multi-Purpose Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						8.6	8.7	8.9	9.5	10.9	11.1	10.7	9.9	9.5	9.3	8.8	8.6	8.1	8.3		8.3			[2005,2007]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2006,2008-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - National Occupation and Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						33.4	32.9	32.5	33.6	33.1	33.0	32.8	32.3	31.4	31.5	30.8	30.5	29.5	28.6		28.6			[2005,2007]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2006,2008-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - National Occupation and Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						21.5	21.3	21.1	21.9	22.1	22.2	21.8	21.1	20.5	20.3	19.8	19.6	18.7	18.4		18.4			[2005,2007]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2006,2008-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - National Occupation and Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y15T24	15 to 24 years old	F	Female	[2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12	PT	Percentage	G	Global							20.3		17.9	20.7	19.3	18.0	19.4	21.5	19.2	19.8	22.4	22.1	21.5		21.5			[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year ÂŚ Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y15T24	15 to 24 years old	M	Male	[2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12	PT	Percentage	G	Global							16.7		17.8	16.7	16.0	15.0	15.9	15.2	15.8	14.0	18.7	17.7	16.3		16.3			[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year ÂŚ Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12	PT	Percentage	G	Global							18.5		17.8	18.7	17.6	16.5	17.6	18.4	17.5	16.8	20.5	19.8	18.9		18.9			[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year ÂŚ Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y15T24	15 to 24 years old	M	Male	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											32.2	32.0	32.4	31.4	33.6	30.7					30.7			Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											28.2	29.2	29.3	28.6	30.9	27.8					27.8			Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y15T24	15 to 24 years old	F	Female	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											23.9	26.3	25.9	25.6	27.7	24.8					24.8			Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T24	15 to 24 years old	M	Male	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global												18.4	18.4	20.0	18.9	19.9	18.7	16.3	18.6		18.6			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T24	15 to 24 years old	F	Female	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global												18.1	17.1	16.9	16.4	18.3	18.0	17.1	13.6		13.6			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global												18.3	17.8	18.5	17.7	19.1	18.4	16.7	16.2		16.2			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2010, 2013, 2016, 2017]	2005	2017	6	PT	Percentage	G	Global						6.7	7.3				14.5			8.8			10.0	9.8			9.8			[2006,2010,2013]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2010, 2013, 2016, 2017]	2005	2017	6	PT	Percentage	G	Global						56.9	58.9				44.9			30.7			47.0	44.6			44.6			[2006,2010,2013]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2010, 2013, 2016, 2017]	2005	2017	6	PT	Percentage	G	Global						31.0	32.3				30.1			20.2			28.9	27.4			27.4			[2006,2010,2013]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised // [2016]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	8	PT	Percentage	G	Global										40.5		44.6	36.8	44.4	38.0	35.6	36.6	36.6			36.6			[2009,2011-2013]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2017]: Repository: ILO-STATISTICS - Micro data processing	[2009,2011-2013]: HIES - Households' Integrated Living Conditions Survey // [2014-2017]: LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y15T24	15 to 24 years old	M	Male	[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	8	PT	Percentage	G	Global										40.2		44.8	34.3	46.4	37.5	36.4	35.4	35.7			35.7			[2009,2011-2013]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2017]: Repository: ILO-STATISTICS - Micro data processing	[2009,2011-2013]: HIES - Households' Integrated Living Conditions Survey // [2014-2017]: LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y15T24	15 to 24 years old	F	Female	[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	8	PT	Percentage	G	Global										40.9		44.5	39.3	42.6	38.5	34.8	37.8	37.5			37.5			[2009,2011-2013]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2017]: Repository: ILO-STATISTICS - Micro data processing	[2009,2011-2013]: HIES - Households' Integrated Living Conditions Survey // [2014-2017]: LFS - Household Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	513	Europe and Northern America	2	1	World	Region								Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						13.2	12.5	12.0	12.1	14.4	14.7	14.3	14.3	14.1	13.5	12.9	12.6	11.9	11.8	11.9	11.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	513	Europe and Northern America	2	1	World	Region								Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						16.9	16.4	15.6	15.5	16.3	16.6	16.1	16.0	15.7	15.3	14.4	14.0	13.3	13.2	13.2	13.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	513	Europe and Northern America	2	1	World	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						15.0	14.4	13.8	13.8	15.4	15.6	15.2	15.1	14.9	14.4	13.6	13.3	12.6	12.5	12.6	12.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			Y15T24	15 to 24 years old	M	Male	[2012, 2013, 2014, 2016, 2018]	2012	2018	5	PT	Percentage	G	Global													27.0	27.2	27.8		27.9		29.3		29.3			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
