series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
IT_USE_ii99	Internet users per 100 inhabitants	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.143	0.186	0.227	0.31	0.433	0.507	0.73	0.81	1.57	1.8	2.0	2.2	2.8	3.5	7.0	10.33	11.112	13.0		13.0			[2017]: 18+ at least once a month	[2000-2006]: ITU // [2007-2008]: ComitĂŠ de RĂŠgulation des TĂŠlĂŠcommnications CRT // [2009-2010,2012-2014]: ITU estimate. // [2011]: Institut National de la Statistique (ex Direction Nationale de la Statistique et de l'Informatique) // [2015]: ITU Estimate. // [2016]: Institut National de la Statistique. // [2017]: AfroBarometer		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	13.114	17.878	28.92	31.64	34.62	41.24	40.41	46.9	50.08	58.86	63.0	68.02	68.2	68.914	73.17	75.96	78.075	81.012	81.658	81.658			[2005-2010,2013-2014]: Population age 16-74. // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2015]: Individuals who have used the internet 3 months prior to the survey - 2015 // [2016]: Individuals who have used the internet 3 months prior to the survey - 2016 // [2017]: Individuals who have used the internet 3 months prior to the survey - 2017	[2000-2004]: Malta Communications Authority. // [2005-2009,2011-2013]: Eurostat. // [2010]: Malta Communications Authority // [2014]: Eurostat // [2015-2018]: National Statistics Office		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2000	2009	10	PER_100_POP	Per 100 population	G	Global	7.791	10.309	15.353	20.333	27.784	32.653	34.991	37.33	39.668	42.004										42.004				[2000-2005]: ITU // [2006-2009]: ITU estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.192	0.261	0.363	0.424	0.481	0.67	0.98	1.434	1.87	2.28	4.0	4.5	5.0	6.2	10.7	15.199	18.0	20.801		20.801				[2000-2006]: ITU // [2007-2010,2012-2015,2017]: ITU estimate. // [2011]: ITU estimate.  // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	6.154	15.039	18.051	21.555	21.459	21.304	28.244	32.91	51.95	53.0	55.0	77.0	88.0	90.0	90.503	93.478	98.0	95.878	98.645	98.645			[2011]: Estimated based on TRA 2011 Residential consumer survey // [2012]: Population age 15+. Estimated based on  2011 Residential consumer survey result and TRA analysis of the growth // [2013-2015]: Population age 15+. // [2016]: Estimated based on TRA 2016 Residential consumer survey // [2017]: Estimated based on TRA 2017 Residential consumer survey	[2000-2006]: ITU // [2007-2015,2018]: Telecommunications Regulatory Authority (TRA) // [2016-2017]: Information and E-Government Authority		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	7.282	8.781	10.253	12.187	13.689	15.172	16.7	20.22	21.81	22.51	28.33	34.95	35.42	40.117	44.803	50.139	52.191	55.403	58.596	58.596			[2002,2006,2008]: Population age 12+. // [2010,2013-2015]: Population age 5+. // [2012]: Individuals aged 5 years and above	[2000-2002]: Mauritius Telecom. // [2003-2005,2011]: ITU estimate. // [2006,2008]: Central Statistics Office // [2007,2009]: Information Communication Technologies Authority // [2010]: Central Statistics Office. // [2012-2018]: Statistics Mauritius		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	5.081	7.038	11.9	12.9	14.1	17.21	19.52	20.81	21.71	26.34	31.05	37.176	39.75	43.46	44.39	57.431	59.54	63.852	65.773	65.773			"[2002,2004,2011-2014]: Population age 6+. // [2003]: [""Estimated based on 2002 and 2004 surveys' results. Population age 6+.""] // [2005-2010]: Estimate to December based on ENDUTIH survey. Refers to total population. // [2015]: Population age 6+. Break in comparability: as of 2015 the respondent of ICT use questions is a self-respondent randomly selected and the survey is a stand-alone ICT survey. Before the ICTsurvey was a module attached to a main survey and respondent was an informed person of the household who responded about self and the other members of the household. // [2016]: Figures for the population aged 6 and over. Data referring to the month of May 2016. // [2017]: Figures for the population aged 6 and over. Data referring to the month of May 2017."	[2000]: COFETEL. // [2001]: INEGI. // [2002-2006]: ITU estimate. // [2007]: ComisiĂłn Federal de Telecomunicaciones // [2008-2010]: ComisiĂłn Federal de Telecomunicaciones de MĂŠxico // [2011]: INEGI // [2012-2018]: Instituto Nacional de EstadĂ­stica y GeografĂ­a (INEGI)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	42.185	46.646	48.047	49.491	52.49	55.465	61.476	64.378	67.25	70.1	75.0	80.3	87.0	90.7	92.4	93.363	95.208	97.053		97.053				[2000-2006]: ITU // [2007,2011-2015,2017]: ITU estimate. // [2008-2010]: Direction des Communications Electroniques // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2000, 2001, 2002, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PER_100_POP	Per 100 population	G	Global	1.256	1.653	2.04					9.0	9.8	10.0	10.2	12.5	16.4	17.7	19.942	22.5	22.266	23.714	47.161	47.161			[2010]: Refers to total population. // [2012]: from Household Socio-Economic survey-2012 // [2013-2014]: All population	[2000-2002,2018]: ITU // [2007,2017]: ITU estimate. // [2008-2009]: ITU estimate based on survey results 2010 and previous data from Communications Regulatory Commission of Mongolia // [2010-2016]: National Statistical Office of Mongolia		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	1.283	1.488	3.787	7.408	10.629	14.63	19.621	20.45	23.39	27.5	32.3	38.0	43.37	60.0	67.0	69.0	71.0	76.125		76.125			[2008]: Based on RCC data. // [2016]: According to the Analytical Survey report âCitizensâ perception, uptake and support for the e-Transformation of Governance in the Republic of  Moldovaâ â 2016, the share of Internet users who accessed the Internet over the past 12 months at least once a d	[2000-2004]: ITU // [2005-2008,2011]: National Regulatory Agency for Electronic Communications and Information Technology // [2009-2010,2012,2017]: ITU estimate. // [2013]: Government of Moldova E-Government Center. // [2014-2015]: Ministry of Information Technologies and Communication // [2016]: National Bureau of Statistics of the Republic of Moldova		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	PER_100_POP	Per 100 population	G	Global					25.35	27.1	28.9	30.8	32.9	35.1	37.5	35.612	56.839	60.31	61.0	68.12	69.882	71.272	71.517	71.517			[2011-2013,2015]: Population age 16-74.	[2004]: Agency for Telecommunications and Postal Services. // [2005-2010,2014]: ITU estimate. // [2011]: Statistical Office of Montenegro - MONSTAT // [2012,2015-2018]: Statistical Office of Montenegro // [2013]: Eurostat.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.071	0.13	0.14	0.164	0.199	0.242	1.0	1.8	2.5	3.1	3.7	4.5	5.0	6.63	13.9	14.4	18.02	15.0		15.0			[2013]: Labour Force Survey 2013 // [2017]: 18+	[2000-2012,2014-2015]: ITU estimate. // [2013]: Bangladesh Bureau of Statistics // [2016]: ITU Estimate2. // [2017]: IRI		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			[2006, 2007, 2008, 2009, 2010, 2011]	2006	2011	6	PER_100_POP	Per 100 population	G	Global							25.911	20.426	20.32	20.26	35.0	54.551								54.551				[2006]: ITU // [2007-2009]: ITU estimate. // [2010]: Ministry of Communications & Works // [2011]: Statistics Department		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.694	1.371	2.373	3.353	11.608	15.084	19.771	21.5	33.1	41.3	52.0	46.107	55.416	56.0	56.8	57.08	58.271	61.762	64.804	64.804			[2004-2008]: Population age 12-65 using Internet at least once during the last month. // [2009]: Population age 12-65. // [2010]: Estimate for population age 6-74 in electrified areas (98% of households are in electrified areas (with 86,4% in rural areas)). // [2011]: Population age 12-65. Living in electrified areas. // [2012]: Population aged 6 to 74 using Internet in the last 12 months. // [2013]: Population aged 5 to 75 using Internet in the last 12 months. // [2014]: Population aged 5 to 75 using Internet in the last 3 months. // [2015]: Population age 5+ using Internet in the last 3 months.	[2000-2006]: Agence nationale de rĂŠglementation des tĂŠlĂŠcommunications. // [2007-2011,2015-2017]: Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications // [2012-2014]: AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS // [2018]: Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications (ANRT)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.11	0.16	0.26	0.42	0.679	0.854	0.843	0.91	1.56	2.68	4.17	4.3	6.0	7.294	9.236	16.934	17.521	10.0		10.0			[2017]: 15-65	[2000-2002]: TelecomunicaĂ§oes de MoĂ§ambique (TDM). // [2003-2004,2006]: Instituto Nacional das ComunicaĂ§Ăľes de MoĂ§ambique (INCM). // [2005,2011-2014]: ITU estimate. // [2007-2009]: INCM // [2010]: Instituto Nacional das ComunicaĂ§Ĺes de MoĂ§ambique // [2015-2016]: ITU Estimate. // [2017]: RIA		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	1.3	1.631	1.96	4.575	4.899	5.253	5.632	6.021	6.21	15.3	25.0	32.0	37.5	41.9	54.623	59.102	64.346	64.745		64.745			[2013]: All population. // [2014]: All population	[2000-2006]: ITU // [2007,2009-2012,2015]: ITU estimate. // [2008]: Ministry of Transport and Communications // [2013-2014,2016]: National Statistical Service // [2017]: ARMSTAT		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	3.52	5.894	6.873	7.256	6.759	6.684	8.3	16.68	20.0	26.8	35.828	48.0	60.0	66.45	70.22	73.53	76.845	80.186		80.186			[2000-2002]: Based on the number of Internet subscriptions, a multiplier of 3.54 was used to estimate the proportion of Internet users.  // [2007]: Excl. mobile Internet users.  // [2010]: Population age 5+. Census. // [2013]: Population age 5+. Excluding population living in workersâ camps.	[2000-2006]: ITU // [2007]: Telecommunications Regulatory Authority // [2008,2010]: Telecommunication Regulatory Authority // [2009,2011-2012,2014,2017]: ITU estimate. // [2013]: ITA. // [2015]: ITU Estimate. // [2016]: Information Technology Authority 		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	513	Europe and Northern America	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	23.94	28.49	36.32	41.18	45.08	48.63	51.28	56.93	59.31	60.82	64.88	66.02	70.9	71.91	73.97	74.87	79.52	81.49	84.37	84.37				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	514	Developed Regions	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	25.02	29.99	37.66	42.1	46.97	50.72	53.29	58.96	61.25	62.92	66.53	67.68	71.97	73.82	75.75	76.76	81.07	81.93	84.61	84.61				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	515	Developing Regions	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	1.94	2.73	4.16	5.22	6.42	7.46	8.99	11.57	14.15	16.79	20.26	23.08	25.95	28.61	32.05	34.11	36.93	42.98	44.68	44.68				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	1.645	2.417	2.634	3.36	3.805	4.01	4.399	4.836	5.329	6.5	11.6	12.0	12.941	13.9	14.84	25.688	31.033	51.0		51.0			[2017]: 18+ at least once a month	[2000-2001]: Telecom Namibia. // [2002-2004,2006-2008]: Namibian Communications Commission (NCC). // [2005,2009,2011-2014]: ITU estimate. // [2010]: Central Bureau of Statistics // [2015-2016]: ITU Estimate. // [2017]: AfroBarometer		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	3.974	11.936	27.836	39.69	49.8	52.5	55.3	58.2	61.4	64.7	65.1	66.5	71.2	71.8	75.16	76.11	79.549	81.761		81.761				[2000]: Cable and Wireless (Barbados) Limited. // [2001-2002,2005-2015,2017]: ITU estimate. // [2003]: Ministry of Energy and Public Utilities. // [2004]: National Council for Science and Technology (NCST). // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			[2001, 2011, 2017]	2001	2017	3	PER_100_POP	Per 100 population	G	Global		2.987										54.0						57.0		57.0			[2011]: Population age 15+.	[2001]: ITU // [2011]: Nauru Bureau of Statistics  Government Ministry of Finance // [2017]: ITU estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.205	0.24	0.313	0.383	0.45	0.827	1.141	1.41	1.73	1.97	7.93	9.0	11.149	13.3	15.44	17.582	19.689	34.0		34.0			[2001]: December 2001. // [2010-2011]: December. // [2017]: NULL	[2000-2002]: Nepal Telecom. // [2003-2006]: Nepal Telecommunications Authority (NTA). // [2007-2011]: Nepal Telecommunications Authority // [2012-2015]: ITU estimate. // [2016]: ITU Estimate. // [2017]: LirneAsia		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	43.984	49.373	61.29	64.35	68.52	81.0	83.7	85.82	87.42	89.63	90.72	91.42	92.86	93.956	91.667	91.724	90.411	93.197	94.712	94.712			[2002-2004]: Population age 16-74 using Internet in the last 3 months. // [2005-2010]: Population age 16-74 using Internet in the last 12 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2013]: Population age 16-74. // [2014]: Break in series. Population age 12+. // [2015]: Population age 12+.	[2000]: KPN, Libertel. // [2001]: Independent Post and Telecommunications Authority (OPTA). // [2002-2013]: Eurostat. // [2014-2015]: Statistics Netherlands. // [2016-2017]: Statistics Netherlands // [2018]: Eurostat		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	53	Australia and New Zealand	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	46.86	52.78	53.78	54.12	54.29	62.95	66.51	69.5	71.73	75.15	76.73	79.77	79.43	83.34	84.24	85.15	86.85	87.23	86.92	86.92				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			[2016, 2017]	2016	2017	2	PER_100_POP	Per 100 population	G	Global																	61.856	68.127		68.127				[2016]: ITU Estimate. // [2017]: CBS CuraĂ§ao		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	15.443	17.1	18.8	20.8	23.0	25.4	28.0	30.9	52.0	58.0	62.0	69.0	74.0	78.9	83.78	88.661	93.542	97.17		97.17				[2000]: Servicio di Telecomunicacion di Aruba (SETAR). // [2001-2015,2017]: ITU estimate. // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2000	2017	17	PER_100_POP	Per 100 population	G	Global	13.94	18.237	22.39	26.408	30.298	32.359	33.516	35.05	34.51	33.99	42.0	50.0	58.0	66.0	70.0	74.002		82.006		82.006				[2000-2006]: Office des Postes et des TĂŠlĂŠcommunications (OPT). // [2007-2009]: Office des Postes et TĂŠlĂŠcommunications de Nouvelle-CalĂŠdonie // [2010-2011]: ITU estimate.  // [2012-2015,2017]: ITU estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	1.8	2.22	3.26	3.73	4.2	4.66	5.07	5.43	5.38	6.41	6.95	8.66	10.72	12.43	14.2	16.06	17.87	19.88	nan	nan				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	2.108	2.831	3.51	3.903	4.747	5.082	5.851	6.8	7.269	7.5	8.0	9.2	10.598	11.3	18.8	22.351	24.0	25.72		25.72				[2000,2008]: Vanuatu National Statistics Office. // [2001-2006]: ITU // [2007,2012-2015,2017]: ITU estimate. // [2009,2011]: ITU estimate.  // [2010]: Office of the Vanuatu Telecom Regulator // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	47.38	53.241	59.081	60.963	61.848	62.72	69.0	69.76	72.03	79.7	80.46	81.23	81.644	82.78	85.5	88.223	88.47	90.811		90.811			"[2006,2009]: Population age 15+. // [2007-2008]: [""Estimate based on survey's results. Population age 15+.""] // [2012]: Recent users are those who used the Internet in the last 12 months. Individuals age 15+."	[2000-2005,2007-2008,2013-2015,2017]: ITU estimate. // [2006,2009]: Statistics New Zealand. // [2010-2011]: ITU estimates. // [2012]: Statistics New Zealand // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.98	1.449	1.715	1.88	2.321	2.566	2.806	3.9	5.3	7.3	10.0	10.6	13.5	15.5	17.6	19.704	24.572	27.863		27.863				[2000-2005]: ITU // [2006]: Instituto Nacional de InformaciĂłn de Desarrollo // [2007-2010,2012-2015,2017]: ITU estimate. // [2011]: Instituto Nicaraguense de Telecomunicaciones y Correos // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	29.432	31.288	46.33	49.97	53.86	55.82	59.72	64.44	66.0	70.0	75.0	81.61	80.72	82.17	85.0	85.053	86.516	87.68	88.655	88.655			[2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2013]: Population age 16-74. // [2014-2015]: Population age 16-74. Last three months.  // [2016]: In accordance with the explanation of indicator HH7, individuals using the Internet (or Internet users) are understood to be individuals who have used the internet from any location in the last three months.	[2000-2001]: Institut belge des services postaux et des tĂŠlĂŠcommunications (IBPT). // [2002-2004]: Institut belge des services postaux et des tĂŠlĂŠcommunications  // [2005-2007]: ITU estimate. // [2008-2010]: Belgian Institute for Postal Services and Telecommunications  // [2011-2013,2015]: Eurostat. // [2014]: Eurostat // [2016-2018]: Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.036	0.105	0.127	0.156	0.19	0.221	0.294	0.39	0.7	0.76	0.83	0.9	1.05	1.15	1.249	2.476	4.323	10.224	5.25	5.25				[2000-2002,2018]: ITU // [2003-2007,2010,2012-2013,2015-2016]: ITU estimate. // [2008,2014]: Institut National de la Statistique (INS). // [2009,2011]: Institut National de la Statistique // [2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.064	0.09	0.32	0.559	1.286	3.549	5.545	6.77	8.0	9.3	11.5	13.8	16.1	19.1	21.0	36.0	25.67	42.0		42.0			[2015,2017]: 18+	[2000-2001]: Nigerian Telecommunications Plc (NITEL). // [2002-2004,2006]: Nigerian Communications Commission (NCC). // [2005]: NCC estimate. // [2007-2014,2016]: ITU estimate. // [2015,2017]: Pew		_X: Data nature not available
