goalCode	goalLabelEN	goalDescEN	targetCode	targetDescEN	indicatorCode	indicatorRef	seriesCode	seriesDescEN	seriesRelease	seriesTags
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.11	Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020	C171101	17.11.1	TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.11	Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020	C171101	17.11.1	TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.12	Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access	C171201	17.12.1	TM_TAX_DMFN	Average tariff applied by developed countries, most-favored nation status, by type of product (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.12	Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access	C171201	17.12.1	TM_TAX_DPRF	Average tariff applied by developed countries, preferential status, by type of product (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_PRVRIMON	Proportion of results indicators which will be monitored using government sources and monitoring systems - data by provider (%)	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_RECRIMON	Proportion of results indicators which will be monitored using government sources and monitoring systems - data by recipient (%)	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_PRVNDI	Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation', 'results-based management']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_RECNDI	Proportion of new development interventions drawn from country-led result frameworks - data by recipient (%)	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation', 'results-based management']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_PRVRICTRY	Proportion of results indicators drawn from country-led results frameworks - data by provider (%)	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation', 'results-based management']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_RECRICTRY	Proportion of results indicators drawn from country-led results frameworks - data by recipient (%)	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation', 'results-based management']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.15	Respect each country’s policy space and leadership to establish and implement policies for poverty eradication and sustainable development	C171501	17.15.1	SG_PLN_REPOLRES	Extent of use of country-owned results frameworks and planning tools by providers of development cooperation - data by recipient (%) 	2019.Q4.G.01	['means of implementation', 'programme ownership', 'programme evaluation', 'results-based management']
