series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				202.32453	192.32453	212.32453	224.46431	214.46431	234.46431	250.00473	240.00473	260.00473	302.11245	292.11245	312.11245				302.11245					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				718.33698	698.33698	738.33698	807.06777	787.06777	827.06777	942.8583	922.8583	962.8583	1121.71435	1101.71435	1141.71435				1121.71435					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				32.11203	22.11203	42.11203	26.51013	16.51013	36.51013	20.47399	10.47399	30.47399	11.27953	1.27953	21.27953				11.27953					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				25.99572	15.99572	35.99572	19.53882	9.53882	29.53882	15.15038	5.15038	25.15038	13.10774	3.10774	23.10774				13.10774					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				72.8934	42.8934	102.8934	56.66298	36.66298	76.66298	44.69269	24.69269	64.69269	30.42253	20.42253	40.42253				30.42253					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				3.18426	3.18426	3.18426	2.59897	2.59897	2.59897	2.07574	2.07574	2.07574	1.93501	1.93501	1.93501				1.93501					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				3.37765	3.37765	3.37765	2.56602	2.56602	2.56602	1.55566	1.55566	1.55566	1.67322	1.67322	1.67322				1.67322					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				10.08057	10.08057	10.08057	7.94172	7.94172	7.94172	5.44878	5.44878	5.44878	5.55009	5.55009	5.55009				5.55009					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				2640.6481	2470.6481	2810.6481	2721.08638	2521.08638	2921.08638	2819.51308	2609.51308	3029.51308	2882.76629	2672.76629	3092.76629				2882.76629					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: CA: Country adjusted data // [2018]: G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				3015.51536	2865.51536	3165.51536	3143.38945	2983.38945	3303.38945	3342.66416	3182.66416	3502.66416	3274.13199	3094.13199	3454.13199				3274.13199					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: CA: Country adjusted data // [2018]: G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				8659.28723	8399.28723	8919.28723	8902.05361	8632.05361	9172.05361	9148.05833	8858.05833	9438.05833	9398.74288	9088.74288	9708.74288				9398.74288					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: CA: Country adjusted data // [2018]: G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				948.03084	648.03084	1248.03084	699.06123	379.06123	1019.06123	711.66678	391.66678	1031.66678	724.22695	394.22695	1054.22695				724.22695					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				582.74768	392.74768	772.74768	564.02087	374.02087	754.02087	574.81062	384.81062	764.81062	585.50527	385.50527	785.50527				585.50527					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				2363.37192	1813.37192	2913.37192	2064.67355	1544.67355	2584.67355	2092.86633	1562.86633	2622.86633	2121.24007	1581.24007	2661.24007				2121.24007					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				2.94938	2.94938	2.94938	2.94751	2.94751	2.94751	2.39804	2.39804	2.39804	2.0139	2.0139	2.0139				2.0139					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				6.52364	6.52364	6.52364	5.97454	5.97454	5.97454	4.5205	4.5205	4.5205	3.46027	3.46027	3.46027				3.46027					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				1.93816	1.93816	1.93816	1.73143	1.73143	1.73143	1.16833	1.16833	1.16833	0.78672	0.78672	0.78672				0.78672					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				140.10287	100.10287	180.10287	197.34654	147.34654	247.34654	261.20623	191.20623	331.20623	301.99608	231.99608	371.99608				301.99608					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				575.52866	445.52866	705.52866	778.67934	608.67934	948.67934	946.55195	756.55195	1136.55195	988.3488	808.3488	1168.3488				988.3488					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				181.23281	131.23281	231.23281	240.41675	180.41675	300.41675	281.96868	211.96868	351.96868	268.85891	208.85891	328.85891				268.85891					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				17.63571	7.63571	27.63571	21.15619	11.15619	31.15619	22.99425	12.99425	32.99425	26.36748	16.36748	36.36748				26.36748					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				65.47977	55.47977	75.47977	74.45882	64.45882	84.45882	79.03377	69.03377	89.03377	84.41379	64.41379	104.41379				84.41379					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				24.30824	14.30824	34.30824	29.96345	19.96345	39.96345	32.96239	22.96239	42.96239	35.16843	25.16843	45.16843				35.16843					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				2774.485	1864.485	3684.485	3056.70845	2146.70845	3966.70845	3711.99399	2771.99399	4651.99399	4409.88768	3409.88768	5409.88768				4409.88768					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				3733.04399	2653.04399	4813.04399	4199.81445	3149.81445	5249.81445	5078.44723	4058.44723	6098.44723	5916.61507	4866.61507	6966.61507				5916.61507					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				9728.06306	7598.06306	11858.06306	10553.79449	8473.79449	12633.79449	12511.13831	10461.13831	14561.13831	14567.88192	12457.88192	16677.88192				14567.88192					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				29.41649	19.41649	39.41649	52.46795	32.46795	72.46795	58.35361	38.35361	78.35361	62.3577	42.3577	82.3577				62.3577					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				38.61224	18.61224	58.61224	52.23204	32.23204	72.23204	61.57721	41.57721	81.57721	60.55965	40.55965	80.55965				60.55965					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				103.11434	73.11434	133.11434	157.344	127.344	187.344	182.35685	152.35685	212.35685	185.94816	155.94816	215.94816				185.94816					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				27.3491	17.3491	37.3491	32.67823	12.67823	52.67823	44.62295	24.62295	64.62295	53.03573	33.03573	73.03573				53.03573					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				66.63989	36.63989	96.63989	88.23387	58.23387	118.23387	116.77194	86.77194	146.77194	161.64834	121.64834	201.64834				161.64834					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				30.17927	10.17927	50.17927	39.683	19.683	59.683	48.28975	28.28975	68.28975	77.67535	57.67535	97.67535				77.67535					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				4.78459	4.78459	4.78459	4.03648	4.03648	4.03648	3.96377	3.96377	3.96377	4.53691	4.53691	4.53691				4.53691					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				4.98093	4.98093	4.98093	6.35602	6.35602	6.35602	7.08029	7.08029	7.08029	6.5914	6.5914	6.5914				6.5914					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				13.44446	13.44446	13.44446	13.62118	13.62118	13.62118	14.39855	4.39855	24.39855	14.10437	14.10437	14.10437				14.10437					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	9634.50295	8234.50295	11034.50295	9465.15413	8125.15413	10805.15413	13228.54624	11828.54624	14628.54624	15380.79523	13950.79523	16810.79523	14634.39447	13154.39447	16114.39447	16035.81857	14525.81857	17545.81857	16035.81857					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	22467.96062	22467.94772	22467.97352	19019.29602	19019.28802	19019.30402	29546.65244	29546.64304	29546.66184	34071.7551	34071.746	34071.7642	30634.48671	30634.47701	30634.49641	32644.6042	32644.5954	32644.613	32644.6042					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
