series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SN_ITK_DEFC	Prevalence of undernourishment (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		4.6	3.5	2.8	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		36.7	38.2	37.7	36.6	35.9	35.3	34.5	33.0	32.4	32.2	33.0	33.3	35.6	37.1	38.8	38.8	38.4	37.5		37.5			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	432	Landlocked developing countries (LLDCs)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	32.3	31.3	30.6	29.1	28.7	26.0	25.3	24.6	23.4	22.4	21.7	21.1	20.9	21.3	19.1	19.7	19.6	19.5	20.1	20.3	20.3			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		21.3	20.6	19.1	17.3	16.0	15.2	15.0	14.5	14.2	13.8	13.3	13.1	11.4	10.3	9.4	9.5	9.2	8.5		8.5			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		33.9	35.3	36.6	35.2	33.5	31.1	30.6	30.5	30.6	30.0	30.1	30.7	33.2	36.7	40.2	41.4	41.2	41.7		41.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		23.8	24.0	24.7	24.2	22.5	20.6	18.7	18.1	17.6	17.3	17.1	17.0	17.3	16.9	17.4	17.0	18.6	18.8		18.8			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.6	2.9	3.0	3.2	3.3	3.5	3.7	3.7	3.6	3.2	3.0	2.9	3.5	3.7	4.0	3.4	3.2	3.0		3.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		16.4	15.4	15.2	14.6	13.5	12.0	10.6	9.5	9.0	8.7	8.5	8.0	6.9	6.1	5.4	5.3	5.2	5.1		5.1			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		8.4	8.0	8.4	8.7	9.6	8.9	8.2	7.4	7.3	7.4	7.2	7.1	7.1	7.9	9.6	10.8	11.7	11.9		11.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		5.8	5.6	5.4	5.3	5.1	5.0	5.3	5.0	4.9	4.7	5.3	5.7	5.8	5.4	5.8	5.4	5.5	5.3		5.3			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		3.3	3.7	4.3	4.6	4.5	4.1	4.1	4.5	4.8	4.8	4.6	4.3	4.1	4.6	5.6	6.4	6.7	7.1		7.1			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	13.5	13.2	12.8	13.2	12.1	12.8	12.8	12.6	12.9	12.0	11.3	11.7	11.6	12.0	11.1	11.7	12.1	12.0	12.1	12.1	12.1			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		31.2	30.7	30.9	30.8	29.7	27.5	25.3	22.4	20.8	19.5	18.9	18.0	17.0	20.8	19.5	21.2	18.8	21.3		21.3			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	5	South America	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.2	10.6	11.0	9.0	8.4	7.6	6.9	6.3	5.3	5.6	5.1	4.6	4.5	4.1	3.8	4.4	4.9	5.2	5.8	5.6	5.6			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		16.0	15.2	15.0	14.5	14.3	13.9	14.0	13.7	13.9	13.8	13.9	13.8	14.2	14.5	14.9	14.1	13.5	13.0		13.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		6.4	6.0	5.6	5.6	5.5	5.7	5.6	5.7	5.7	5.6	5.3	4.9	4.4	4.1	3.8	3.8	4.0	4.3		4.3			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		36.6	35.3	34.2	34.2	33.4	32.5	30.0	28.8	25.9	24.2	22.0	21.1	22.9	26.7	31.0	32.9	32.9	32.6		32.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		26.2	24.5	21.1	16.0	12.3	9.4	7.0	5.7	4.7	4.4	4.1	3.6	3.3	2.9	2.7	2.8	2.7	2.6		2.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		12.4	11.4	11.1	10.2	9.7	9.7	9.8	9.8	9.5	9.2	8.5	7.3	6.8	6.9	7.7	8.1	8.2	7.8		7.8			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	513	Europe and Northern America	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		<2.5	[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	514	Developed Regions	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		<2.5	[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	515	Developing Regions	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.0	16.2	16.7	16.1	16.0	15.3	14.3	13.1	12.5	12.2	11.5	10.9	10.9	10.7	10.3	10.5	10.5	10.3	10.5	10.5	10.5			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		13.1	13.5	14.2	14.6	15.7	17.1	20.0	23.9	27.5	28.3	26.5	24.0	21.6	18.1	14.8	12.8	13.3	14.7		14.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	518	Eastern Asia (excluding Japan)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	10.9	10.5	10.8	9.6	8.9	8.1	7.7	6.7	5.4	4.8	3.9	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		<2.5	[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		6.5	6.3	6.7	6.2	6.2	5.3	5.4	4.9	4.9	4.8	4.8	4.5	4.5	4.4	4.5	4.6	4.5	4.3		4.3			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		23.6	21.9	19.9	17.7	16.9	16.0	15.0	13.1	11.5	9.9	8.4	7.1	6.6	6.5	6.4	6.0	6.0	6.1		6.1			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	53	Australia and New Zealand	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		<2.5	[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		8.5	8.8	9.2	9.6	9.6	9.6	9.5	9.2	9.0	8.5	8.2	8.1	7.8	7.9	8.2	8.7	8.6	8.2		8.2			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		7.5	7.3	6.9	6.6	6.4	5.8	5.4	5.1	5.2	5.3	5.7	6.0	6.5	7.1	8.4	9.2	9.7	9.8		9.8			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		27.6	25.3	25.0	24.1	23.3	22.3	21.7	21.2	20.9	20.2	19.2	17.9	18.3	18.8	19.0	18.1	17.1	17.2		17.2			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		9.1	9.1	8.8	8.2	7.4	7.0	6.9	7.2	7.3	7.4	7.5	7.6	8.6	9.8	11.1	12.0	11.9	12.6		12.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		21.2	21.9	21.1	19.2	17.7	16.5	15.9	16.0	16.4	16.9	17.4	17.7	16.2	14.6	12.8	12.1	12.0	12.3		12.3			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		24.6	20.6	21.1	21.4	21.7	18.6	16.3	14.2	13.0	11.9	10.3	9.2	8.7	8.4	8.3	7.8	7.3	6.9		6.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		10.6	9.4	8.9	9.2	9.6	9.8	9.5	9.8	9.4	8.5	7.9	7.9	7.8	7.7	8.0	8.5	8.7	8.8		8.8			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		21.6	23.0	23.2	21.8	18.9	15.8	13.8	11.7	9.6	8.2	6.9	5.9	5.6	5.8	6.6	6.9	7.0	6.7		6.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		18.8	18.5	17.3	16.3	15.0	14.1	13.2	12.7	12.8	13.1	13.3	13.4	14.6	15.3	16.2	15.2	14.9	14.5		14.5			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	61	Polynesia	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	4.3	3.9	3.8	3.8	3.4	3.4	3.6	3.7	3.4	3.5	3.2	3.3	2.7	2.8	2.9	3.2	3.2	3.2	2.9	2.9	2.9			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	62	Central and Southern Asia	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.5	18.2	20.1	19.8	20.7	20.3	18.2	15.9	15.4	15.7	15.1	15.1	15.8	15.3	13.8	14.0	13.5	12.7	13.4	13.0	13.0			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		41.6	36.6	33.2	32.6	32.3	32.0	31.8	32.5	32.6	32.6	31.2	31.1	31.0	30.8	30.3	30.2	30.7	30.9		30.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
