series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	2.87	3.08	3.34	2.92	2.91	2.83	3.56	3.56	3.56	3.56	3.56	3.56	3.56	3.56	3.56	3.56	3.56	3.56	3.56				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.44	9.24	8.08	5.42	4.51	6.14	11.16	5.39	11.41	12.51	11.34	11.34	11.34	11.34	11.34	11.34	11.34	11.34	11.34				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	51.15	51.47	50.19	50.89	50.61	48.37	50.16	47.38	43.09	45.39	42.61	41.66	43.05	42.11	43.5	45.13	44.12	44.12	44.12				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63	2.63				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	51.18	47.56	44.55	45.17	41.56	36.3	47.78	51.01	50.53	17.12	19.16	8.53	5.37	5.7	17.57	37.99	37.99	37.97	37.97				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	12.56	18.67	18.15	21.46	21.82	23.81	25.71	23.55	28.25	28.25	28.25	25.39	25.54	24.56	25.26	22.17	22.17	22.17	22.17				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	3.0	2.64	2.67	2.66	3.4	3.32	2.68	2.98	3.17	3.26	2.67	4.81	4.26	4.64	4.97	4.99	5.24	5.24	5.24				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	42.61	43.16	42.65	43.53	39.54	39.84	39.73	38.54	37.59	35.68	36.89	38.65	40.15	39.5	40.39	39.69	41.61	41.61	41.61				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.36	24.75	30.48	31.06	30.92	32.03	31.88	32.51	33.25	31.55	30.55	32.07	34.01	33.29	34.0	34.05	34.08	33.56	33.56				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	2.53	2.88	5.14	5.9	1.63	5.24	5.76	4.21	5.31	4.15	2.05	6.15	4.87	4.97	6.57	7.66	5.37	5.37	5.37				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	6.87	6.8	7.21	7.28	6.9	6.89	7.73	7.82	9.84	8.68	8.91	8.96	12.28	14.47	18.76	16.33	19.46	19.51	19.51				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.26	16.26	16.26	16.26	16.26	16.26	16.26	16.26	16.26	16.26	16.26	13.99	18.85	15.88	16.06	14.86	14.86	14.86	14.86				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	5	South America	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	30.15	29.72	29.57	29.46	30.09	28.2	28.48	29.62	30.82	29.79	31.23	30.65	29.11	29.47	29.05	29.17	29.05	29.18	29.18				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	21.08	21.08	21.08	20.55	20.55	17.53	20.17	17.53	17.53	9.14	9.14	9.76	9.76	9.76	9.76	9.76	9.76	9.76	9.76				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	19.83	21.29	21.64	23.75	23.24	22.43	22.05	26.75	29.07	21.97	28.07	28.05	27.49	27.82	27.75	27.75	27.75	27.75	27.75				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.53	9.96	7.75	7.55	4.08	3.91	3.9	3.91	3.91	4.51	4.51	4.51	4.51	4.51	4.51	4.51	4.62	4.62	4.62				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.34	6.08	7.82	6.74	6.76	15.84	13.1	16.75	14.23	26.98	19.39	42.68	48.27	27.59	20.62	21.26	22.43	20.64	20.64				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	513	Europe and Northern America	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	47.66	46.65	46.97	47.05	46.37	46.11	46.4	46.83	47.37	43.48	47.05	47.15	47.76	47.89	48.83	48.82	48.79	47.96	47.96				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	514	Developed Regions	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	48.5	47.42	47.97	48.14	47.66	47.44	47.74	48.12	48.45	45.09	48.44	47.99	48.64	48.67	49.53	49.61	49.76	48.91	48.91				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	515	Developing Regions	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.57	40.59	41.79	41.64	41.02	40.77	40.72	40.7	40.06	40.23	40.08	40.62	40.56	40.3	40.49	40.88	40.97	40.78	40.78				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	7.37	6.7	6.7	6.7	6.7	6.7	6.7	6.7	7.87	7.08	7.45	7.45	7.88	7.29	7.35	7.35	7.35	7.35	7.35				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	518	Eastern Asia (excluding Japan)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	47.11	46.42	47.65	47.36	47.23	46.54	46.71	46.66	44.6	44.49	44.07	44.84	44.32	44.3	44.18	44.07	44.03	43.74	43.74				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11	38.11				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	12.1	12.12	11.86	11.86	9.19	9.19	9.13	9.19	1.9	2.14	8.47	8.38	8.38	8.38	8.38	8.38	8.38	8.38	8.38				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.92	38.59	40.4	40.58	43.33	45.34	42.68	42.68	43.84	45.16	49.83	50.31	50.4	49.45	50.33	50.44	49.61	48.53	48.53				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	53	Australia and New Zealand	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.9	23.85	23.08	22.91	23.51	23.11	23.69	24.93	24.87	26.43	26.36	23.19	23.5	28.97	28.67	27.27	27.27	26.22	26.22				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	54	Melanesia	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.21	8.21	8.9	8.88	8.74	9.54	9.18	9.01	9.13	9.93	10.11	10.15	10.36	9.99	9.86	10.08	9.94	9.88	9.88				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.83	7.97	8.62	8.61	8.5	9.27	8.92	8.77	8.9	9.67	9.86	9.91	10.13	9.76	9.64	9.87	9.73	9.67	9.67				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	12.45	12.93	15.01	17.98	18.12	16.86	16.54	16.62	17.77	16.5	17.61	18.06	17.25	19.39	20.25	19.07	18.53	18.53	18.53				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	43.92	44.16	44.0	43.17	42.72	43.7	45.15	42.25	43.38	42.65	35.04	37.59	48.05	50.77	49.78	49.41	49.95	49.61	49.61				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.53	44.92	24.77	20.2	20.2	20.2	20.2	20.2	20.2	18.04	18.04	18.04	18.04	18.04	18.04	18.04	16.86	16.86	16.86				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44	33.44				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	49.98	48.75	51.43	51.06	48.14	50.26	54.69	54.68	58.43	63.37	58.13	58.67	59.02	64.51	56.49	51.99	51.31	42.68	42.68				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	25.23	25.23	25.23	25.23	22.96	22.96	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	6.73	10.52	8.32	8.17	8.17	8.32	8.32	8.32	8.32	6.52	6.52	6.68	6.7	6.39	6.39	6.37	6.36	6.4	6.4				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61	12.61				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.84	16.84	16.84	16.84	16.84	16.84	16.84	16.31	18.85	21.9	19.83	20.19	25.46	21.47	27.08	31.5	27.06	27.06	27.06				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.98	10.98	12.87	11.12	11.12	11.12	12.88	21.26	21.26	21.26	21.92	21.83	21.83	21.83	21.83	21.83	21.83	21.83	21.83				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.85	15.17	14.7	14.28	13.41	13.62	14.37	15.53	15.6	15.39	15.48	14.81	16.16	13.67	14.61	14.7	15.54	15.13	15.13				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	38.13	41.98	41.11	40.57	39.55	41.75	46.03	45.73	34.98	43.01	45.71	41.52	57.37	44.5	46.22	44.58	43.32	43.32	43.32				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	61	Polynesia	3	9	Oceania	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.3	28.14	28.3	27.55	28.43	29.63	34.87	33.86	36.47	38.32	39.27	38.73	37.04	38.02	36.96	36.88	35.44	34.21	34.21				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	62	Central and Southern Asia	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.79	38.01	35.94	35.94	34.71	35.71	34.06	32.21	34.88	36.9	35.98	36.66	35.46	33.69	34.59	37.27	37.34	37.32	37.32				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	25.94	25.48	24.96	24.35	24.76	25.54	24.96	21.66	26.77	26.13	26.1	26.71	26.96	26.73	26.86	26.8	26.17	25.04	25.04				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	82.19	85.51	86.86	88.26	87.8	85.84	84.64	84.64	84.64	84.64	84.64	84.64	84.64	84.64	84.64	84.64	84.64	84.64	84.64				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	21.58	19.84	14.63	18.26	18.03	21.81	15.29	26.85	33.02	24.59	22.75	36.75	62.9	62.48	66.65	56.09	54.17	47.86	47.86				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	23.26	23.37	24.21	31.69	29.48	29.2	28.68	31.0	30.78	37.82	40.15	42.0	41.33	42.93	41.35	44.46	45.4	44.44	44.44				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	32.65	32.24	23.04	26.98	24.81	22.45	21.88	22.42	24.55	23.14	25.04	24.71	26.54	24.63	25.58	28.56	27.79	30.05	30.05				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
