goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.96242	99.96242	99.96242	99.96242	99.96606	99.9697	99.97333	99.97697	99.98061	99.98424	99.98788	99.99152	99.99515	99.99879	100.0	100.0	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	53.03816	53.03816	53.03816	53.03816	56.92184	60.80553	64.68922	68.5729	72.45659	76.34027	80.22396	84.10765	87.99133	91.87502	95.75871	99.64239	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	93.02484	93.13538	93.13565	93.13946	93.14672	93.15688	93.17019	93.18643	93.20554	93.22699	93.25095	93.25924	93.26658	93.2757	93.28694	93.29981	93.31452	93.32928	93.32928				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	98.98241	98.98241	98.98241	98.98241	98.98241	99.05354	99.12467	99.1958	99.17274	99.14955	99.12623	99.10277	99.07918	99.05545	99.03159	99.00759	98.95883	98.86413	98.86413				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	98.79928	98.82163	98.84398	98.86634	98.88869	98.91105	98.93342	98.95218	98.96217	98.97216	98.98215	98.98326	98.98326	98.98326	98.98326	98.98326	98.98326	98.98326	98.98326				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	38.90113	39.1558	39.40786	39.65736	39.90437	40.14882	40.39079	40.63027	40.8674	41.10212	41.3345	41.56473	41.79271	42.01851	42.24212	42.46351	42.68274	42.87031	42.87031				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.30304	22.57371	22.83139	23.07528	23.30461	23.51735	23.71454	23.89521	24.05909	24.20415	24.33202	24.28315	24.14368	24.00721	23.87346	23.74289	23.61521	23.72208	23.72208				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.41632	42.32299	44.27113	46.26121	48.29424	50.46073	52.74878	55.06377	57.40574	59.77472	62.17075	64.59387	67.04412	69.52153	72.02614	72.303	72.58718	72.87791	72.87791				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	All areas	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global							83.46591	84.98574	86.48738	87.97002	89.12033	89.80382	90.52998	91.18702	91.84336	92.49895	93.04792	93.59692	93.59692				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	U	Urban	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global							94.98646	94.89124	94.79567	94.69974	94.60347	94.46053	94.38571	94.2	94.01429	93.82857	93.82857	93.82857	93.82857				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	5	South America	4	419	Latin America and the Caribbean	Region						_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	75.60702	75.91852	76.21238	76.49415	76.77114	77.04469	77.31434	77.56952	77.81132	78.04478	78.27422	78.50122	78.72385	78.93528	79.14297	79.34542	79.52892	79.68764	79.68764				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	5	South America	4	419	Latin America and the Caribbean	Region						U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	86.25349	86.30349	86.35773	86.40964	86.46089	86.51233	86.56326	86.60122	86.63877	86.67661	86.71444	86.75255	86.7908	86.82917	86.86708	86.90259	86.92371	86.93652	86.93652				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	5	South America	4	419	Latin America and the Caribbean	Region						R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	34.03543	34.48155	34.95614	35.44391	35.93417	36.42992	36.9287	37.42953	37.90705	38.37287	38.83742	39.30371	39.77202	40.20471	40.63796	41.0722	41.48562	41.80703	41.80703				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	59.41035	59.53275	59.65515	59.77755	59.89995	60.02235	60.14475	60.26715	60.38955	60.51195	60.63435	60.75675	60.87915	61.00155	61.12395	61.24635	61.36875	61.49115	61.49115				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	44.55809	44.56168	44.56528	44.56888	44.57248	44.57608	44.57968	44.58328	44.58687	44.59047	44.59407	44.59767	44.60127	44.60487	44.60847	44.61206	44.61566	44.61926	44.61926				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	55.9067	55.92532	55.9195	55.91014	55.89733	55.88136	55.86171	55.83849	55.81183	55.78184	55.74816	55.71108	55.67136	55.62967	55.58548	55.53946	55.49126	55.44123	55.44123				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	18.96111	20.27191	21.58271	22.89352	24.20432	25.51512	26.82593	28.13673	29.44753	30.75833	32.06914	33.37994	34.69074	36.00155	37.31235	38.62315	39.93395	39.93395	39.93395				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	86.11006	86.28631	86.46256	86.63881	86.81505	86.9913	87.16755	87.3438	87.52004	87.69629	87.87254	88.04879	88.22503	88.40128	88.57753	88.75377	88.93002	88.93002	88.93002				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	54.775	55.69656	56.61134	57.51805	58.41733	59.43399	60.46397	61.48038	62.48266	63.47033	64.44515	65.40549	66.35199	67.28418	68.20269	69.10708	69.99794	70.26644	70.26644				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.59756	29.74282	33.29817	36.84346	40.39033	43.93894	47.48906	51.04095	54.59447	58.14978	61.70686	65.26573	68.82645	72.391	75.96124	79.43498	83.00598	86.47635	86.47635				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	_T	All areas	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		74.8314	74.82558	74.81976	74.91228	75.07899	76.60155	78.10972	79.60374	81.08335	82.54932	84.1125	85.72991	87.30409	88.83868	89.8684	90.08	90.27504	90.27504				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	514	Developed Regions	1			Group						U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	96.745	96.77753	96.81359	96.84685	96.86087	96.91166	96.9241	96.9364	96.94748	96.95692	96.968	96.97675	96.98114	96.98245	96.98458	97.00304	97.02095	97.04169	97.04169				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	514	Developed Regions	1			Group						_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	91.65282	91.73183	91.83647	91.94382	92.20072	94.04821	94.23879	94.42978	94.61482	94.79363	94.97559	95.15209	95.32132	95.47524	95.53325	95.58417	95.63467	95.68937	95.68937				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	518	Eastern Asia (excluding Japan)	1			Group						U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	93.00523	93.03639	93.35142	93.31562	93.27759	93.23578	93.19239	93.14758	93.10196	93.05561	93.00865	92.96115	92.90443	92.84124	92.77826	92.71486	92.65705	92.59929	92.59929				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	23.9283	24.16208	24.36175	24.56056	24.7585	24.95553	25.15159	25.34678	25.54093	25.73401	25.92598	26.11691	26.30714	26.49631	26.68465	26.87191	27.0582	27.24335	27.24335				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	34.93801	34.88999	34.84197	34.79395	34.74593	34.69791	34.64989	34.60187	34.55385	34.50583	34.45781	34.40979	34.36177	34.31375	34.26573	34.21771	34.16969	34.12167	34.12167				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.22516	22.42336	22.62156	22.81976	23.01796	23.21616	23.41436	23.61255	23.81075	24.00895	24.20715	24.40535	24.60355	24.80175	24.99995	25.19815	25.39635	25.59455	25.59455				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
