goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,2.0,2.0,2.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,67.0,67.0,67.0,67.0,67.0,81.0,81.0,81.0,81.0,81.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,75.0,75.0,75.0,75.0,75.0,87.0,87.0,87.0,87.0,87.0,98.0,98.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,103.0,103.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,4.0,4.0,4.0,4.0,6.0,7.0,7.0,7.0,12.0,11.0,12.0,12.0,11.0,14.0,14.0,14.0,14.0,13.0,19.0,32.0,31.0,31.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),512,Oman,4,145,Western Asia,Country,57.87743482,21.98805614,OMN,1,1,F,Female,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2005,2020,16,NUMBER,Number,G,Global,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,[2005-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2005-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),513,Europe and Northern America,2,1,World,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,1697.0,1759.0,1850.0,1902.0,1931.0,2033.0,2046.0,2172.0,2262.0,2298.0,2356.0,2361.0,2420.0,2541.0,2689.0,2671.0,2723.0,2781.0,2886.0,2989.0,3144.0,3144.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),514,Developed Regions,1,,,Group,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,1805.0,1884.0,1982.0,2034.0,2061.0,2165.0,2192.0,2318.0,2412.0,2449.0,2522.0,2523.0,2578.0,2687.0,2842.0,2828.0,2885.0,2952.0,3065.0,3174.0,3324.0,3324.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),515,Developing Regions,1,,,Group,,,,,,F,Female,[2020],2020,2020,1,NUMBER,Number,G,Global,,,,,,,,,,,,,,,,,,,,,6358.0,6358.0,,,Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,16.0,18.0,18.0,19.0,19.0,18.0,21.0,21.0,21.0,21.0,18.0,19.0,19.0,19.0,20.0,43.0,43.0,43.0,48.0,48.0,41.0,41.0,,,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. | The figures on the National Assembly correspond to the provisional results of the November 2019 elections, excluding\nmembers yet to be appointed. Newly elected members are due to be sworn in March 2020.","[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),518,Eastern Asia (excluding Japan),1,,,Group,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,NUMBER,Number,G,Global,805.0,812.0,812.0,812.0,627.0,786.0,787.0,787.0,797.0,819.0,791.0,791.0,789.0,800.0,864.0,871.0,871.0,875.0,885.0,918.0,,918.0,,,Annual data as of 1 Feb of given year.,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),52,Barbados,5,29,Caribbean,Country,-59.5346489,13.13648273,BRB,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),520,Nauru,4,57,Micronesia,Country,166.92313,-0.528742623,NRU,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,F,Female,"[2000, 2001, 2002, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,17,NUMBER,Number,G,Global,12.0,12.0,12.0,,,,,57.0,57.0,197.0,197.0,197.0,197.0,197.0,172.0,176.0,177.0,176.0,90.0,90.0,90.0,90.0,,,"[2000-2002,2007-2017,2019]: Annual data as of 1 Feb of given year. // [2018]: Data as of 7 Feb 2018. Only the partial results (http://archive.ipu.org/wmn-e/arc/classif010118.htm) of most recent Napali elections were available on Feb 1. Complete results were released on 7 Feb 2018. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2000-2002,2007-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,59.0,62.0,63.0,61.0,61.0,58.0,58.0,56.0,56.0,57.0,54.0,47.0,50.0,50.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),53,Australia and New Zealand,3,9,Oceania,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,68.0,71.0,75.0,73.0,72.0,71.0,76.0,76.0,80.0,81.0,82.0,78.0,76.0,76.0,80.0,78.0,78.0,84.0,89.0,93.0,95.0,95.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),54,Melanesia,3,9,Oceania,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,11.0,3.0,6.0,6.0,6.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,11.0,12.0,12.0,9.0,11.0,13.0,13.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,18.0,10.0,12.0,12.0,12.0,15.0,16.0,11.0,11.0,11.0,11.0,10.0,11.0,13.0,14.0,21.0,23.0,29.0,27.0,29.0,30.0,30.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),548,Vanuatu,4,54,Melanesia,Country,167.0679779,-15.34445547,VUT,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,35.0,37.0,37.0,35.0,34.0,34.0,39.0,39.0,40.0,41.0,41.0,41.0,39.0,39.0,41.0,38.0,38.0,41.0,46.0,48.0,49.0,49.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,9.0,9.0,19.0,19.0,19.0,19.0,19.0,17.0,17.0,17.0,19.0,19.0,37.0,37.0,37.0,36.0,38.0,42.0,42.0,41.0,43.0,43.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,35.0,35.0,35.0,35.0,53.0,52.0,52.0,52.0,53.0,53.0,57.0,59.0,57.0,57.0,62.0,59.0,59.0,57.0,57.0,57.0,61.0,61.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,20,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,11.0,,15.0,15.0,15.0,15.0,15.0,29.0,29.0,29.0,29.0,29.0,,,"[2000-2010,2012-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2000-2010,2012-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),566,Nigeria,5,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,F,Female,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2001,2020,20,NUMBER,Number,G,Global,,12.0,12.0,12.0,24.0,17.0,23.0,22.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,20.0,20.0,20.0,20.0,12.0,12.0,,,[2001-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2001-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),57,Micronesia,3,9,Oceania,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,7.0,10.0,10.0,10.0,9.0,9.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
