goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,observationStatus_code,observationStatus_desc,age_code,age_desc,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,11287.95685,9396.97649,13178.93722,11292.81792,9604.68978,12980.94605,11523.11982,9784.34135,13261.89829,11523.11982,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,3894.90379,2742.54171,5047.26588,4190.52296,3164.60114,5216.44477,4732.43976,3665.35554,5799.52398,4732.43976,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,7089.36632,6438.67316,7740.05948,7822.03915,7129.13691,8514.94138,8113.00412,7433.26543,8792.74281,8113.00412,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",1,,,Group,,,,,,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,22580.12099,21018.26374,24141.97824,24429.4573,22824.74575,26034.16885,25784.32285,24046.40127,27522.24443,25784.32285,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,7483.33096,6746.06258,8220.59935,7810.7515,6977.38208,8644.12091,8237.04011,7246.7399,9227.34033,8237.04011,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,35.07381,20.96952,49.1781,47.46452,29.39062,65.53843,55.86638,39.47888,72.25389,55.86638,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,94.22413,72.12673,116.32154,143.35764,115.34908,171.36621,165.61064,138.40421,192.81707,165.61064,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,27.0513,16.70585,37.39675,48.30105,31.89864,64.70345,53.71351,36.26864,71.15838,53.71351,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,64.78795,42.03006,87.54584,85.70661,59.16014,112.25307,113.3496,84.82896,141.87023,113.3496,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,29.35187,14.89799,43.80574,38.58312,21.41801,55.74823,46.96107,29.34459,64.57755,46.96107,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,26.60172,13.32418,39.87927,31.75872,17.24983,46.26761,43.33232,26.4201,60.24454,43.33232,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,4.39366,3.96636,4.82096,3.74383,3.37326,4.11441,3.67743,3.3096,4.04527,3.67743,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,14.02853,10.36229,17.69477,14.2973,10.35994,18.23466,13.43615,9.28769,17.58462,13.43615,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,4.65235,4.88182,2.67,5.96527,6.24083,3.32656,6.63576,6.93027,3.63273,6.63576,,,,,[2015]: 4.42288 // [2016]: 5.6897 // [2017]: 6.34125,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),5,South America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,8559.57878,7596.67493,9522.48263,10798.1416,9840.43995,11755.84325,12614.93224,11585.18458,13644.67991,12614.93224,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),5,South America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,24997.71258,23249.24539,26746.17977,29716.94347,28118.70407,31315.18288,34883.56812,33143.8073,36623.32895,34883.56812,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),5,South America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,11321.68046,10368.80501,12274.55592,13602.32642,12728.9206,14475.73224,15753.85122,14803.7905,16703.91194,15753.85122,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,4300.25729,3244.72197,5355.79262,4498.96731,3369.95722,5627.97739,4699.23728,3497.37344,5901.10112,4699.23728,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,6481.98059,4843.45178,8120.5094,5795.37284,4318.23189,7272.51379,5093.88108,3776.21221,6411.54994,5093.88108,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,17802.53951,15311.47405,20293.60496,17329.37333,14843.9876,19814.75906,16845.74911,14366.95817,19324.54005,16845.74911,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,40.11119,31.22298,48.9994,51.69183,38.97892,64.40475,54.11955,38.9818,69.25731,54.11955,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,31.80862,21.50786,42.10937,39.92391,26.62689,53.22094,37.57266,23.83758,51.30775,37.57266,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,92.01964,68.9415,115.09777,116.86808,92.1629,141.57326,118.09255,94.40867,141.77643,118.09255,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),513,Europe and Northern America,2,1,World,Region,,,,,,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,12424.0922,10117.92763,14730.25677,12938.04656,10320.50424,15555.58887,12827.71938,11334.46189,14320.97686,12827.71938,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),513,Europe and Northern America,2,1,World,Region,,,,,,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,15271.79507,14209.76535,16333.82479,14438.08929,13475.14767,15401.03091,12519.87448,11682.23838,13357.51058,12519.87448,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
