goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2001,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,47.0,,47.0,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,ILOSTAT - HIES - Household income and Expenditure Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,44.8,,44.8,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,ILOSTAT - HIES - Household income and Expenditure Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,50.2,,50.2,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,ILOSTAT - HIES - Household income and Expenditure Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",466,Mali,5,11,Western Africa,Country,-3.522016039,17.35311254,MLI,1,1,_T,Both sexes,"[2014, 2015]",2014,2015,2,PT,Percentage,G,Global,,,,,,,,,,,,,89.9,92.1,,,92.1,,,[2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2015]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Continous Household Employment Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",466,Mali,5,11,Western Africa,Country,-3.522016039,17.35311254,MLI,1,1,M,Male,"[2014, 2015]",2014,2015,2,PT,Percentage,G,Global,,,,,,,,,,,,,84.9,88.0,,,88.0,,,[2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2015]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Continous Household Employment Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",466,Mali,5,11,Western Africa,Country,-3.522016039,17.35311254,MLI,1,1,F,Female,"[2014, 2015]",2014,2015,2,PT,Percentage,G,Global,,,,,,,,,,,,,95.8,96.9,,,96.9,,,[2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2015]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Continous Household Employment Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,_T,Both sexes,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,PT,Percentage,G,Global,,,,,,,,,,,49.7,51.5,54.7,53.3,52.9,,52.9,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,ILOSTAT - LFS - Continuous Multi-Purpose Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,M,Male,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,PT,Percentage,G,Global,,,,,,,,,,,50.9,52.8,55.4,54.4,53.9,,53.9,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,ILOSTAT - LFS - Continuous Multi-Purpose Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,F,Female,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,PT,Percentage,G,Global,,,,,,,,,,,47.8,49.3,53.6,51.6,51.1,,51.1,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,ILOSTAT - LFS - Continuous Multi-Purpose Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,_T,Both sexes,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2008,2016,9,PT,Percentage,G,Global,,,,,,,27.2,25.3,29.4,35.7,37.0,38.3,31.2,31.0,30.1,,30.1,,,[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2016]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour force survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,M,Male,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2008,2016,9,PT,Percentage,G,Global,,,,,,,30.3,29.8,33.3,38.9,39.4,41.7,35.4,35.3,33.1,,33.1,,,[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2016]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour force survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,F,Female,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2008,2016,9,PT,Percentage,G,Global,,,,,,,24.1,20.5,25.2,32.2,34.4,34.7,26.8,26.3,26.9,,26.9,,,[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2016]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour force survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,_T,Both sexes,"[2010, 2013, 2017]",2010,2017,3,PT,Percentage,G,Global,,,,,,,,,82.2,,,82.4,,,,91.3,91.3,,,"[2010,2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing",ILOSTAT - LFS - Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,F,Female,"[2010, 2013, 2017]",2010,2017,3,PT,Percentage,G,Global,,,,,,,,,89.1,,,87.7,,,,91.9,91.9,,,"[2010,2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing",ILOSTAT - LFS - Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,M,Male,"[2010, 2013, 2017]",2010,2017,3,PT,Percentage,G,Global,,,,,,,,,80.5,,,80.7,,,,91.2,91.2,,,"[2010,2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing",ILOSTAT - LFS - Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,M,Male,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,83.9,,,83.9,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - Household budget Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,_T,Both sexes,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,86.7,,,86.7,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - Household budget Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,92.3,,,92.3,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - Household budget Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,F,Female,"[2014, 2015, 2016]",2014,2016,3,PT,Percentage,G,Global,,,,,,,,,,,,,30.1,19.1,19.2,,19.2,,,[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,ILOSTAT - LFS - Household Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,_T,Both sexes,"[2014, 2015, 2016]",2014,2016,3,PT,Percentage,G,Global,,,,,,,,,,,,,37.6,26.5,24.9,,24.9,,,[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,ILOSTAT - LFS - Household Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,M,Male,"[2014, 2015, 2016]",2014,2016,3,PT,Percentage,G,Global,,,,,,,,,,,,,43.4,32.4,29.6,,29.6,,,[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,ILOSTAT - LFS - Household Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",513,Europe and Northern America,2,1,World,Region,,,,,,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,17.3,,17.3,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",513,Europe and Northern America,2,1,World,Region,,,,,,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,19.9,,19.9,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",513,Europe and Northern America,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,18.7,,18.7,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,_T,Both sexes,"[2012, 2013, 2014, 2016]",2012,2016,4,PT,Percentage,G,Global,,,,,,,,,,,41.5,46.3,44.0,,61.1,,61.1,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour force survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,M,Male,"[2012, 2013, 2014, 2016]",2012,2016,4,PT,Percentage,G,Global,,,,,,,,,,,38.5,43.2,40.8,,60.3,,60.3,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour force survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,F,Female,"[2012, 2013, 2014, 2016]",2012,2016,4,PT,Percentage,G,Global,,,,,,,,,,,44.8,49.3,47.5,,61.9,,61.9,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour force survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,_T,Both sexes,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,99.0,,,,,,,,,,99.0,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Nepal Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,M,Male,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,98.8,,,,,,,,,,98.8,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Nepal Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,F,Female,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,99.4,,,,,,,,,,99.4,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Nepal Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,M,Male,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,70.7,,,,,,70.7,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Continous Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,F,Female,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,78.7,,,,,,78.7,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Continous Household Survey,,C: Country data
