goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",432,Landlocked developing countries (LLDCs),1,,,Group,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,2.0,2.0,3.0,3.0,3.0,6.0,10.0,12.0,12.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,20.2,45.9,45.9,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",442,Luxembourg,4,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,16.1,19.3,20.1,20.1,9.6,14.1,14.1,14.1,14.1,14.1,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2011,2018,8,PT,Percentage,G,Global,,80.2,83.9,90.1,85.3,85.2,84.0,97.0,83.4,83.4,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,31.0,25.4,99.0,85.7,82.2,78.2,80.9,80.9,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,76.8,80.8,80.8,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,4.5,99.0,99.0,93.1,99.0,99.0,98.6,98.6,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",1,,,Group,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",5,South America,4,419,Latin America and the Caribbean,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,3.0,11.0,12.0,12.0,24.0,51.0,58.0,58.0,58.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,2.0,2.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",513,Europe and Northern America,2,1,World,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,23.0,27.0,28.0,29.0,30.0,34.0,35.0,37.0,35.0,35.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",514,Developed Regions,1,,,Group,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,20.0,24.0,27.0,29.0,28.0,32.0,33.0,35.0,34.0,34.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",515,Developing Regions,1,,,Group,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,1.0,2.0,4.0,4.0,5.0,8.0,8.0,9.0,9.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",518,Eastern Asia (excluding Japan),1,,,Group,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",52,Barbados,5,29,Caribbean,Country,-59.5346489,13.13648273,BRB,1,1,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,PT,Percentage,G,Global,,,,,12.2,29.8,14.9,14.1,24.8,24.8,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,52.3,56.0,58.1,58.9,61.0,61.0,53.4,45.5,45.5,45.5,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",53,Australia and New Zealand,3,9,Oceania,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,8.0,8.0,69.0,70.0,72.0,75.0,76.0,76.0,76.0,76.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",54,Melanesia,3,9,Oceania,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,45.6,44.5,54.8,57.4,58.9,55.7,59.8,56.1,58.0,58.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,"[2012, 2016, 2017, 2018]",2012,2018,4,PT,Percentage,G,Global,,,61.1,,,,66.8,66.8,66.8,66.8,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",57,Micronesia,3,9,Oceania,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,8.0,0.0,1.0,3.0,3.0,6.0,8.0,31.0,31.0,31.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,56.9,72.0,72.8,74.0,78.9,81.3,83.1,84.4,85.6,85.6,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",583,Micronesia (Federated States of),4,57,Micronesia,Country,158.225216,6.880670092,FSM,1,1,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,67.5,60.0,60.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",584,Marshall Islands,4,57,Micronesia,Country,171.0839119,7.110213497,MHL,1,1,"[2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,8,PT,Percentage,G,Global,45.6,,3.0,10.5,13.8,22.8,31.2,21.2,28.1,28.1,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",585,Palau,4,57,Micronesia,Country,134.5733878,7.502307591,PLW,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,8.7,4.5,11.1,16.9,19.7,23.7,30.7,35.7,47.5,47.5,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,64.7,78.7,77.8,74.6,80.7,58.0,52.7,68.7,68.5,68.5,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
