goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							83.85798						83.85798				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							83.34751						83.34751				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.60377						87.60377				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							85.46951						85.46951				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							84.997						84.997				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							84.42585						84.42585				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2006]	2006	2006	1	PT	Percentage	G	Global	64.6												64.6				National Assessment (NA): Kenya National Adult Literacy Survey Report 2007;Proficient = Level 5, Level 4, Level 3;Not Proficient = Level 2, Level 1, Level 0		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2006]	2006	2006	1	PT	Percentage	G	Global	61.5												61.5				National Assessment (NA): Kenya National Adult Literacy Survey Report 2007;Proficient = Level 5, Level 4, Level 3;Not Proficient = Level 2, Level 1, Level 0		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							73.7876						73.7876				Skills Towards Employability and Productivity (STEP) of World Bank		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										85.1827			85.1827				PIAAC 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										84.24335			84.24335				PIAAC 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										83.18726			83.18726				PIAAC 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										81.55608			81.55608				PIAAC 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										82.02556			82.02556				PIAAC 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										81.77709			81.77709				PIAAC 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2017]	2017	2017	1	PT	Percentage	G	Global												39.54352	39.54352				PIAAC 2017		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2017]	2017	2017	1	PT	Percentage	G	Global												48.74554	48.74554				PIAAC 2017		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2017]	2017	2017	1	PT	Percentage	G	Global												49.47274	49.47274				PIAAC 2017		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2017]	2017	2017	1	PT	Percentage	G	Global												49.09482	49.09482				PIAAC 2017		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2017]	2017	2017	1	PT	Percentage	G	Global												35.30738	35.30738				PIAAC 2017		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2017]	2017	2017	1	PT	Percentage	G	Global												44.12708	44.12708				PIAAC 2017		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2011]	2011	2011	1	PT	Percentage	G	Global						47.9							47.9				National Assessment (NA): Literacy Assessment Survey (LAS);Proficient = Literate and Advanced;Literate at Initial Level;Not Proficient = SemiLiterate, NonLiterate		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2011]	2011	2011	1	PT	Percentage	G	Global						54.6							54.6				National Assessment (NA): Literacy Assessment Survey (LAS);Proficient = Literate and Advanced;Literate at Initial Level;Not Proficient = SemiLiterate, NonLiterate		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2011]	2011	2011	1	PT	Percentage	G	Global						51.3							51.3				National Assessment (NA): Literacy Assessment Survey (LAS);Proficient = Literate and Advanced;Literate at Initial Level;Not Proficient = SemiLiterate, NonLiterate		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2013]	2013	2013	1	PT	Percentage	G	Global								98.9712					98.9712				Skills Towards Employability and Productivity (STEP) of World Bank		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							88.83249						88.83249				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							88.05299						88.05299				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							84.0628						84.0628				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							88.90971						88.90971				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							86.49817						86.49817				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.26343						87.26343				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							82.91172						82.91172				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.18051						87.18051				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.33417						87.33417				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.57944						87.57944				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.45948						87.45948				PIAAC 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2020.Q1.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							85.09265						85.09265				PIAAC 2012		C: Country data
