goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	F	Female	[2000, 2014, 2015, 2017]	2000	2017	4	PT	Percentage	G	Global	68.75759														86.35025	82.59315		78.73418			78.73418				UIS		[2000,2015]: E: Estimated data // [2014,2017]: C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	432	Landlocked developing countries (LLDCs)	1			Group						F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	PT	Percentage	G	Global							33.2535597951906	33.0541135829141	32.5899366874832	33.2196160817315	32.6446512770775	32.7744236941886	38.3562231130553	40.4140450185143	40.4499825561266	41.3061037836722	40.1423794968429	39.8521227823811	37.7210598407045		37.7210598407045				UIS		E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	432	Landlocked developing countries (LLDCs)	1			Group						_T	Both sexes	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	PT	Percentage	G	Global							33.1308568274085	32.9332353186036	32.4310643539082	33.1204090373204	32.5137847327261	32.6397515110713	37.9062748851437	40.6426472436177	40.7457461167988	41.5852896663448	40.4754820554494	40.2249071959275	37.9864086896757		37.9864086896757				UIS		E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	432	Landlocked developing countries (LLDCs)	1			Group						M	Male	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	PT	Percentage	G	Global							33.0084613290898	32.8125043005879	32.2734276615157	33.0206938288945	32.3841478150243	32.5083799935562	37.4684744100048	40.8665288996074	41.0328153141785	41.8570507644624	40.7989630162083	40.5878829557655	38.2454860120713		38.2454860120713				UIS		E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016]	2003	2016	13	PT	Percentage	G	Global				97.1533	96.44444	90.94828	100.0	97.3822	98.83041	100.0	95.73171	99.46524	98.97959		100.0	95.86957	99.94893				99.94893				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016]	2003	2016	13	PT	Percentage	G	Global				100.0	94.59459	92.8934	93.06634	98.59813	93.30144	97.43331	96.73913	98.42932	97.3822		99.23077	100.0	100.0				100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016]	2003	2016	13	PT	Percentage	G	Global				98.53163	95.52573	91.84149	96.78514	98.02469	95.78947	98.70329	96.26437	98.9418	98.19121		99.59128	98.14362	99.97773				99.97773				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	F	Female	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global												39.76627	40.95812	34.48386	39.70207	34.33875	38.51188	47.47914	39.60739		39.60739				UIS		[2011-2016,2018]: C: Country data // [2017]: E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	_T	Both sexes	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global												39.54041	40.46105	33.15217	39.59948	33.6901	36.77397	43.28465	37.55622		37.55622				UIS		[2011-2016,2018]: C: Country data // [2017]: E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	M	Male	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global												39.31298	39.96176	31.81964	39.49742	33.04974	35.07412	39.23696	35.60993		35.60993				UIS		[2011-2016,2018]: C: Country data // [2017]: E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	71.79781	73.40977	80.207	88.00557	90.46528	91.78283	99.06947	98.97371	97.51018	99.59845	99.98104	100.0	100.0	96.0226	96.91582	98.1033	98.91085	99.74799			99.74799				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	74.06256	75.86413	79.92375	87.18926	89.62296	94.49374	100.0	100.0	100.0	100.0	100.0	98.923	99.44356	96.24659	97.0624	98.21673	99.56107	100.0			100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	72.89711	74.60797	80.06885	87.60557	90.05557	93.084	99.51996	99.47055	98.72983	99.79269	99.99022	99.47169	99.72796	96.13276	96.98737	98.15852	99.22779	99.87093			99.87093				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	_T	Both sexes	[2000, 2001, 2002, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	15	PT	Percentage	G	Global	97.96132	95.14964	98.12908			96.04185	97.71309	95.69911	93.15259		95.0524	95.19116	98.41864	98.0723	99.24494	98.98223	99.45119	98.1858			98.1858				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	F	Female	[2001, 2002, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	14	PT	Percentage	G	Global		96.39066	98.0212			96.8066	95.29092	98.77874	93.13444		94.53961	94.60127	99.96485	100.0	100.0	97.92397	98.8801	96.29323			96.29323				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	M	Male	[2001, 2002, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	14	PT	Percentage	G	Global		93.9759	98.23097			95.31886	100.0	92.80162	93.16958		95.52832	95.7391	96.9697	96.24789	98.52365	100.0	100.0	100.0			100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	90.58116	89.78514	88.81825	85.29295	84.92976	89.61749	87.14077	84.09326	85.63626	81.22518	84.8415	91.90422	93.20755	98.76421	91.94991	88.69459	88.77551	92.25897	95.60672		95.60672				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	91.99752	89.19355	90.14812	89.71239	86.5377	85.29288	89.49486	80.21083	81.32316	83.69623	85.45946	89.58333	95.15641	96.26039	95.32554	88.72009	90.01063	90.97222	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	91.31554	89.47634	89.51049	87.58858	85.76403	87.37142	88.3683	82.07618	83.40358	82.50137	85.16039	90.70601	94.21423	97.46956	93.69603	88.70778	89.41306	91.59564	97.86916		97.86916				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	F	Female	[2000, 2001, 2018]	2000	2018	3	PT	Percentage	G	Global	10.8168	11.71757																	62.88936		62.88936				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	M	Male	[2000, 2001, 2018]	2000	2018	3	PT	Percentage	G	Global	10.14424	10.9741																	58.52835		58.52835				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	_T	Both sexes	[2000, 2001, 2018]	2000	2018	3	PT	Percentage	G	Global	10.48041	11.34574																	60.68621		60.68621				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	_T	Both sexes	[2000, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015]	2000	2015	13	PT	Percentage	G	Global	78.14609		76.90294		74.64013	73.17789	74.33611	81.54544	81.36352	82.38064	85.9163		95.07118	93.95951	98.42789	99.2548					99.2548				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	M	Male	[2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015]	2002	2015	12	PT	Percentage	G	Global			74.59836		72.18197	71.34836	71.07943	79.34803	79.80449	80.69336	83.55764		93.81074	92.94221	97.88902	98.55008					98.55008				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	F	Female	[2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015]	2002	2015	12	PT	Percentage	G	Global			79.33792		77.23804	75.10944	77.77634	83.87015	83.01619	84.17295	88.42618		96.41037	95.03788	98.99798	100.0					100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	M	Male	[2000, 2001, 2002, 2005, 2006, 2007, 2015, 2016, 2017]	2000	2017	9	PT	Percentage	G	Global	69.50649	69.57354	71.82814			76.58456	84.53608	85.4713								84.44444	93.78977	95.80229			95.80229				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	F	Female	[2000, 2001, 2002, 2005, 2006, 2007, 2015, 2016, 2017]	2000	2017	9	PT	Percentage	G	Global	70.35794	72.1182	73.84899			76.98219	84.31514	86.07923								94.08602	95.29086	96.58966			96.58966				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	_T	Both sexes	[2000, 2001, 2002, 2005, 2006, 2007, 2015, 2016, 2017]	2000	2017	9	PT	Percentage	G	Global	69.91651	70.80271	72.80702			76.77725	84.4284	85.7686								89.10309	94.50856	96.17593			96.17593				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	M	Male	[2009, 2010, 2011, 2014, 2015, 2016, 2017, 2018]	2009	2018	8	PT	Percentage	G	Global										52.31293	53.60264	53.95624			46.54368	45.47442	48.75952	52.21254	46.50856		46.50856				UIS		[2009]: E: Estimated data // [2010-2011,2014-2018]: C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	_T	Both sexes	[2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2009	2018	9	PT	Percentage	G	Global										49.64018	51.19646	51.8741		43.18908	44.32952	43.49561	45.90001	50.18107	44.84178		44.84178				UIS		[2009]: E: Estimated data // [2010-2011,2013-2018]: C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	F	Female	[2009, 2010, 2011, 2014, 2015, 2016, 2017, 2018]	2009	2018	8	PT	Percentage	G	Global										46.88793	48.71734	49.72827			42.0415	41.44958	42.94181	48.07911	43.11685		43.11685				UIS		[2009]: E: Estimated data // [2010-2011,2014-2018]: C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	_T	Both sexes	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												99.38347	98.68517	99.83662	98.91815	98.84489	99.25118	99.82135			99.82135				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	M	Male	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												100.0	100.0	100.0	100.0	97.77041	98.56107	99.65655			99.65655				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education	C040202	4.2.2	I	UNESCO-UIS	Participation rate in organized learning (one year before the official primary entry age), by sex	2020.Q1.G.01	['education', 'preschool education']	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	F	Female	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												98.72671	97.28706	99.66268	97.76197	100.0	100.0	100.0			100.0				UIS		C: Country data
