series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	activity_code	activity_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.33015						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2015				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	54.41541						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2015				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	54.41541						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2015				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	51.55863						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2015				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	51.55863						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2015				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	52.86801						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	52.86801						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.94499						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.94499						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	51.07173						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	51.07173						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	52.17277						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2017				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	52.17277						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2017				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.7907						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2017				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.7907						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2017				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	49.50354						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2017				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	49.50354						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2017				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.53121						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2018				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	53.53121						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2018				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	55.44162						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2018				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	50.43939						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2018				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	50.43939						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2018				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	55.44162						LFS - Continuous Multi-Purpose Household Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2018				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	65.96482						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	60.03488						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	94.10488						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	66.39615						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	58.03245						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	93.9606						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	65.14245						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	63.15767						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	95.13666						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2002				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	66.18179						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	60.53941						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	94.64399						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	65.76124						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	94.49005						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	58.37091						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	66.40501						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	63.91214						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	95.75495						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2003				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	65.9233						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	60.65868						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	94.20297						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	65.96261						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	58.33437						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	94.08934						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	65.85137						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	64.19515						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	484	Mexico	95.02904						LFS - National Occupation and Employment Survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2004				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	49.55784						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	27.23373						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	82.23278						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	47.99225						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	30.26076						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	72.58453						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	51.24002						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	24.12607						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	93.31559						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2008				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	45.74478						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	25.28242						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	76.42063						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	43.33294						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	29.81134						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	62.65263						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	48.37568						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	20.53765						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	92.37795						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2009				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	52.13519						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2010				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	29.37912						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2010				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	55.16048						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2010				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	97.25231						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	496	Mongolia	33.26873						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2010				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
