series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	75300.0					InfoComm Media Development Authority of Singapore (IMDA)	Data is as at end Mar 2018	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	31600.0					InfoComm Media Development Authority of Singapore (IMDA)	Data is as at end Mar 2018	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	_T	Any speed	2017	1404751.0					Ministry of Transport and Construction of the Slovak Republic  		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	IS_GE10M	10 mbps and over	2017	1003233.0					Ministry of Transport and Construction of the Slovak Republic  		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	381422.0					Ministry of Transport and Construction of the Slovak Republic  		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	20096.0					Ministry of Transport and Construction of the Slovak Republic  		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	_T	Any speed	2017	11269936.0					Ministry of Information and Communications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	13619.0					Ministry of Information and Communications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	IS_GE10M	10 mbps and over	2017	8906553.0					Ministry of Information and Communications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	1391138.0					Ministry of Information and Communications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	Any speed	2017	601820.0					Agency for Communication Networks and Services of the Republic of Slovenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	9678.0					Agency for Communication Networks and Services of the Republic of Slovenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	116914.0					Agency for Communication Networks and Services of the Republic of Slovenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	IS_GE10M	10 mbps and over	2017	475228.0					Agency for Communication Networks and Services of the Republic of Slovenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	IS_GE10M	10 mbps and over	2012	0.0					Ministry of Information, Posts and Telecommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	_T	Any speed	2017	98000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	_T	Any speed	2017	1123189.0					Independent Communications Authority of South Africa		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2016	45164.5					Independent Communications Authority of South Africa		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	750185.0					Independent Communications Authority of South Africa		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	IS_GE10M	10 mbps and over	2017	344358.0					Independent Communications Authority of South Africa		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	_T	Any speed	2017	187310.0					Postal and Telecommunications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	28947.0					Postal and Telecommunications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	146437.0					Postal and Telecommunications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	IS_GE10M	10 mbps and over	2017	6926.0					Postal and Telecommunications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	_T	Any speed	2017	32434.0					Botswana Communications Regulatory Authority (BOCRA)	One of the operators carried out a data cleaning exercise and found that they had been over-reporting the figures because of duplications and counting of inactive accounts.As a result the actual values were lower than those previously reported.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	16626.0					Botswana Communications Regulatory Authority (BOCRA)	Fixed wireless was excluded. Also, One of the operators carried out a data cleaning exercise and found that they had been over-reporting the figures because of duplications and counting of inactive accounts.As a result the actual values were lower than those previously reported.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	8799.0					Botswana Communications Regulatory Authority (BOCRA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	IS_GE10M	10 mbps and over	2017	630.0					Botswana Communications Regulatory Authority (BOCRA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	Any speed	2017	14668212.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	IS_GE10M	10 mbps and over	2017	13825170.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	45699.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	797343.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	_T	Any speed	2017	200.0					National Communication Authority, NCA.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	65.0					National Communication Authority, NCA.	aggregate (Zain + MTN)	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	75.0					National Communication Authority, NCA.	aggregate (Zain + MTN)	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	IS_GE10M	10 mbps and over	2017	60.0					National Communication Authority, NCA.	aggregate (Zain + MTN)	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	_T	Any speed	2017	31082.0					Telecommunication and Post Regulatory Authority (TPRA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	18960.0					Telecommunication and Post Regulatory Authority (TPRA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	11811.0					Telecommunication and Post Regulatory Authority (TPRA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	IS_GE10M	10 mbps and over	2017	311.0					Telecommunication and Post Regulatory Authority (TPRA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	_T	Any speed	2017	71217.0					Telecommunications Authority Suriname (TAS)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	71924.0					Telecommunications Authority Suriname (TAS)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	IS_GE10M	10 mbps and over	2017	170.0					Telecommunications Authority Suriname (TAS)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	1088.0					Telecommunications Authority Suriname (TAS)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2012	2600.0					Swaziland Posts and Telecommunications Corporation		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2012	826.0					Swaziland Posts and Telecommunications Corporation		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	_T	Any speed	2017	8000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	IS_GE10M	10 mbps and over	2012	3.0					Swaziland Posts and Telecommunications Corporation		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	_T	Any speed	2017	3866353.0					Swedish Post and Telecom Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	IS_GE10M	10 mbps and over	2017	3500933.0					Swedish Post and Telecom Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	358293.0					Swedish Post and Telecom Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	6904.0					Swedish Post and Telecom Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	_T	Any speed	2017	3909948.0					Office FĂŠdĂŠral de la Communication	Estimates.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	10237.0					Office FĂŠdĂŠral de la Communication	Estimates.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	IS_GE10M	10 mbps and over	2017	3652105.0					Office FĂŠdĂŠral de la Communication	Estimates.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	241455.0					Office FĂŠdĂŠral de la Communication	Estimates	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	_T	Any speed	2017	28889847.0					AgĂŞncia Nacional de TelecomunicaĂ§Ĺes		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	IS_GE10M	10 mbps and over	2017	12127735.0					AgĂŞncia Nacional de TelecomunicaĂ§Ĺes	Estimate. Refers to 12Mbps and above.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	6810925.0					AgĂŞncia Nacional de TelecomunicaĂ§Ĺes	Estimate. All speeds less than 2 Mbit/s.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	9951187.0					AgĂŞncia Nacional de TelecomunicaĂ§Ĺes	Estimate. Refers to 2Mbps to 12Mbps	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	_T	Any speed	2017	1423070.0					Syrian Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	IS_GE10M	10 mbps and over	2017	250.0					ITU estimate		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	1364195.0					Syrian Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	58369.0					ITU estimate		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	_T	Any speed	2017	6000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	_T	Any speed	2017	8208000.0					Ministry of Digital Economy and Society	NBTC	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	IS_GE10M	10 mbps and over	2017	1210447.0					Ministry of Digital Economy and Society	TOT	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	135708.0					Ministry of Digital Economy and Society	TOT	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	14635.0					Ministry of Digital Economy and Society	TOT	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	_T	Any speed	2017	50550.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	ADSL, dedicated internet line, Wimax, Ev-Do, FTTH	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	IS_GE10M	10 mbps and over	2017	145.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	FTTH (12 Mbits)	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	7477.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	AbonnĂŠs Ă  ADSL (abonnement supĂŠrieur Ă  2 Mbits Ă  10 Mbits)	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	42928.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	AbonnĂŠs Ă  ADSL (abonnement de 512 kbits Ă  2 Mbits	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	_T	Any speed	2017	3000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2015	686.0					Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	IS_GE10M	10 mbps and over	2015	32.0					Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2015	1740.0					Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	_T	Any speed	2017	326776.0					Telecommunications Authority of Trinidad and Tobago (TATT)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	IS_GE10M	10 mbps and over	2017	224035.0					Telecommunications Authority of Trinidad and Tobago (TATT)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	11293.0					Telecommunications Authority of Trinidad and Tobago (TATT)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	91448.0					Telecommunications Authority of Trinidad and Tobago (TATT)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	_T	Any speed	2017	2761830.0					Telecommunications Regulatory Authority 	Revised figure for Fixed Broadband 	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	142765.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	226939.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	IS_GE10M	10 mbps and over	2017	2392126.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	_T	Any speed	2017	801785.0					Instance Nationale des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	533944.0					Instance Nationale des TĂŠlĂŠcommunications	Estimation	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	8560.0					Instance Nationale des TĂŠlĂŠcommunications	Estimation	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	IS_GE10M	10 mbps and over	2017	259281.0					Instance Nationale des TĂŠlĂŠcommunications	Estimation	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	_T	Any speed	2017	11924905.0					Information and Communication Technologies Authority (ICTA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	IS_GE10M	10 mbps and over	2017	9194216.0					Information and Communication Technologies Authority (ICTA)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	2575759.0					Information and Communication Technologies Authority (ICTA)		_X	Data nature not available	NUMBER	Number			
