series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	694	Sierra Leone	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	70	Bosnia and Herzegovina	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	702	Singapore	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	703	Slovakia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	705	Slovenia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	710	South Africa	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	716	Zimbabwe	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	72	Botswana	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	722	Small island developing States (SIDS)	19.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				1			Group					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	724	Spain	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	728	South Sudan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	729	Sudan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	740	Suriname	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	17.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				2	1	World	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	748	Eswatini	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	752	Sweden	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	753	Eastern and South-Eastern Asia	12.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				2	1	World	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	756	Switzerland	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	762	Tajikistan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	764	Thailand	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	768	Togo	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	772	Tokelau	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	776	Tonga	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	784	United Arab Emirates	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	788	Tunisia	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	792	Turkey	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	8	Albania	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	800	Uganda	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	804	Ukraine	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	807	North Macedonia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	818	Egypt	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	826	United Kingdom of Great Britain and Northern Ireland	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	834	United Republic of Tanzania	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	84	Belize	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	840	United States of America	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	858	Uruguay	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	860	Uzbekistan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	882	Samoa	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	9	Oceania	11.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				2	1	World	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	96	Brunei Darussalam	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1
