series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	4.23704						Federal State Statistics Service (Rosstat)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	7.54952						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	9.8196						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	10.43415						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	55.92582						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	57.65183						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	34.9						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	1.27797						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	1.94284						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	0.69178						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	43.79555						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	49.4692						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	22.7						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	34.16358						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	39.57829						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	2.11233						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	3.65233						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	5.39903						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	32.78987						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	24.50949						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	26.35308						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	29.62592						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	31.80076						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	27.70845						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	22.41845						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	9.12257						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	10.49651						Federal State Statistics Service of the Russian Federation			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	13.83905						Federal State Statistics Service (ROSSTAT)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	1.15205						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	22.35585						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	24.1515						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	20.31138						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	25.31751						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	22.60823						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	0.64291						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	24.05064						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	1.73174						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	35.62543						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	37.07978						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	38.35712						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	7.82748						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	10.55517						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	13.66083						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	40.53353						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	38.259						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	39.46995						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	2.91259						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	31.70881						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	33.40341						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	35.33282						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	9.49287						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	1.7643						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	4.21999						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	7.98747						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	643	Russian Federation	8.78894						Federal State Statistics Service (Rosstat) 			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2018				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	33.02152						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	64.13152						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	72.0						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	37.82133						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	35.0						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	61.83051						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	38.09524						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	29.54209						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	55.0						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	72.52448						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	50.0						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	74.26916						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	32.2602						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	45.25965						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	62.44019						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	71.5						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	34.56963						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	70.0						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	63.91215						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	77.51784						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	40.24991						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	53.0						Communications & IT Commission			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	682	Saudi Arabia	61.94111						Communication and Information Technology Commission (CITC)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
