series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	528	Netherlands	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	528	Netherlands	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	528	Netherlands	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	528	Netherlands	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	548	Vanuatu	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	558	Nicaragua	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	558	Nicaragua	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	558	Nicaragua	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	558	Nicaragua	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	558	Nicaragua	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	558	Nicaragua	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1985				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1988				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1997				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	56	Belgium	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	562	Niger	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	562	Niger	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	562	Niger	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	562	Niger	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	562	Niger	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	562	Niger	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	566	Nigeria	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1985				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	566	Nigeria	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	566	Nigeria	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	566	Nigeria	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	566	Nigeria	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1979				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1986				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1991				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	578	Norway	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	583	Micronesia (Federated States of)	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	583	Micronesia (Federated States of)	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1987				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1990				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	3.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	586	Pakistan	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1979				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	30.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1989				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	29.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1991				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
