series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	40	Austria	4.42134		5.25506	3.58762		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	40	Austria	3.40182		4.21998	2.58366		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	404	Kenya	56.53587		59.1257	53.94604		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	404	Kenya	56.53587		59.1257	53.94604		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	404	Kenya	56.53587		59.1257	53.94604		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	410	Republic of Korea	4.83338		5.54423	4.12253		National Entity	The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	410	Republic of Korea	5.05097		5.90043	4.2015		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	410	Republic of Korea	5.44436		6.4148	4.47393		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	22.21166		25.57939	18.84392		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	19.27265		23.70307	14.84223		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	22.00598		24.32086	19.6911		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	21.98774		24.0201	19.95538		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	21.36962		25.19527	17.54398		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	20.0116		23.04505	16.97814		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	22.24168		25.34822	19.13514		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	23.52476		27.65214	19.39738		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	417	Kyrgyzstan	23.8995		26.02024	21.77876		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	78.62057		80.37006	76.87108		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	76.10419		79.64186	72.56653		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	77.57825		80.68388	74.47261		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	76.76264		79.97695	73.54832		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	75.67124		79.29151	72.05098		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	78.07502		79.94775	76.20228		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	77.80946		79.73825	75.88067		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	75.46072		79.12061	71.80083		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	426	Lesotho	76.36522		79.63159	73.09886		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	10.42019		11.7825	9.05789		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	8.23714		10.54392	5.93036		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	11.45374		13.72367	9.18381		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	10.37093		12.4501	8.29175		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	8.64274		10.9821	6.30337		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	10.0481		11.37709	8.71911		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	9.9775		11.2566	8.6984		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	9.05578		11.46054	6.65103		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	428	Latvia	9.76595		11.64922	7.88268		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	84.9586		87.00068	82.91651		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	84.89008		88.34441	81.43574		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	83.55745		86.97386	80.14105		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	85.61196		88.45133	82.7726		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	84.4545		87.7324	81.17661		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	85.72446		87.56702	83.88189		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	86.23915		87.82028	84.65801		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	85.24938		88.2616	82.23717		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	430	Liberia	86.0054		88.71457	83.29622		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	45.15757		46.22419	44.09094		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	42.90455		44.10114	41.70797		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	46.54112		47.32967	45.75257		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	48.86243		49.629	48.09585		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	45.99313		47.16652	44.81974		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	47.36975		48.4277	46.3118		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	48.96599		50.03756	47.89441		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	48.70866		49.90698	47.51033		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	50.77173		51.56148	49.98198		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	13.84579		15.90948	11.7821		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	14.05444		17.14206	10.96682		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	12.92681		16.35553	9.4981		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	11.28442		14.23644	8.3324		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	12.17048		14.85979	9.48116		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	11.88869		13.67532	10.10207		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	11.21436		12.91035	9.51837		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	11.63528		14.25106	9.01949		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	440	Lithuania	9.61897		12.27807	6.95987		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	442	Luxembourg	4.6888		5.61152	3.76609		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	442	Luxembourg	4.81251		6.76154	2.86349		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	442	Luxembourg	4.1983		5.90849	2.48811		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
