goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	62	Central and Southern Asia	2	1	World	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	2.0705	3.8	6.35018	5.4	5.1	1.5	1.44	0.961	9.52	18.789	30.61	10.77	32.3	64.01	101.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006]	1995	2006	12	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	2.52378	7.06329	4.56374	0.0	0.0	0.0	0.01838	0.02059	0.0534													0.0534			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004]	1995	2004	10	CU_USD_M	Millions of current United States dollars	G	Global	8.32621	8.15235	12.53564	12.27528	11.86814	11.61286	6.60327	12.08117	15.56852	3.85344															3.85344			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1995	2016	22	CU_USD_M	Millions of current United States dollars	G	Global	40.07722	41.64748	18.15245	3.38581	4.8904	3.16973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	722	Small island developing States (SIDS)	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2013, 2014, 2015, 2016, 2017]	1995	2017	18	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255	0.00536	0.00501	0.00214	0.00126	0.09963						0.32573	0.48985	1.14101	0.70339	0.29237		0.29237			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	40.07722	41.64748	18.15245	3.38581	4.8904	3.16973	0.0	0.0	0.0	0.0	0.0	0.0	0.09963	0.0	0.0	0.0	0.0	0.0	0.32573	0.48985	1.14101	0.70339	0.29237		0.29237			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	746	Northern Africa (exc. Sudan)	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	0.5862	1.84917	6.14128	6.57697	6.03646	6.31312	3.81335	3.27831	9.63508	7.27789	10.12631	8.49858	15.64835	13.28553	9.95502	7.65323	16.46374	12.72068	7.64935	17.75549	7.13428	15.63371	14.96098		14.96098			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	747	Northern Africa and Western Asia	2	1	World	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	33.8989	34.77515	52.61997	40.09583	38.6462	36.23593	30.69052	27.01489	29.09314	19.59899	21.23318	19.37941	26.54525	24.28952	23.51035	20.09178	38.19097	31.15333	25.93239	19.57074	8.26743	16.21445	16.36474	0.24201	0.24201			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	753	Eastern and South-Eastern Asia	2	1	World	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	16.62621	9.18339	7.75874	2.56879	12.61759	16.88834	20.13951	21.26149	20.64427	22.35185	28.21944	30.47789	31.20772	29.67206	31.12152	34.0726	32.0042	32.81044	28.35997	30.00114	29.10287	31.64344	35.03123	0.0	0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	446.69241	368.60543	295.24999	292.0376	290.1831	188.47228	131.64199	135.83984	153.04635	147.51155	113.59031	109.15239	85.53226	96.19699	110.85872	73.60206	86.02521	68.56038	75.59871	76.50437	99.44283	96.07524	96.06683		96.06683			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	15.2	6.2	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	1995	2014	20	CU_USD_M	Millions of current United States dollars	G	Global	0.00074	1.84917	5.39068	6.0494	5.63215	6.11031	3.6901	3.27431	5.67002	3.69118	6.10837	2.63177	8.28451	4.17808	3.63189	3.29674	2.25366	2.8469	3.70513	3.11961					3.11961			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	1995	2013	19	CU_USD_M	Millions of current United States dollars	G	Global	29.87228	17.20909	38.69729	29.08017	27.99638	27.33239	18.30428	13.61988	12.97414	10.76045	10.40568	10.71123	10.89691	10.81489	12.19057	10.82185	19.75481	17.6351	17.22404						17.22404			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1995	2015	21	CU_USD_M	Millions of current United States dollars	G	Global	25.578	121.463	112.22719	146.70793	80.16355	15.31151	54.61527	31.52599	2.68454	0.0	0.0	0.0	0.0	18.89382	2.37143	0.0	0.0	0.0	0.0	0.0	0.0				0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1995	2016	22	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			[1995, 1996, 1997, 1998]	1995	1998	4	CU_USD_M	Millions of current United States dollars	G	Global	3.23582	20.06453	2.3651	5.50127																					5.50127			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	9	Oceania	2	1	World	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1995	2015	21	CU_USD_M	Millions of current United States dollars	G	Global	0.0105	0.0	0.0	1.26049	2.41077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	97	European Union	3	922	Custom groupings of data providers	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	3775.85718	4445.26279	3861.49796	4757.50247	5980.75524	2545.78762	2302.52973	2948.75073	3342.53476	3269.20092	2388.32513	1834.05484	1163.23074	660.34378	522.89154	230.18497	186.97299	75.87111	0.04781	0.0	0.0	0.0	0.0		0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
