goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,quantile_code,quantile_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,5.0,,,,5.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,1.0,,,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,2.0,,,2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,2.0,2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,7.0,,,,7.0,,,Estimated from individual consumption data. Growth rates are for the period of 2009-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,6.0,,,,6.0,,,Estimated from individual consumption data. Growth rates are for the period of 2009-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,0.0,,0.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,0.0,,0.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,0.0,,0.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,1.0,,1.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,4.0,,,,4.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,3.0,,,,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,5.0,5.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,4.0,4.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,0.0,0.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,2.0,2.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,2.0,2.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,3.0,,,,3.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,5.0,,,,5.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,6.0,,6.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,4.0,,4.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),620,Portugal,4,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),620,Portugal,4,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,3.0,,3.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),64,Bhutan,4,34,Southern Asia,Country,90.45098484,27.39598568,BTN,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),64,Bhutan,4,34,Southern Asia,Country,90.45098484,27.39598568,BTN,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,10.0,,10.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,10.0,,10.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),643,Russian Federation,4,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,0.0,0.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),643,Russian Federation,4,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,-2.0,-2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),646,Rwanda,5,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,0.0,,,0.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),646,Rwanda,5,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,0.0,,,0.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,-2.0,-2.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,2.0,2.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),688,Serbia,4,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,4.0,,4.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),688,Serbia,4,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,1.0,,1.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),694,Sierra Leone,5,11,Western Africa,Country,-11.78306584,8.568604164,SLE,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,3.0,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2011-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),694,Sierra Leone,5,11,Western Africa,Country,-11.78306584,8.568604164,SLE,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,3.0,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2011-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,-1.0,,,-1.0,,,Estimated from individual income data. Growth rates are for the period of 2011-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,-1.0,,,-1.0,,,Estimated from individual income data. Growth rates are for the period of 2011-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,5.0,5.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,5.0,5.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2018.,World Bank,,G: Global monitoring data
