series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			I	Imputed value (CCSA definition)	2018	1.56587					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			A	Normal value	2017	0.52671					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			I	Imputed value (CCSA definition)	2018	0.52671					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			A	Normal value	2018	0.50506					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			A	Normal value	2017	1.72827					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			I	Imputed value (CCSA definition)	2018	1.72827					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			A	Normal value	2002	1.67165					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			A	Normal value	2018	1.30418					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			A	Normal value	2018	2.74846					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	61	Polynesia	3	9	Oceania	Region								A	Normal value	2017	6.99613					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	61	Polynesia	3	9	Oceania	Region								E	Estimated value	2018	3.57198					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			A	Normal value	2017	1.63952					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			I	Imputed value (CCSA definition)	2018	1.63952					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	62	Central and Southern Asia	2	1	World	Region								A	Normal value	2017	5.61423					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	62	Central and Southern Asia	2	1	World	Region								E	Estimated value	2018	5.53844					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			A	Normal value	2017	0.61782					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			I	Imputed value (CCSA definition)	2018	0.61782					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			A	Normal value	2015	4.63884					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			A	Normal value	2015	2.17996					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			A	Normal value	2005	1.89368					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			A	Normal value	2017	12.83389					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			I	Imputed value (CCSA definition)	2018	12.83389					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			A	Normal value	2017	2.79415					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			I	Imputed value (CCSA definition)	2018	2.79415					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			A	Normal value	2017	1.68538					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			A	Normal value	2018	3.75128					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			A	Normal value	2018	2.0963					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			A	Normal value	2018	1.98058					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			A	Normal value	2004	2.19594					IMF data. UNSD national account estimates	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			A	Normal value	2010	3.34442					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			A	Normal value	2014	6.11242					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			A	Normal value	2012	2.196					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			A	Normal value	2016	2.61048					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			A	Normal value	2014	0.11728					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			A	Normal value	2017	0.3008					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			I	Imputed value (CCSA definition)	2018	0.3008					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			A	Normal value	2017	1.07926					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			I	Imputed value (CCSA definition)	2018	1.07926					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			A	Normal value	2014	3.36624					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			A	Normal value	2017	1.12555					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			I	Imputed value (CCSA definition)	2018	1.12555					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			A	Normal value	2017	1.36272					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			I	Imputed value (CCSA definition)	2018	1.36272					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			A	Normal value	2018	3.45845					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	722	Small island developing States (SIDS)	1			Group								A	Normal value	2017	0.84504					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	722	Small island developing States (SIDS)	1			Group								E	Estimated value	2018	0.84585					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			A	Normal value	2018	0.27689					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			A	Normal value	2018	2.48394					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								A	Normal value	2017	2.65481					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								E	Estimated value	2018	2.36392					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	746	Northern Africa (exc. Sudan)	1			Group								A	Normal value	2017	1.38153					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	746	Northern Africa (exc. Sudan)	1			Group								E	Estimated value	2018	1.38153					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	747	Northern Africa and Western Asia	2	1	World	Region								A	Normal value	2017	2.18562					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	747	Northern Africa and Western Asia	2	1	World	Region								E	Estimated value	2018	2.08051					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			A	Normal value	2012	4.22729					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	2017	0.43856					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			I	Imputed value (CCSA definition)	2018	0.43856					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								A	Normal value	2017	2.32925					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								E	Estimated value	2018	2.2546					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			A	Normal value	2017	5.22837					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			I	Imputed value (CCSA definition)	2018	5.22837					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			A	Normal value	2018	0.82207					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			A	Normal value	2009	4.71254					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			A	Normal value	2017	5.75686					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			I	Imputed value (CCSA definition)	2018	5.75686					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			A	Normal value	2018	5.73633					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			A	Normal value	2015	1.05997					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			A	Normal value	2018	0.02092					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			A	Normal value	2012	5.35974					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			A	Normal value	2017	3.89664					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			I	Imputed value (CCSA definition)	2018	3.89664					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			A	Normal value	2018	2.60355					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			A	Normal value	2016	3.98515					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			A	Normal value	2018	1.40243					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			A	Normal value	2017	1.38153					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			I	Imputed value (CCSA definition)	2018	1.38153					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			A	Normal value	2017	0.27053					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			I	Imputed value (CCSA definition)	2018	0.27053					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			A	Normal value	2015	1.06741					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			A	Normal value	2017	3.4198					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			I	Imputed value (CCSA definition)	2018	3.4198					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			A	Normal value	2006	1.57299					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			A	Normal value	2017	8.83557					IMF data. UNSD national account estimates	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			I	Imputed value (CCSA definition)	2018	8.83557					IMF data. UNSD national account estimates	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			A	Normal value	2018	3.57198					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			A	Normal value	2017	7.93369					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			I	Imputed value (CCSA definition)	2018	7.93369					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	9	Oceania	2	1	World	Region								A	Normal value	2017	0.58542					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	9	Oceania	2	1	World	Region								E	Estimated value	2018	0.56854					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			A	Normal value	2015	3.69289					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
