series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	9543.0					Telecommunications Regulatory Authority (TRA Bahrain)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			IS_GE10M	10 mbps and over	2018	174330.0					Telecommunications Regulatory Authority (TRA Bahrain)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Any speed	2018	274200.0					Information and Communication Technologies Authority	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	51800.0					Information and Communication Technologies Authority	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	800.0					Information and Communication Technologies Authority	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			IS_GE10M	10 mbps and over	2018	221600.0					Information and Communication Technologies Authority	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	Any speed	2018	18359028.0					Instituto Federal de Telecomunicaciones	Information as of December 2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	319193.0					Instituto Federal de Telecomunicaciones	Information as of December 2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			IS_GE10M	10 mbps and over	2018	15892689.0					Instituto Federal de Telecomunicaciones	Information as of December 2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1989430.0					Instituto Federal de Telecomunicaciones	Information as of December 2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			_T	Any speed	2018	19822.0					Direction du DĂŠveloppement des Usages NumĂŠriques		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			IS_GE10M	10 mbps and over	2018	19682.0					Direction du DĂŠveloppement des Usages NumĂŠriques		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	50.0					Direction du DĂŠveloppement des Usages NumĂŠriques		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	91.0					Direction du DĂŠveloppement des Usages NumĂŠriques		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	Any speed	2018	306150.0					Communications Regulatory Commission of Mongolia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			IS_GE10M	10 mbps and over	2018	1775.0					Communications Regulatory Commission of Mongolia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	223301.0					Communications Regulatory Commission of Mongolia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	81074.0					Communications Regulatory Commission of Mongolia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			_T	Any speed	2018	623135.0					National Regulatory Agency for Electronic Communications and Information Technology (ANRCETI)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	18861.0					National Regulatory Agency for Electronic Communications and Information Technology (ANRCETI)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			IS_GE10M	10 mbps and over	2018	595910.0					National Regulatory Agency for Electronic Communications and Information Technology (ANRCETI)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	8364.0					National Regulatory Agency for Electronic Communications and Information Technology (ANRCETI)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			_T	Any speed	2018	159029.0					Agency for electronic communications and postal sevices Montenegro		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			IS_GE10M	10 mbps and over	2018	119792.0					Agency for electronic communications and postal sevices Montenegro		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	5775.0					Agency for electronic communications and postal sevices Montenegro		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	33462.0					Agency for electronic communications and postal sevices Montenegro		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			_T	Any speed	2018	10237003.0					Bangladesh Telecommunication Regulatory Commission	June,2019	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	6781570.0					Bangladesh Telecommunication Regulatory Commission	June,2019	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			IS_GE10M	10 mbps and over	2018	2096209.0					Bangladesh Telecommunication Regulatory Commission	June,2019	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	1916110.0					Bangladesh Telecommunication Regulatory Commission	June,2019	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			_T	Any speed	2014	2700.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	Any speed	2018	1552599.0					ANRT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			IS_GE10M	10 mbps and over	2018	479256.0					ANRT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1059383.0					ANRT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	13960.0					ANRT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			_T	Any speed	2018	70142.0					ARECOM	The number of subscribers are from TDM, Teledata, IS, Movitel and TVCabo. Most of the subscriptions are related to connection and from that link there are more users.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	45676.0					ARECOM	ADSL TDM subscribers as well TV Cabo	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			IS_GE10M	10 mbps and over	2018	5042.0					ARECOM		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	19424.0					ARECOM	This includes EVDO, Cable modem, FTTH as well as other ISPs.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	Any speed	2018	347448.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	4469.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	176290.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			IS_GE10M	10 mbps and over	2018	166689.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_T	Any speed	2018	422035.0					Telecommunication Regulatory Authority	Figure is updated 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	327688.0					Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	5236.0					Telecommunication Regulatory Authority	Figure is updated 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			IS_GE10M	10 mbps and over	2018	89111.0					Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			_T	Any speed	2018	61968.0					CRAN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	31586.0					CRAN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	21311.0					CRAN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			IS_GE10M	10 mbps and over	2018	1117.0					CRAN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Any speed	2018	89340.0					Ministry Of Innovation Science & Smart Technology		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Ministry Of Innovation Science & Smart Technology		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	8580.0					Ministry Of Innovation Science & Smart Technology		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			IS_GE10M	10 mbps and over	2018	80760.0					Ministry Of Innovation Science & Smart Technology		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			_T	Any speed	2010	950.0					Ministry for Transport and Telecommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			_T	Any speed	2018	791961.0					Nepal Telecommunications Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2017	33423.0					Nepal Telecommunications Authority	From NTA	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	Any speed	2018	7406700.0					Authority for Consumers and Markets		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	67296.0					Authority for Consumers and Markets		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			IS_GE10M	10 mbps and over	2018	7333846.0					Authority for Consumers and Markets		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	5558.0					Authority for Consumers and Markets		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Any speed	2018	51836.0					Bureau Telecommunicatie en Post		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			IS_GE10M	10 mbps and over	2018	32919.0					Bureau Telecommunicatie en Post	Not all telecom providers has given the requested data	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	16479.0					Bureau Telecommunicatie en Post	Not all telecom providers has given the requested data	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Bureau Telecommunicatie en Post		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			_T	Any speed	2015	19000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			_T	Any speed	2015	55371.0					Office des Postes et TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			IS_256KT2M	Between 256 kbps and 2 mbps	2009	32339.0					Office des Postes et TĂŠlĂŠcommunications de Nouvelle-CalĂŠdonie		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			IS_2MT10M	Between 2 mbps and 10 mbps	2009	0.0					Office des Postes et TĂŠlĂŠcommunications de Nouvelle-CalĂŠdonie		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			IS_GE10M	10 mbps and over	2015	54226.0					Office des Postes et TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			_T	Any speed	2018	4718.0					TRBR	Annual Average number of subscribers	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			IS_GE10M	10 mbps and over	2018	28.0					TRBR		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	476.0					TRBR		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	885.0					TRBR		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			_T	Any speed	2018	1647000.0					Ministry of Business, Innovation and Employment	As provided to the OECD	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			IS_GE10M	10 mbps and over	2018	1631000.0					Ministry of Business, Innovation and Employment	Estimated from Stats NZ ISP survey results	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Ministry of Business, Innovation and Employment	Estimated from Stats NZ ISP survey	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	16000.0					Ministry of Business, Innovation and Employment	Estimated from Stats NZ ISP survey results	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			_T	Any speed	2018	192413.0					TELCOR	Estimate by TELCOR.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Any speed	2018	4502950.0					Belgian Institute for Postal Services and Telecommunications 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	140982.0					Belgian Institute for Postal Services and Telecommunications 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			IS_GE10M	10 mbps and over	2018	4356917.0					Belgian Institute for Postal Services and Telecommunications 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	5052.0					Belgian Institute for Postal Services and Telecommunications 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Any speed	2017	8650.0					MPT-EN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			IS_GE10M	10 mbps and over	2017	39.0					MPT-EN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2017	432.0					MPT-EN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2017	8179.0					MPT-EN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			_T	Any speed	2018	73965.0					NIGERIAN COMMUNICATIONS COMMISSION		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	211.0					NIGERIAN COMMUNICATIONS COMMISSION		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			IS_GE10M	10 mbps and over	2018	6039.0					NIGERIAN COMMUNICATIONS COMMISSION		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	67715.0					NIGERIAN COMMUNICATIONS COMMISSION		_X	Data nature not available	NUMBER	Number	G	Global			
